CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/DeepSeek-V3/1213.py
MEM 21.000000 1745294946.2009
MEM 21.000000 1745294946.2021
MEM 21.625000 1745294946.2055
MEM 21.625000 1745294946.2067
MEM 22.093750 1745294946.2078
MEM 22.093750 1745294946.2090
MEM 22.093750 1745294946.2102
MEM 22.093750 1745294946.2113
MEM 22.250000 1745294946.2125
MEM 22.250000 1745294946.2136
MEM 22.406250 1745294946.2148
MEM 22.562500 1745294946.2160
MEM 22.718750 1745294946.2171
MEM 23.187500 1745294946.2183
MEM 23.343750 1745294946.2195
MEM 23.343750 1745294946.2206
MEM 23.500000 1745294946.2218
MEM 23.656250 1745294946.2229
MEM 23.656250 1745294946.2241
MEM 23.656250 1745294946.2253
MEM 23.656250 1745294946.2264
MEM 23.812500 1745294946.2276
MEM 24.281250 1745294946.2305
MEM 24.281250 1745294946.2317
MEM 24.437500 1745294946.2328
MEM 24.437500 1745294946.2340
MEM 24.593750 1745294946.2351
MEM 24.593750 1745294946.2363
MEM 24.914062 1745294946.2374
MEM 25.070312 1745294946.2386
MEM 25.070312 1745294946.2398
MEM 25.070312 1745294946.2409
MEM 25.070312 1745294946.2421
MEM 25.226562 1745294946.2432
MEM 25.382812 1745294946.2444
MEM 25.699219 1745294946.2456
MEM 25.855469 1745294946.2467
MEM 26.480469 1745294946.2515
MEM 26.480469 1745294946.2527
MEM 26.480469 1745294946.2538
MEM 26.636719 1745294946.2550
MEM 26.792969 1745294946.2562
MEM 26.792969 1745294946.2573
MEM 26.949219 1745294946.2585
MEM 26.949219 1745294946.2596
MEM 26.949219 1745294946.2608
MEM 27.105469 1745294946.2620
MEM 27.105469 1745294946.2631
MEM 27.261719 1745294946.2643
MEM 27.261719 1745294946.2655
MEM 27.417969 1745294946.2666
MEM 27.574219 1745294946.2678
MEM 27.738281 1745294946.2690
MEM 27.894531 1745294946.2701
MEM 27.894531 1745294946.2713
MEM 27.894531 1745294946.2724
MEM 28.050781 1745294946.2736
MEM 28.050781 1745294946.2747
MEM 28.050781 1745294946.2759
MEM 28.207031 1745294946.2771
MEM 28.207031 1745294946.2782
MEM 28.207031 1745294946.2794
MEM 28.207031 1745294946.2806
MEM 28.207031 1745294946.2817
MEM 28.363281 1745294946.2829
MEM 28.363281 1745294946.2841
MEM 28.675781 1745294946.2852
MEM 28.832031 1745294946.2864
MEM 29.144531 1745294946.2905
MEM 29.144531 1745294946.2916
MEM 29.144531 1745294946.2928
MEM 30.164062 1745294946.2940
MEM 31.128906 1745294946.2951
MEM 31.308594 1745294946.2963
MEM 31.464844 1745294946.2974
MEM 31.464844 1745294946.2985
MEM 31.464844 1745294946.2997
MEM 31.621094 1745294946.3008
MEM 31.777344 1745294946.3020
MEM 31.933594 1745294946.3031
MEM 32.089844 1745294946.3043
MEM 32.089844 1745294946.3055
MEM 32.402344 1745294946.3067
MEM 32.558594 1745294946.3078
MEM 32.558594 1745294946.3090
MEM 32.714844 1745294946.3101
MEM 32.871094 1745294946.3113
MEM 33.027344 1745294946.3125
MEM 33.183594 1745294946.3136
MEM 33.183594 1745294946.3148
MEM 33.183594 1745294946.3160
MEM 33.183594 1745294946.3171
MEM 33.339844 1745294946.3183
MEM 33.652344 1745294946.3194
MEM 33.808594 1745294946.3235
MEM 33.808594 1745294946.3247
MEM 33.808594 1745294946.3259
MEM 33.964844 1745294946.3270
MEM 33.964844 1745294946.3282
MEM 34.796875 1745294946.3293
MEM 34.796875 1745294946.3305
MEM 34.953125 1745294946.3316
MEM 34.953125 1745294946.3328
MEM 34.953125 1745294946.3339
MEM 34.953125 1745294946.3351
MEM 35.109375 1745294946.3363
MEM 35.109375 1745294946.3374
MEM 35.109375 1745294946.3386
MEM 35.109375 1745294946.3397
MEM 35.109375 1745294946.3409
MEM 35.265625 1745294946.3422
MEM 35.265625 1745294946.3433
MEM 35.421875 1745294946.3445
MEM 35.578125 1745294946.3456
MEM 36.515625 1745294946.3468
MEM 36.171875 1745294946.3479
MEM 36.328125 1745294946.3491
MEM 36.328125 1745294946.3502
MEM 36.640625 1745294946.3545
MEM 36.796875 1745294946.3557
MEM 36.796875 1745294946.3569
MEM 36.953125 1745294946.3580
MEM 36.953125 1745294946.3592
MEM 37.109375 1745294946.3604
MEM 37.109375 1745294946.3616
MEM 37.265625 1745294946.3627
MEM 37.265625 1745294946.3639
MEM 37.265625 1745294946.3650
MEM 37.421875 1745294946.3662
MEM 37.421875 1745294946.3674
MEM 37.578125 1745294946.3686
MEM 37.578125 1745294946.3698
MEM 37.734375 1745294946.3709
MEM 37.890625 1745294946.3721
MEM 38.046875 1745294946.3733
MEM 38.203125 1745294946.3745
MEM 38.203125 1745294946.3756
MEM 38.203125 1745294946.3768
MEM 38.203125 1745294946.3780
MEM 38.203125 1745294946.3791
MEM 38.359375 1745294946.3803
MEM 38.359375 1745294946.3815
MEM 38.984375 1745294946.3855
MEM 38.984375 1745294946.3867
MEM 39.140625 1745294946.3879
MEM 39.140625 1745294946.3890
MEM 39.296875 1745294946.3902
MEM 39.453125 1745294946.3914
MEM 39.765625 1745294946.3925
MEM 39.765625 1745294946.3937
MEM 39.921875 1745294946.3949
MEM 39.921875 1745294946.3960
MEM 39.921875 1745294946.3972
MEM 40.078125 1745294946.3984
MEM 40.078125 1745294946.3996
MEM 40.234375 1745294946.4007
MEM 40.390625 1745294946.4019
MEM 40.578125 1745294946.4031
MEM 40.734375 1745294946.4043
MEM 40.734375 1745294946.4055
MEM 40.890625 1745294946.4066
MEM 40.890625 1745294946.4078
MEM 40.890625 1745294946.4090
MEM 41.046875 1745294946.4101
MEM 41.046875 1745294946.4113
MEM 41.359375 1745294946.4135
MEM 41.359375 1745294946.4147
MEM 41.546875 1745294946.4158
MEM 41.703125 1745294946.4170
MEM 41.703125 1745294946.4181
MEM 41.859375 1745294946.4193
MEM 41.859375 1745294946.4205
MEM 42.015625 1745294946.4216
MEM 42.171875 1745294946.4227
MEM 42.171875 1745294946.4253
MEM 42.171875 1745294946.4265
MEM 42.328125 1745294946.4276
MEM 42.484375 1745294946.4288
MEM 42.484375 1745294946.4299
MEM 42.640625 1745294946.4311
MEM 42.796875 1745294946.4323
MEM 42.796875 1745294946.4335
MEM 42.953125 1745294946.4346
MEM 43.109375 1745294946.4358
MEM 43.109375 1745294946.4376
MEM 43.265625 1745294946.4388
MEM 43.421875 1745294946.4399
MEM 43.578125 1745294946.4411
MEM 43.578125 1745294946.4423
MEM 43.734375 1745294946.4434
MEM 43.734375 1745294946.4446
MEM 43.890625 1745294946.4458
MEM 43.890625 1745294946.4469
MEM 44.046875 1745294946.4485
MEM 44.046875 1745294946.4497
MEM 44.203125 1745294946.4508
MEM 44.203125 1745294946.4525
MEM 44.359375 1745294946.4537
MEM 44.359375 1745294946.4548
MEM 44.984375 1745294946.4595
MEM 44.984375 1745294946.4607
MEM 45.140625 1745294946.4619
MEM 45.140625 1745294946.4631
MEM 45.296875 1745294946.4642
MEM 46.390625 1745294946.4654
MEM 46.296875 1745294946.4666
MEM 46.296875 1745294946.4677
MEM 46.453125 1745294946.4689
MEM 46.453125 1745294946.4700
MEM 46.609375 1745294946.4712
MEM 46.765625 1745294946.4724
MEM 46.765625 1745294946.4736
MEM 46.921875 1745294946.4747
MEM 46.921875 1745294946.4759
MEM 47.078125 1745294946.4771
MEM 47.078125 1745294946.4784
MEM 47.078125 1745294946.4795
MEM 47.078125 1745294946.4807
MEM 47.234375 1745294946.4818
MEM 47.234375 1745294946.4835
MEM 47.234375 1745294946.4846
MEM 47.234375 1745294946.4858
MEM 47.390625 1745294946.4870
MEM 47.390625 1745294946.4905
MEM 47.390625 1745294946.4917
MEM 47.546875 1745294946.4929
MEM 47.546875 1745294946.4940
MEM 47.546875 1745294946.4952
MEM 47.546875 1745294946.4963
MEM 47.546875 1745294946.4974
MEM 47.546875 1745294946.4986
MEM 47.546875 1745294946.4998
MEM 47.546875 1745294946.5009
MEM 47.546875 1745294946.5021
MEM 47.546875 1745294946.5033
MEM 47.546875 1745294946.5044
MEM 47.546875 1745294946.5056
MEM 47.546875 1745294946.5068
MEM 47.546875 1745294946.5105
MEM 47.546875 1745294946.5117
MEM 47.546875 1745294946.5129
MEM 47.546875 1745294946.5141
MEM 47.546875 1745294946.5152
MEM 47.546875 1745294946.5164
MEM 47.546875 1745294946.5176
MEM 47.546875 1745294946.5187
MEM 47.546875 1745294946.5199
MEM 47.546875 1745294946.5210
MEM 47.546875 1745294946.5222
MEM 47.546875 1745294946.5233
MEM 47.546875 1745294946.5245
MEM 47.546875 1745294946.5256
MEM 47.546875 1745294946.5268
MEM 47.546875 1745294946.5279
MEM 47.546875 1745294946.5291
MEM 47.546875 1745294946.5302
MEM 47.546875 1745294946.5314
MEM 47.546875 1745294946.5326
MEM 47.546875 1745294946.5337
MEM 47.703125 1745294946.5348
MEM 48.015625 1745294946.5375
MEM 48.171875 1745294946.5387
MEM 48.171875 1745294946.5399
MEM 48.171875 1745294946.5410
MEM 48.171875 1745294946.5422
MEM 48.328125 1745294946.5434
MEM 48.484375 1745294946.5445
MEM 48.640625 1745294946.5457
MEM 48.640625 1745294946.5468
MEM 48.640625 1745294946.5480
MEM 48.640625 1745294946.5492
MEM 48.640625 1745294946.5504
MEM 48.796875 1745294946.5544
MEM 48.796875 1745294946.5556
MEM 48.796875 1745294946.5567
MEM 48.953125 1745294946.5579
MEM 48.953125 1745294946.5590
MEM 48.953125 1745294946.5602
MEM 48.953125 1745294946.5613
MEM 48.953125 1745294946.5624
MEM 49.109375 1745294946.5636
MEM 49.109375 1745294946.5647
MEM 49.109375 1745294946.5659
MEM 49.265625 1745294946.5670
MEM 49.890625 1745294946.5682
MEM 50.515625 1745294946.5694
MEM 51.140625 1745294946.5705
MEM 51.609375 1745294946.5716
MEM 51.921875 1745294946.5728
MEM 51.093750 1745294946.5739
MEM 51.093750 1745294946.5751
MEM 51.093750 1745294946.5762
MEM 51.093750 1745294946.5773
MEM 51.093750 1745294946.5784
MEM 51.093750 1745294946.5801
MEM 51.093750 1745294946.5813
MEM 51.093750 1745294946.5825
MEM 51.093750 1745294946.5837
MEM 51.093750 1745294946.5864
MEM 51.093750 1745294946.5876
MEM 51.093750 1745294946.5888
MEM 51.093750 1745294946.5900
MEM 51.093750 1745294946.5912
MEM 51.093750 1745294946.5923
MEM 51.093750 1745294946.5935
MEM 51.093750 1745294946.5946
MEM 51.093750 1745294946.5958
MEM 51.093750 1745294946.5970
MEM 51.093750 1745294946.5982
MEM 51.093750 1745294946.5993
MEM 51.093750 1745294946.6016
MEM 51.093750 1745294946.6028
MEM 51.093750 1745294946.6040
MEM 51.093750 1745294946.6052
MEM 51.093750 1745294946.6064
MEM 51.093750 1745294946.6075
MEM 51.093750 1745294946.6087
MEM 51.093750 1745294946.6125
MEM 51.093750 1745294946.6137
MEM 51.093750 1745294946.6150
MEM 51.093750 1745294946.6162
MEM 51.093750 1745294946.6174
MEM 51.093750 1745294946.6185
MEM 51.093750 1745294946.6197
MEM 51.093750 1745294946.6208
MEM 51.093750 1745294946.6220
MEM 51.093750 1745294946.6231
MEM 51.093750 1745294946.6243
MEM 51.093750 1745294946.6256
MEM 51.093750 1745294946.6268
MEM 51.093750 1745294946.6280
MEM 51.093750 1745294946.6292
MEM 51.093750 1745294946.6303
MEM 51.093750 1745294946.6315
MEM 51.093750 1745294946.6327
MEM 51.093750 1745294946.6338
MEM 51.093750 1745294946.6386
MEM 51.093750 1745294946.6399
MEM 51.093750 1745294946.6411
MEM 51.093750 1745294946.6423
MEM 51.093750 1745294946.6435
MEM 51.093750 1745294946.6446
MEM 51.093750 1745294946.6457
MEM 51.093750 1745294946.6472
MEM 51.093750 1745294946.6483
MEM 51.093750 1745294946.6495
MEM 51.093750 1745294946.6506
MEM 51.093750 1745294946.6517
MEM 51.093750 1745294946.6529
MEM 51.093750 1745294946.6540
MEM 51.093750 1745294946.6551
MEM 51.093750 1745294946.6562
MEM 51.093750 1745294946.6574
MEM 51.093750 1745294946.6586
MEM 51.093750 1745294946.6597
MEM 51.093750 1745294946.6608
MEM 51.093750 1745294946.6619
MEM 51.093750 1745294946.6630
MEM 51.093750 1745294946.6641
MEM 51.093750 1745294946.6652
MEM 51.093750 1745294946.6664
MEM 51.093750 1745294946.6675
MEM 51.093750 1745294946.6686
MEM 51.093750 1745294946.6697
MEM 51.093750 1745294946.6708
MEM 51.093750 1745294946.6719
MEM 51.093750 1745294946.6730
MEM 51.093750 1745294946.6742
MEM 51.093750 1745294946.6753
MEM 51.093750 1745294946.6764
MEM 51.093750 1745294946.6786
MEM 51.093750 1745294946.6797
MEM 51.093750 1745294946.6809
MEM 51.093750 1745294946.6820
MEM 51.093750 1745294946.6831
MEM 51.093750 1745294946.6842
MEM 51.093750 1745294946.6855
MEM 51.093750 1745294946.6866
MEM 51.093750 1745294946.6877
MEM 51.093750 1745294946.6888
MEM 51.093750 1745294946.6899
MEM 51.093750 1745294946.6910
MEM 51.093750 1745294946.6921
MEM 51.093750 1745294946.6932
MEM 51.093750 1745294946.6944
MEM 51.093750 1745294946.6955
MEM 51.093750 1745294946.6966
MEM 51.093750 1745294946.6978
MEM 51.093750 1745294946.6990
MEM 51.093750 1745294946.7001
MEM 51.093750 1745294946.7012
MEM 51.093750 1745294946.7023
MEM 51.093750 1745294946.7035
MEM 51.093750 1745294946.7046
MEM 51.093750 1745294946.7057
MEM 51.093750 1745294946.7068
MEM 51.093750 1745294946.7079
MEM 51.093750 1745294946.7092
MEM 51.093750 1745294946.7103
MEM 51.093750 1745294946.7114
MEM 51.093750 1745294946.7125
MEM 51.093750 1745294946.7136
MEM 51.093750 1745294946.7147
MEM 51.093750 1745294946.7158
MEM 51.093750 1745294946.7198
MEM 51.093750 1745294946.7210
MEM 51.093750 1745294946.7221
MEM 51.093750 1745294946.7233
MEM 51.093750 1745294946.7244
MEM 51.093750 1745294946.7255
MEM 51.093750 1745294946.7267
MEM 51.093750 1745294946.7279
MEM 51.093750 1745294946.7290
MEM 51.093750 1745294946.7301
MEM 51.093750 1745294946.7313
MEM 51.093750 1745294946.7324
MEM 51.093750 1745294946.7336
MEM 51.093750 1745294946.7349
MEM 51.093750 1745294946.7360
MEM 51.093750 1745294946.7371
MEM 51.093750 1745294946.7383
MEM 51.093750 1745294946.7394
MEM 51.093750 1745294946.7436
MEM 51.093750 1745294946.7448
MEM 51.093750 1745294946.7460
MEM 51.093750 1745294946.7471
MEM 51.093750 1745294946.7482
MEM 51.093750 1745294946.7494
MEM 51.093750 1745294946.7505
MEM 51.093750 1745294946.7517
MEM 51.093750 1745294946.7528
MEM 51.093750 1745294946.7540
MEM 51.093750 1745294946.7551
MEM 51.093750 1745294946.7562
MEM 51.093750 1745294946.7573
MEM 51.093750 1745294946.7586
MEM 51.093750 1745294946.7598
MEM 51.093750 1745294946.7609
MEM 51.093750 1745294946.7621
MEM 51.093750 1745294946.7632
MEM 51.093750 1745294946.7644
MEM 51.093750 1745294946.7655
MEM 51.093750 1745294946.7667
MEM 51.093750 1745294946.7678
MEM 51.093750 1745294946.7690
MEM 51.093750 1745294946.7703
MEM 51.093750 1745294946.7714
MEM 51.093750 1745294946.7726
MEM 51.093750 1745294946.7737
MEM 51.093750 1745294946.7749
MEM 51.093750 1745294946.7760
MEM 51.093750 1745294946.7806
MEM 51.093750 1745294946.7817
MEM 51.093750 1745294946.7843
MEM 51.093750 1745294946.7854
MEM 51.093750 1745294946.7878
MEM 51.093750 1745294946.7892
MEM 51.093750 1745294946.7903
MEM 51.093750 1745294946.7915
MEM 51.093750 1745294946.7927
MEM 51.093750 1745294946.7938
MEM 51.093750 1745294946.7950
MEM 51.093750 1745294946.7961
MEM 51.093750 1745294946.7972
MEM 51.093750 1745294946.7983
MEM 51.093750 1745294946.7994
MEM 51.093750 1745294946.8005
MEM 51.093750 1745294946.8016
MEM 51.093750 1745294946.8027
MEM 51.093750 1745294946.8075
MEM 51.093750 1745294946.8087
MEM 51.093750 1745294946.8100
MEM 51.093750 1745294946.8113
MEM 51.093750 1745294946.8124
MEM 51.093750 1745294946.8136
MEM 51.093750 1745294946.8147
MEM 51.093750 1745294946.8159
MEM 51.093750 1745294946.8170
MEM 51.093750 1745294946.8182
MEM 51.093750 1745294946.8194
MEM 51.093750 1745294946.8205
MEM 51.093750 1745294946.8218
MEM 51.093750 1745294946.8230
MEM 51.093750 1745294946.8241
MEM 51.093750 1745294946.8253
MEM 51.093750 1745294946.8264
MEM 51.093750 1745294946.8275
MEM 51.093750 1745294946.8288
MEM 51.093750 1745294946.8300
MEM 51.093750 1745294946.8313
MEM 51.093750 1745294946.8325
MEM 51.093750 1745294946.8337
MEM 50.187500 1745294946.8348
MEM 0.000000 1745294946.8360
MEM 0.000000 1745294946.8371
MEM 0.000000 1745294946.8383
MEM 0.000000 1745294946.8394
MEM 0.000000 1745294946.8405
