CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/DeepSeek-V3/162.py
MEM 18.574219 1745294945.9522
MEM 18.574219 1745294945.9533
MEM 18.730469 1745294945.9544
MEM 18.730469 1745294945.9556
MEM 18.730469 1745294945.9567
MEM 18.886719 1745294945.9578
MEM 18.886719 1745294945.9589
MEM 19.042969 1745294945.9601
MEM 19.390625 1745294945.9612
MEM 19.390625 1745294945.9623
MEM 19.390625 1745294945.9635
MEM 19.390625 1745294945.9646
MEM 19.390625 1745294945.9658
MEM 19.390625 1745294945.9669
MEM 19.546875 1745294945.9681
MEM 19.546875 1745294945.9692
MEM 19.546875 1745294945.9704
MEM 19.703125 1745294945.9715
MEM 19.703125 1745294945.9727
MEM 19.703125 1745294945.9738
MEM 20.023438 1745294945.9750
MEM 20.179688 1745294945.9761
MEM 20.335938 1745294945.9774
MEM 20.335938 1745294945.9785
MEM 20.492188 1745294945.9826
MEM 20.492188 1745294945.9838
MEM 20.492188 1745294945.9850
MEM 20.804688 1745294945.9862
MEM 20.960938 1745294945.9873
MEM 21.117188 1745294945.9885
MEM 21.273438 1745294945.9896
MEM 21.273438 1745294945.9908
MEM 21.585938 1745294945.9920
MEM 21.585938 1745294945.9932
MEM 21.742188 1745294945.9943
MEM 21.898438 1745294945.9954
MEM 22.210938 1745294945.9966
MEM 22.210938 1745294945.9977
MEM 22.210938 1745294945.9988
MEM 22.210938 1745294946.0000
MEM 22.210938 1745294946.0011
MEM 22.367188 1745294946.0023
MEM 22.367188 1745294946.0035
MEM 22.523438 1745294946.0046
MEM 22.679688 1745294946.0058
MEM 22.679688 1745294946.0070
MEM 22.992188 1745294946.0087
MEM 23.148438 1745294946.0099
MEM 23.304688 1745294946.0110
MEM 23.460938 1745294946.0122
MEM 23.460938 1745294946.0134
MEM 23.617188 1745294946.0165
MEM 23.617188 1745294946.0178
MEM 23.617188 1745294946.0190
MEM 24.085938 1745294946.0208
MEM 24.242188 1745294946.0220
MEM 24.242188 1745294946.0231
MEM 24.398438 1745294946.0243
MEM 24.398438 1745294946.0254
MEM 24.398438 1745294946.0266
MEM 24.554688 1745294946.0277
MEM 24.554688 1745294946.0289
MEM 24.902344 1745294946.0300
MEM 24.902344 1745294946.0312
MEM 24.902344 1745294946.0325
MEM 25.058594 1745294946.0345
MEM 25.058594 1745294946.0357
MEM 25.214844 1745294946.0368
MEM 25.531250 1745294946.0380
MEM 25.687500 1745294946.0392
MEM 25.843750 1745294946.0404
MEM 26.000000 1745294946.0415
MEM 26.312500 1745294946.0445
MEM 26.312500 1745294946.0457
MEM 26.468750 1745294946.0469
MEM 26.468750 1745294946.0480
MEM 26.625000 1745294946.0492
MEM 26.625000 1745294946.0504
MEM 26.781250 1745294946.0515
MEM 26.781250 1745294946.0527
MEM 26.937500 1745294946.0539
MEM 26.937500 1745294946.0550
MEM 26.937500 1745294946.0562
MEM 27.093750 1745294946.0574
MEM 27.093750 1745294946.0585
MEM 27.093750 1745294946.0597
MEM 27.250000 1745294946.0609
MEM 27.406250 1745294946.0620
MEM 27.562500 1745294946.0632
MEM 27.875000 1745294946.0666
MEM 28.031250 1745294946.0705
MEM 28.031250 1745294946.0717
MEM 28.031250 1745294946.0728
MEM 28.031250 1745294946.0740
MEM 28.187500 1745294946.0752
MEM 28.187500 1745294946.0763
MEM 28.187500 1745294946.0775
MEM 28.812500 1745294946.0815
MEM 28.812500 1745294946.0827
MEM 28.968750 1745294946.0839
MEM 28.968750 1745294946.0850
MEM 29.125000 1745294946.0862
MEM 29.125000 1745294946.0873
MEM 29.125000 1745294946.0885
MEM 29.804688 1745294946.0896
MEM 30.925781 1745294946.0908
MEM 31.289062 1745294946.0920
MEM 31.445312 1745294946.0931
MEM 31.445312 1745294946.0943
MEM 31.445312 1745294946.0955
MEM 31.914062 1745294946.0995
MEM 31.914062 1745294946.1007
MEM 32.070312 1745294946.1019
MEM 32.382812 1745294946.1030
MEM 32.539062 1745294946.1042
MEM 32.539062 1745294946.1053
MEM 32.695312 1745294946.1065
MEM 32.851562 1745294946.1076
MEM 33.007812 1745294946.1088
MEM 33.164062 1745294946.1100
MEM 33.164062 1745294946.1112
MEM 33.164062 1745294946.1123
MEM 33.164062 1745294946.1135
MEM 33.632812 1745294946.1175
MEM 33.789062 1745294946.1187
MEM 33.789062 1745294946.1199
MEM 33.789062 1745294946.1211
MEM 33.789062 1745294946.1222
MEM 33.789062 1745294946.1234
MEM 33.945312 1745294946.1246
MEM 34.621094 1745294946.1258
MEM 34.777344 1745294946.1269
MEM 34.777344 1745294946.1281
MEM 34.777344 1745294946.1293
MEM 34.777344 1745294946.1305
MEM 34.933594 1745294946.1316
MEM 35.089844 1745294946.1355
MEM 35.089844 1745294946.1367
MEM 35.089844 1745294946.1378
MEM 35.089844 1745294946.1390
MEM 35.246094 1745294946.1402
MEM 35.402344 1745294946.1414
MEM 35.402344 1745294946.1426
MEM 36.097656 1745294946.1437
MEM 36.253906 1745294946.1449
MEM 36.410156 1745294946.1495
MEM 36.410156 1745294946.1507
MEM 36.566406 1745294946.1518
MEM 36.566406 1745294946.1530
MEM 36.722656 1745294946.1542
MEM 36.722656 1745294946.1554
MEM 36.878906 1745294946.1566
MEM 36.878906 1745294946.1577
MEM 37.035156 1745294946.1589
MEM 37.191406 1745294946.1601
MEM 37.191406 1745294946.1612
MEM 37.503906 1745294946.1665
MEM 37.660156 1745294946.1677
MEM 37.660156 1745294946.1688
MEM 37.972656 1745294946.1700
MEM 38.128906 1745294946.1712
MEM 38.128906 1745294946.1723
MEM 38.128906 1745294946.1735
MEM 38.128906 1745294946.1746
MEM 38.128906 1745294946.1758
MEM 38.285156 1745294946.1769
MEM 38.285156 1745294946.1781
MEM 38.441406 1745294946.1792
MEM 38.753906 1745294946.1804
MEM 38.753906 1745294946.1816
MEM 38.910156 1745294946.1827
MEM 38.910156 1745294946.1839
MEM 39.066406 1745294946.1851
MEM 39.066406 1745294946.1862
MEM 39.691406 1745294946.1905
MEM 39.847656 1745294946.1917
MEM 39.847656 1745294946.1928
MEM 39.847656 1745294946.1940
MEM 40.003906 1745294946.1952
MEM 40.003906 1745294946.1964
MEM 40.160156 1745294946.1975
MEM 40.316406 1745294946.1987
MEM 40.476562 1745294946.1999
MEM 40.632812 1745294946.2011
MEM 40.789062 1745294946.2022
MEM 40.789062 1745294946.2034
MEM 40.789062 1745294946.2046
MEM 41.257812 1745294946.2085
MEM 41.460938 1745294946.2097
MEM 41.617188 1745294946.2108
MEM 41.617188 1745294946.2120
MEM 41.773438 1745294946.2132
MEM 41.773438 1745294946.2143
MEM 41.929688 1745294946.2155
MEM 41.929688 1745294946.2167
MEM 42.085938 1745294946.2178
MEM 42.085938 1745294946.2190
MEM 42.085938 1745294946.2202
MEM 42.242188 1745294946.2213
MEM 42.242188 1745294946.2225
MEM 42.398438 1745294946.2237
MEM 42.398438 1745294946.2248
MEM 42.867188 1745294946.2295
MEM 43.023438 1745294946.2307
MEM 43.023438 1745294946.2319
MEM 43.179688 1745294946.2330
MEM 43.335938 1745294946.2342
MEM 43.492188 1745294946.2354
MEM 43.492188 1745294946.2365
MEM 43.648438 1745294946.2377
MEM 43.804688 1745294946.2389
MEM 43.804688 1745294946.2400
MEM 43.804688 1745294946.2412
MEM 43.960938 1745294946.2423
MEM 44.117188 1745294946.2435
MEM 44.117188 1745294946.2455
MEM 44.117188 1745294946.2467
MEM 44.273438 1745294946.2478
MEM 44.429688 1745294946.2490
MEM 44.429688 1745294946.2502
MEM 44.585938 1745294946.2513
MEM 44.742188 1745294946.2525
MEM 44.898438 1745294946.2555
MEM 45.054688 1745294946.2567
MEM 45.210938 1745294946.2578
MEM 45.367188 1745294946.2590
MEM 46.210938 1745294946.2602
MEM 46.210938 1745294946.2613
MEM 46.367188 1745294946.2625
MEM 46.367188 1745294946.2636
MEM 46.523438 1745294946.2648
MEM 46.523438 1745294946.2660
MEM 46.679688 1745294946.2671
MEM 46.835938 1745294946.2683
MEM 46.835938 1745294946.2695
MEM 46.835938 1745294946.2706
MEM 46.992188 1745294946.2718
MEM 46.992188 1745294946.2745
MEM 47.148438 1745294946.2757
MEM 47.148438 1745294946.2769
MEM 47.148438 1745294946.2781
MEM 47.148438 1745294946.2792
MEM 47.304688 1745294946.2804
MEM 47.304688 1745294946.2816
MEM 47.304688 1745294946.2828
MEM 47.304688 1745294946.2839
MEM 47.304688 1745294946.2851
MEM 47.304688 1745294946.2863
MEM 47.460938 1745294946.2875
MEM 47.460938 1745294946.2915
MEM 47.460938 1745294946.2927
MEM 47.460938 1745294946.2939
MEM 47.460938 1745294946.2951
MEM 47.460938 1745294946.2962
MEM 47.460938 1745294946.2974
MEM 47.460938 1745294946.2986
MEM 47.460938 1745294946.2997
MEM 47.460938 1745294946.3009
MEM 47.460938 1745294946.3021
MEM 47.460938 1745294946.3032
MEM 47.460938 1745294946.3044
MEM 47.460938 1745294946.3056
MEM 47.460938 1745294946.3067
MEM 47.460938 1745294946.3079
MEM 47.460938 1745294946.3091
MEM 47.460938 1745294946.3102
MEM 47.460938 1745294946.3114
MEM 47.460938 1745294946.3126
MEM 47.460938 1745294946.3137
MEM 47.460938 1745294946.3149
MEM 47.460938 1745294946.3161
MEM 47.460938 1745294946.3195
MEM 47.929688 1745294946.3235
MEM 47.929688 1745294946.3247
MEM 47.929688 1745294946.3259
MEM 48.085938 1745294946.3270
MEM 48.085938 1745294946.3282
MEM 48.085938 1745294946.3294
MEM 48.085938 1745294946.3306
MEM 48.242188 1745294946.3317
MEM 48.398438 1745294946.3329
MEM 48.398438 1745294946.3341
MEM 48.554688 1745294946.3353
MEM 48.554688 1745294946.3364
MEM 48.554688 1745294946.3376
MEM 48.554688 1745294946.3388
MEM 48.554688 1745294946.3399
MEM 48.554688 1745294946.3411
MEM 48.554688 1745294946.3423
MEM 48.710938 1745294946.3434
MEM 48.710938 1745294946.3446
MEM 48.710938 1745294946.3458
MEM 48.710938 1745294946.3469
MEM 48.867188 1745294946.3481
MEM 48.867188 1745294946.3493
MEM 48.867188 1745294946.3505
MEM 48.867188 1745294946.3517
MEM 49.023438 1745294946.3565
MEM 49.335938 1745294946.3577
MEM 50.117188 1745294946.3589
MEM 50.429688 1745294946.3600
MEM 50.429688 1745294946.3612
MEM 50.429688 1745294946.3624
MEM 50.429688 1745294946.3636
MEM 50.429688 1745294946.3648
MEM 50.429688 1745294946.3659
MEM 50.429688 1745294946.3671
MEM 50.429688 1745294946.3682
MEM 50.429688 1745294946.3694
MEM 50.429688 1745294946.3706
MEM 50.429688 1745294946.3718
MEM 50.429688 1745294946.3729
MEM 50.429688 1745294946.3741
MEM 50.429688 1745294946.3752
MEM 50.429688 1745294946.3764
MEM 50.429688 1745294946.3776
MEM 50.429688 1745294946.3787
MEM 50.429688 1745294946.3799
MEM 50.429688 1745294946.3810
MEM 50.429688 1745294946.3822
MEM 50.429688 1745294946.3833
MEM 50.429688 1745294946.3844
MEM 50.429688 1745294946.3856
MEM 50.429688 1745294946.3867
MEM 50.429688 1745294946.3879
MEM 50.429688 1745294946.3890
MEM 50.429688 1745294946.3902
MEM 50.429688 1745294946.3913
MEM 50.429688 1745294946.3925
MEM 50.429688 1745294946.3955
MEM 50.429688 1745294946.3967
MEM 50.429688 1745294946.3979
MEM 50.429688 1745294946.3991
MEM 50.429688 1745294946.4003
MEM 50.429688 1745294946.4015
MEM 50.429688 1745294946.4026
MEM 50.429688 1745294946.4038
MEM 50.429688 1745294946.4050
MEM 50.429688 1745294946.4062
MEM 50.429688 1745294946.4073
MEM 50.429688 1745294946.4085
MEM 50.429688 1745294946.4096
MEM 50.429688 1745294946.4108
MEM 50.429688 1745294946.4135
MEM 50.429688 1745294946.4147
MEM 50.429688 1745294946.4159
MEM 50.429688 1745294946.4170
MEM 50.429688 1745294946.4182
MEM 50.429688 1745294946.4194
MEM 50.429688 1745294946.4206
MEM 50.429688 1745294946.4217
MEM 50.429688 1745294946.4229
MEM 50.429688 1745294946.4240
MEM 50.429688 1745294946.4253
MEM 50.429688 1745294946.4264
MEM 50.429688 1745294946.4305
MEM 50.429688 1745294946.4317
MEM 50.429688 1745294946.4328
MEM 50.429688 1745294946.4340
MEM 50.429688 1745294946.4352
MEM 50.429688 1745294946.4363
MEM 50.429688 1745294946.4375
MEM 50.429688 1745294946.4386
MEM 50.429688 1745294946.4398
MEM 50.429688 1745294946.4410
MEM 50.429688 1745294946.4421
MEM 50.429688 1745294946.4433
MEM 50.429688 1745294946.4445
MEM 50.429688 1745294946.4456
MEM 50.429688 1745294946.4468
MEM 50.429688 1745294946.4480
MEM 50.429688 1745294946.4492
MEM 50.429688 1745294946.4504
MEM 50.429688 1745294946.4516
MEM 50.429688 1745294946.4527
MEM 50.429688 1745294946.4539
MEM 50.429688 1745294946.4551
MEM 50.429688 1745294946.4563
MEM 50.429688 1745294946.4595
MEM 50.429688 1745294946.4607
MEM 50.429688 1745294946.4619
MEM 50.429688 1745294946.4630
MEM 50.429688 1745294946.4642
MEM 50.429688 1745294946.4654
MEM 50.429688 1745294946.4666
MEM 50.429688 1745294946.4677
MEM 50.429688 1745294946.4689
MEM 50.429688 1745294946.4701
MEM 50.429688 1745294946.4712
MEM 50.429688 1745294946.4724
MEM 50.429688 1745294946.4736
MEM 50.429688 1745294946.4747
MEM 50.429688 1745294946.4759
MEM 50.429688 1745294946.4771
MEM 50.429688 1745294946.4782
MEM 50.429688 1745294946.4805
MEM 50.429688 1745294946.4817
MEM 50.429688 1745294946.4828
MEM 50.429688 1745294946.4840
MEM 50.429688 1745294946.4852
MEM 50.429688 1745294946.4863
MEM 50.429688 1745294946.4874
MEM 50.429688 1745294946.4886
MEM 50.429688 1745294946.4897
MEM 50.429688 1745294946.4909
MEM 50.429688 1745294946.4945
MEM 50.429688 1745294946.4957
MEM 50.429688 1745294946.4968
MEM 50.429688 1745294946.4980
MEM 50.429688 1745294946.4991
MEM 50.429688 1745294946.5003
MEM 50.429688 1745294946.5014
MEM 50.429688 1745294946.5025
MEM 50.429688 1745294946.5037
MEM 50.429688 1745294946.5048
MEM 50.429688 1745294946.5060
MEM 50.429688 1745294946.5071
MEM 50.429688 1745294946.5082
MEM 50.429688 1745294946.5093
MEM 50.429688 1745294946.5104
MEM 50.429688 1745294946.5116
MEM 50.429688 1745294946.5127
MEM 50.429688 1745294946.5138
MEM 50.429688 1745294946.5150
MEM 49.566406 1745294946.5161
MEM 0.000000 1745294946.5173
MEM 0.000000 1745294946.5184
MEM 0.000000 1745294946.5201
