CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/DeepSeek-V3/69.py
MEM 26.468750 1745294945.9429
MEM 26.468750 1745294945.9441
MEM 26.468750 1745294945.9452
MEM 26.625000 1745294945.9464
MEM 26.625000 1745294945.9475
MEM 26.781250 1745294945.9487
MEM 26.781250 1745294945.9498
MEM 26.781250 1745294945.9510
MEM 26.781250 1745294945.9521
MEM 26.781250 1745294945.9532
MEM 26.937500 1745294945.9543
MEM 26.937500 1745294945.9554
MEM 26.937500 1745294945.9566
MEM 27.093750 1745294945.9585
MEM 27.250000 1745294945.9597
MEM 27.406250 1745294945.9610
MEM 27.617188 1745294945.9622
MEM 27.773438 1745294945.9634
MEM 27.773438 1745294945.9645
MEM 27.773438 1745294945.9657
MEM 27.929688 1745294945.9668
MEM 27.929688 1745294945.9680
MEM 27.929688 1745294945.9692
MEM 28.085938 1745294945.9704
MEM 28.242188 1745294945.9745
MEM 28.242188 1745294945.9757
MEM 28.398438 1745294945.9770
MEM 28.710938 1745294945.9782
MEM 28.710938 1745294945.9794
MEM 28.867188 1745294945.9806
MEM 29.023438 1745294945.9819
MEM 29.023438 1745294945.9831
MEM 29.023438 1745294945.9843
MEM 29.023438 1745294945.9855
MEM 29.023438 1745294945.9866
MEM 30.097656 1745294945.9878
MEM 31.187500 1745294945.9892
MEM 31.343750 1745294945.9935
MEM 31.500000 1745294945.9947
MEM 31.656250 1745294945.9959
MEM 31.656250 1745294945.9970
MEM 31.812500 1745294945.9994
MEM 32.125000 1745294946.0007
MEM 32.281250 1745294946.0018
MEM 32.437500 1745294946.0030
MEM 32.437500 1745294946.0041
MEM 32.593750 1745294946.0053
MEM 32.593750 1745294946.0065
MEM 32.750000 1745294946.0077
MEM 32.906250 1745294946.0088
MEM 33.062500 1745294946.0100
MEM 33.062500 1745294946.0112
MEM 33.062500 1745294946.0124
MEM 33.062500 1745294946.0136
MEM 33.062500 1745294946.0148
MEM 33.062500 1745294946.0159
MEM 33.375000 1745294946.0171
MEM 33.531250 1745294946.0183
MEM 33.531250 1745294946.0195
MEM 33.687500 1745294946.0206
MEM 33.687500 1745294946.0217
MEM 33.687500 1745294946.0229
MEM 33.687500 1745294946.0259
MEM 33.687500 1745294946.0271
MEM 33.687500 1745294946.0283
MEM 33.843750 1745294946.0294
MEM 33.843750 1745294946.0306
MEM 34.546875 1745294946.0317
MEM 34.546875 1745294946.0328
MEM 34.703125 1745294946.0340
MEM 34.703125 1745294946.0352
MEM 34.703125 1745294946.0365
MEM 34.703125 1745294946.0377
MEM 34.859375 1745294946.0389
MEM 34.859375 1745294946.0402
MEM 34.859375 1745294946.0415
MEM 35.015625 1745294946.0455
MEM 35.171875 1745294946.0467
MEM 35.328125 1745294946.0479
MEM 36.058594 1745294946.0491
MEM 36.058594 1745294946.0503
MEM 36.058594 1745294946.0514
MEM 36.058594 1745294946.0526
MEM 36.214844 1745294946.0538
MEM 36.214844 1745294946.0549
MEM 36.371094 1745294946.0566
MEM 36.371094 1745294946.0578
MEM 36.527344 1745294946.0589
MEM 36.683594 1745294946.0600
MEM 36.683594 1745294946.0612
MEM 36.839844 1745294946.0623
MEM 36.839844 1745294946.0635
MEM 36.996094 1745294946.0647
MEM 36.996094 1745294946.0676
MEM 36.996094 1745294946.0687
MEM 36.996094 1745294946.0699
MEM 36.996094 1745294946.0710
MEM 37.152344 1745294946.0722
MEM 37.152344 1745294946.0734
MEM 37.152344 1745294946.0746
MEM 37.308594 1745294946.0757
MEM 37.308594 1745294946.0769
MEM 37.308594 1745294946.0780
MEM 37.464844 1745294946.0805
MEM 37.777344 1745294946.0817
MEM 37.777344 1745294946.0829
MEM 37.777344 1745294946.0840
MEM 37.777344 1745294946.0852
MEM 37.777344 1745294946.0864
MEM 37.933594 1745294946.0884
MEM 37.933594 1745294946.0896
MEM 37.933594 1745294946.0907
MEM 37.933594 1745294946.0919
MEM 37.933594 1745294946.0930
MEM 37.933594 1745294946.0942
MEM 37.933594 1745294946.0954
MEM 38.089844 1745294946.0965
MEM 38.089844 1745294946.0983
MEM 38.089844 1745294946.0995
MEM 38.089844 1745294946.1007
MEM 38.246094 1745294946.1055
MEM 38.558594 1745294946.1066
MEM 38.558594 1745294946.1079
MEM 38.558594 1745294946.1091
MEM 38.558594 1745294946.1103
MEM 38.714844 1745294946.1114
MEM 38.714844 1745294946.1126
MEM 38.714844 1745294946.1137
MEM 38.714844 1745294946.1151
MEM 38.871094 1745294946.1163
MEM 39.027344 1745294946.1175
MEM 39.027344 1745294946.1187
MEM 39.027344 1745294946.1198
MEM 39.027344 1745294946.1210
MEM 39.027344 1745294946.1221
MEM 39.183594 1745294946.1236
MEM 39.496094 1745294946.1257
MEM 39.496094 1745294946.1269
MEM 39.496094 1745294946.1282
MEM 39.496094 1745294946.1294
MEM 39.652344 1745294946.1305
MEM 39.652344 1745294946.1345
MEM 39.652344 1745294946.1357
MEM 39.652344 1745294946.1369
MEM 39.808594 1745294946.1380
MEM 39.808594 1745294946.1397
MEM 39.808594 1745294946.1409
MEM 39.964844 1745294946.1420
MEM 39.964844 1745294946.1432
MEM 39.964844 1745294946.1444
MEM 40.121094 1745294946.1455
MEM 40.121094 1745294946.1467
MEM 40.121094 1745294946.1480
MEM 40.441406 1745294946.1492
MEM 40.597656 1745294946.1503
MEM 40.753906 1745294946.1515
MEM 40.753906 1745294946.1526
MEM 40.753906 1745294946.1538
MEM 40.753906 1745294946.1550
MEM 40.753906 1745294946.1561
MEM 40.753906 1745294946.1575
MEM 40.753906 1745294946.1586
MEM 40.910156 1745294946.1597
MEM 40.910156 1745294946.1609
MEM 41.222656 1745294946.1622
MEM 41.222656 1745294946.1635
MEM 41.222656 1745294946.1646
MEM 41.222656 1745294946.1678
MEM 41.222656 1745294946.1690
MEM 41.222656 1745294946.1701
MEM 41.378906 1745294946.1713
MEM 41.378906 1745294946.1725
MEM 41.378906 1745294946.1736
MEM 41.535156 1745294946.1748
MEM 41.535156 1745294946.1759
MEM 41.535156 1745294946.1771
MEM 41.535156 1745294946.1782
MEM 41.691406 1745294946.1806
MEM 41.691406 1745294946.1818
MEM 41.691406 1745294946.1830
MEM 41.847656 1745294946.1841
MEM 41.847656 1745294946.1853
MEM 41.847656 1745294946.1868
MEM 41.847656 1745294946.1880
MEM 41.847656 1745294946.1895
MEM 41.847656 1745294946.1906
MEM 42.003906 1745294946.1918
MEM 42.003906 1745294946.1934
MEM 42.003906 1745294946.1946
MEM 42.160156 1745294946.1957
MEM 42.160156 1745294946.1969
MEM 42.160156 1745294946.1981
MEM 42.316406 1745294946.1993
MEM 42.472656 1745294946.2025
MEM 42.472656 1745294946.2037
MEM 42.472656 1745294946.2049
MEM 42.628906 1745294946.2060
MEM 42.628906 1745294946.2072
MEM 42.785156 1745294946.2084
MEM 42.785156 1745294946.2097
MEM 42.785156 1745294946.2109
MEM 42.785156 1745294946.2121
MEM 42.785156 1745294946.2132
MEM 42.941406 1745294946.2144
MEM 42.941406 1745294946.2156
MEM 43.097656 1745294946.2168
MEM 43.097656 1745294946.2180
MEM 43.253906 1745294946.2192
MEM 43.253906 1745294946.2204
MEM 43.253906 1745294946.2215
MEM 43.253906 1745294946.2227
MEM 43.410156 1745294946.2240
MEM 43.410156 1745294946.2252
MEM 43.566406 1745294946.2276
MEM 43.566406 1745294946.2288
MEM 43.566406 1745294946.2300
MEM 43.566406 1745294946.2311
MEM 43.566406 1745294946.2323
MEM 43.566406 1745294946.2334
MEM 43.566406 1745294946.2347
MEM 43.722656 1745294946.2359
MEM 43.722656 1745294946.2382
MEM 43.722656 1745294946.2394
MEM 43.722656 1745294946.2405
MEM 43.722656 1745294946.2418
MEM 43.722656 1745294946.2430
MEM 43.722656 1745294946.2442
MEM 43.878906 1745294946.2453
MEM 44.035156 1745294946.2495
MEM 44.035156 1745294946.2507
MEM 44.191406 1745294946.2518
MEM 44.191406 1745294946.2530
MEM 44.503906 1745294946.2555
MEM 44.660156 1745294946.2567
MEM 44.660156 1745294946.2578
MEM 44.660156 1745294946.2590
MEM 44.660156 1745294946.2601
MEM 44.660156 1745294946.2613
MEM 44.816406 1745294946.2625
MEM 44.972656 1745294946.2636
MEM 46.066406 1745294946.2649
MEM 46.066406 1745294946.2661
MEM 46.066406 1745294946.2673
MEM 45.855469 1745294946.2685
MEM 45.855469 1745294946.2696
MEM 45.855469 1745294946.2708
MEM 45.855469 1745294946.2731
MEM 46.011719 1745294946.2743
MEM 46.011719 1745294946.2756
MEM 46.167969 1745294946.2768
MEM 46.167969 1745294946.2780
MEM 46.167969 1745294946.2792
MEM 46.167969 1745294946.2815
MEM 46.324219 1745294946.2827
MEM 46.480469 1745294946.2839
MEM 46.480469 1745294946.2851
MEM 46.636719 1745294946.2862
MEM 46.636719 1745294946.2875
MEM 46.636719 1745294946.2887
MEM 46.636719 1745294946.2899
MEM 46.636719 1745294946.2910
MEM 46.636719 1745294946.2922
MEM 46.792969 1745294946.2933
MEM 46.792969 1745294946.2946
MEM 46.792969 1745294946.2959
MEM 46.792969 1745294946.2970
MEM 46.792969 1745294946.3006
MEM 46.792969 1745294946.3018
MEM 46.792969 1745294946.3030
MEM 46.792969 1745294946.3041
MEM 46.792969 1745294946.3053
MEM 46.949219 1745294946.3065
MEM 46.949219 1745294946.3076
MEM 46.949219 1745294946.3089
MEM 46.949219 1745294946.3101
MEM 46.949219 1745294946.3113
MEM 46.949219 1745294946.3124
MEM 46.949219 1745294946.3136
MEM 47.105469 1745294946.3148
MEM 47.105469 1745294946.3161
MEM 47.105469 1745294946.3173
MEM 47.105469 1745294946.3185
MEM 47.261719 1745294946.3205
MEM 47.261719 1745294946.3217
MEM 47.261719 1745294946.3228
MEM 47.261719 1745294946.3240
MEM 47.261719 1745294946.3251
MEM 47.261719 1745294946.3263
MEM 47.261719 1745294946.3277
MEM 47.261719 1745294946.3288
MEM 47.261719 1745294946.3325
MEM 47.261719 1745294946.3337
MEM 47.261719 1745294946.3348
MEM 47.261719 1745294946.3362
MEM 47.261719 1745294946.3374
MEM 47.261719 1745294946.3385
MEM 47.261719 1745294946.3397
MEM 47.261719 1745294946.3408
MEM 47.261719 1745294946.3420
MEM 47.261719 1745294946.3432
MEM 47.261719 1745294946.3445
MEM 47.261719 1745294946.3457
MEM 47.261719 1745294946.3468
MEM 47.261719 1745294946.3480
MEM 47.261719 1745294946.3492
MEM 47.261719 1745294946.3504
MEM 47.261719 1745294946.3516
MEM 47.261719 1745294946.3556
MEM 47.417969 1745294946.3568
MEM 47.574219 1745294946.3580
MEM 47.730469 1745294946.3591
MEM 47.730469 1745294946.3603
MEM 47.730469 1745294946.3614
MEM 47.886719 1745294946.3627
MEM 47.886719 1745294946.3639
MEM 48.199219 1745294946.3651
MEM 48.199219 1745294946.3663
MEM 48.355469 1745294946.3674
MEM 48.355469 1745294946.3686
MEM 48.355469 1745294946.3697
MEM 48.355469 1745294946.3709
MEM 48.355469 1745294946.3721
MEM 48.355469 1745294946.3734
MEM 48.355469 1745294946.3745
MEM 48.511719 1745294946.3757
MEM 48.511719 1745294946.3768
MEM 48.667969 1745294946.3780
MEM 48.667969 1745294946.3793
MEM 48.824219 1745294946.3826
MEM 48.824219 1745294946.3838
MEM 48.824219 1745294946.3850
MEM 48.980469 1745294946.3861
MEM 48.980469 1745294946.3874
MEM 49.605469 1745294946.3886
MEM 49.761719 1745294946.3898
MEM 49.761719 1745294946.3909
MEM 49.761719 1745294946.3920
MEM 49.761719 1745294946.3932
MEM 49.761719 1745294946.3943
MEM 49.761719 1745294946.3955
MEM 49.761719 1745294946.3966
MEM 49.761719 1745294946.3979
MEM 49.761719 1745294946.3991
MEM 49.761719 1745294946.4003
MEM 49.761719 1745294946.4025
MEM 49.761719 1745294946.4037
MEM 49.761719 1745294946.4049
MEM 49.761719 1745294946.4061
MEM 49.761719 1745294946.4072
MEM 49.761719 1745294946.4085
MEM 49.761719 1745294946.4097
MEM 49.761719 1745294946.4109
MEM 49.761719 1745294946.4120
MEM 49.761719 1745294946.4132
MEM 49.761719 1745294946.4144
MEM 49.761719 1745294946.4155
MEM 49.761719 1745294946.4167
MEM 49.761719 1745294946.4184
MEM 49.761719 1745294946.4195
MEM 49.761719 1745294946.4207
MEM 49.761719 1745294946.4218
MEM 49.761719 1745294946.4230
MEM 49.761719 1745294946.4244
MEM 49.761719 1745294946.4266
MEM 49.761719 1745294946.4278
MEM 49.761719 1745294946.4289
MEM 49.761719 1745294946.4302
MEM 49.761719 1745294946.4315
MEM 49.761719 1745294946.4326
MEM 49.761719 1745294946.4345
MEM 49.761719 1745294946.4357
MEM 49.761719 1745294946.4369
MEM 49.761719 1745294946.4380
MEM 49.761719 1745294946.4392
MEM 49.761719 1745294946.4405
MEM 49.761719 1745294946.4417
MEM 49.761719 1745294946.4429
MEM 49.761719 1745294946.4440
MEM 49.761719 1745294946.4452
MEM 49.761719 1745294946.4504
MEM 49.761719 1745294946.4516
MEM 49.761719 1745294946.4530
MEM 49.761719 1745294946.4542
MEM 49.761719 1745294946.4554
MEM 49.761719 1745294946.4565
MEM 49.761719 1745294946.4578
MEM 49.761719 1745294946.4589
MEM 49.761719 1745294946.4601
MEM 49.761719 1745294946.4613
MEM 49.761719 1745294946.4626
MEM 49.761719 1745294946.4637
MEM 49.761719 1745294946.4649
MEM 49.761719 1745294946.4660
MEM 49.761719 1745294946.4671
MEM 49.761719 1745294946.4683
MEM 49.761719 1745294946.4694
MEM 49.761719 1745294946.4706
MEM 49.761719 1745294946.4719
MEM 49.761719 1745294946.4730
MEM 49.761719 1745294946.4742
MEM 49.761719 1745294946.4753
MEM 49.761719 1745294946.4764
MEM 49.761719 1745294946.4776
MEM 49.761719 1745294946.4788
MEM 49.761719 1745294946.4824
MEM 49.761719 1745294946.4836
MEM 49.761719 1745294946.4849
MEM 49.761719 1745294946.4862
MEM 49.761719 1745294946.4873
MEM 49.761719 1745294946.4885
MEM 49.761719 1745294946.4896
MEM 49.761719 1745294946.4908
MEM 49.761719 1745294946.4920
MEM 49.761719 1745294946.4932
MEM 49.761719 1745294946.4945
MEM 49.761719 1745294946.4957
MEM 49.761719 1745294946.4969
MEM 49.761719 1745294946.4980
MEM 49.761719 1745294946.4992
MEM 49.761719 1745294946.5003
MEM 49.761719 1745294946.5026
MEM 49.761719 1745294946.5038
MEM 49.761719 1745294946.5050
MEM 49.761719 1745294946.5062
MEM 49.761719 1745294946.5073
MEM 49.761719 1745294946.5085
MEM 49.761719 1745294946.5096
MEM 49.761719 1745294946.5108
MEM 49.761719 1745294946.5121
MEM 49.761719 1745294946.5133
MEM 49.761719 1745294946.5144
MEM 49.761719 1745294946.5156
MEM 49.761719 1745294946.5168
MEM 49.761719 1745294946.5180
MEM 49.761719 1745294946.5192
MEM 49.761719 1745294946.5204
MEM 49.761719 1745294946.5216
MEM 49.761719 1745294946.5228
MEM 49.761719 1745294946.5239
MEM 49.761719 1745294946.5251
MEM 49.761719 1745294946.5263
MEM 49.761719 1745294946.5276
MEM 49.761719 1745294946.5288
MEM 49.761719 1745294946.5300
MEM 49.761719 1745294946.5312
MEM 49.761719 1745294946.5323
MEM 49.761719 1745294946.5335
MEM 49.761719 1745294946.5356
MEM 49.761719 1745294946.5368
MEM 49.761719 1745294946.5380
MEM 49.761719 1745294946.5392
MEM 49.761719 1745294946.5403
MEM 49.761719 1745294946.5415
MEM 49.761719 1745294946.5426
MEM 49.761719 1745294946.5438
MEM 49.761719 1745294946.5449
MEM 49.761719 1745294946.5486
MEM 49.761719 1745294946.5497
MEM 49.761719 1745294946.5510
MEM 49.761719 1745294946.5522
MEM 49.761719 1745294946.5534
MEM 49.761719 1745294946.5545
MEM 49.761719 1745294946.5556
MEM 49.761719 1745294946.5568
MEM 49.761719 1745294946.5579
MEM 49.761719 1745294946.5591
MEM 49.761719 1745294946.5603
MEM 49.761719 1745294946.5615
MEM 49.761719 1745294946.5626
MEM 49.761719 1745294946.5638
MEM 49.761719 1745294946.5649
MEM 49.761719 1745294946.5660
MEM 49.761719 1745294946.5672
MEM 49.761719 1745294946.5683
MEM 49.761719 1745294946.5694
MEM 49.761719 1745294946.5706
MEM 49.761719 1745294946.5719
MEM 49.761719 1745294946.5756
MEM 49.761719 1745294946.5768
MEM 49.761719 1745294946.5779
MEM 49.761719 1745294946.5791
MEM 49.761719 1745294946.5802
MEM 49.761719 1745294946.5813
MEM 49.761719 1745294946.5824
MEM 49.761719 1745294946.5835
MEM 49.761719 1745294946.5847
MEM 49.761719 1745294946.5858
MEM 49.761719 1745294946.5870
MEM 49.761719 1745294946.5881
MEM 48.964844 1745294946.5892
MEM 48.964844 1745294946.5904
MEM 48.964844 1745294946.5915
MEM 48.964844 1745294946.5926
MEM 48.964844 1745294946.5938
MEM 48.964844 1745294946.5949
MEM 0.000000 1745294946.5960
MEM 0.000000 1745294946.5972
MEM 0.000000 1745294946.5983
MEM 0.000000 1745294946.5994
MEM 0.000000 1745294946.6006
MEM 0.000000 1745294946.6021
MEM 0.000000 1745294946.6034
