CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/DeepSeek-V3/2111.py
MEM 20.089844 1745294945.8632
MEM 20.246094 1745294945.8645
MEM 20.246094 1745294945.8656
MEM 20.246094 1745294945.8668
MEM 20.402344 1745294945.8679
MEM 20.558594 1745294945.8696
MEM 20.878906 1745294945.8709
MEM 21.035156 1745294945.8720
MEM 21.035156 1745294945.8732
MEM 21.347656 1745294945.8744
MEM 21.503906 1745294945.8755
MEM 21.503906 1745294945.8767
MEM 21.972656 1745294945.8780
MEM 21.972656 1745294945.8793
MEM 21.972656 1745294945.8808
MEM 22.128906 1745294945.8831
MEM 22.128906 1745294945.8848
MEM 22.597656 1745294945.8885
MEM 22.910156 1745294945.8897
MEM 23.066406 1745294945.8909
MEM 23.222656 1745294945.8920
MEM 23.378906 1745294945.8932
MEM 23.378906 1745294945.8959
MEM 23.378906 1745294945.8981
MEM 23.535156 1745294945.8998
MEM 24.003906 1745294945.9011
MEM 24.003906 1745294945.9023
MEM 24.160156 1745294945.9056
MEM 24.160156 1745294945.9068
MEM 24.160156 1745294945.9079
MEM 24.160156 1745294945.9091
MEM 24.160156 1745294945.9107
MEM 24.160156 1745294945.9119
MEM 24.160156 1745294945.9148
MEM 24.160156 1745294945.9160
MEM 24.160156 1745294945.9172
MEM 24.160156 1745294945.9186
MEM 24.160156 1745294945.9198
MEM 24.160156 1745294945.9210
MEM 24.160156 1745294945.9222
MEM 24.316406 1745294945.9233
MEM 24.484375 1745294945.9245
MEM 24.640625 1745294945.9275
MEM 24.640625 1745294945.9287
MEM 24.640625 1745294945.9299
MEM 24.796875 1745294945.9311
MEM 24.796875 1745294945.9328
MEM 24.796875 1745294945.9340
MEM 24.796875 1745294945.9352
MEM 24.953125 1745294945.9366
MEM 24.953125 1745294945.9378
MEM 25.109375 1745294945.9390
MEM 25.421875 1745294945.9427
MEM 25.578125 1745294945.9439
MEM 25.734375 1745294945.9450
MEM 25.890625 1745294945.9462
MEM 25.890625 1745294945.9474
MEM 26.046875 1745294945.9485
MEM 26.046875 1745294945.9497
MEM 26.046875 1745294945.9508
MEM 26.046875 1745294945.9519
MEM 26.203125 1745294945.9531
MEM 26.203125 1745294945.9542
MEM 26.359375 1745294945.9554
MEM 26.359375 1745294945.9567
MEM 26.359375 1745294945.9579
MEM 26.359375 1745294945.9591
MEM 26.515625 1745294945.9602
MEM 26.515625 1745294945.9613
MEM 26.515625 1745294945.9631
MEM 26.515625 1745294945.9642
MEM 26.671875 1745294945.9655
MEM 26.671875 1745294945.9667
MEM 26.671875 1745294945.9678
MEM 26.671875 1745294945.9690
MEM 26.828125 1745294945.9719
MEM 26.984375 1745294945.9730
MEM 26.984375 1745294945.9742
MEM 26.984375 1745294945.9754
MEM 27.140625 1745294945.9766
MEM 27.140625 1745294945.9777
MEM 27.296875 1745294945.9792
MEM 27.296875 1745294945.9806
MEM 27.296875 1745294945.9832
MEM 27.453125 1745294945.9843
MEM 27.453125 1745294945.9854
MEM 27.453125 1745294945.9866
MEM 27.453125 1745294945.9877
MEM 27.609375 1745294945.9889
MEM 27.609375 1745294945.9900
MEM 27.609375 1745294945.9912
MEM 27.609375 1745294945.9924
MEM 27.609375 1745294945.9935
MEM 27.765625 1745294945.9981
MEM 27.765625 1745294945.9992
MEM 27.921875 1745294946.0004
MEM 28.078125 1745294946.0016
MEM 28.390625 1745294946.0027
MEM 28.390625 1745294946.0039
MEM 28.390625 1745294946.0051
MEM 28.390625 1745294946.0062
MEM 28.390625 1745294946.0074
MEM 28.546875 1745294946.0085
MEM 28.546875 1745294946.0097
MEM 28.546875 1745294946.0109
MEM 28.546875 1745294946.0121
MEM 28.703125 1745294946.0134
MEM 28.703125 1745294946.0145
MEM 28.703125 1745294946.0157
MEM 28.703125 1745294946.0168
MEM 28.703125 1745294946.0179
MEM 29.785156 1745294946.0190
MEM 30.539062 1745294946.0202
MEM 31.035156 1745294946.0214
MEM 31.035156 1745294946.0227
MEM 31.035156 1745294946.0238
MEM 31.035156 1745294946.0249
MEM 31.035156 1745294946.0261
MEM 31.035156 1745294946.0274
MEM 31.191406 1745294946.0286
MEM 31.191406 1745294946.0298
MEM 31.347656 1745294946.0309
MEM 31.503906 1745294946.0323
MEM 31.816406 1745294946.0367
MEM 31.972656 1745294946.0378
MEM 32.128906 1745294946.0390
MEM 32.128906 1745294946.0402
MEM 32.128906 1745294946.0414
MEM 32.285156 1745294946.0429
MEM 32.441406 1745294946.0440
MEM 32.441406 1745294946.0452
MEM 32.597656 1745294946.0464
MEM 32.753906 1745294946.0478
MEM 32.753906 1745294946.0491
MEM 32.753906 1745294946.0502
MEM 32.753906 1745294946.0514
MEM 32.910156 1745294946.0526
MEM 32.910156 1745294946.0537
MEM 33.222656 1745294946.0566
MEM 33.378906 1745294946.0577
MEM 33.378906 1745294946.0589
MEM 33.378906 1745294946.0601
MEM 33.378906 1745294946.0612
MEM 33.378906 1745294946.0624
MEM 33.535156 1745294946.0636
MEM 33.535156 1745294946.0647
MEM 33.535156 1745294946.0659
MEM 33.535156 1745294946.0670
MEM 33.535156 1745294946.0687
MEM 33.535156 1745294946.0698
MEM 33.691406 1745294946.0710
MEM 33.882812 1745294946.0721
MEM 34.261719 1745294946.0734
MEM 34.417969 1745294946.0746
MEM 34.417969 1745294946.0766
MEM 34.417969 1745294946.0778
MEM 34.417969 1745294946.0789
MEM 34.417969 1745294946.0801
MEM 34.574219 1745294946.0817
MEM 34.730469 1745294946.0857
MEM 34.730469 1745294946.0868
MEM 34.730469 1745294946.0880
MEM 34.730469 1745294946.0892
MEM 34.730469 1745294946.0903
MEM 34.730469 1745294946.0915
MEM 34.886719 1745294946.0927
MEM 34.886719 1745294946.0942
MEM 35.042969 1745294946.0955
MEM 35.042969 1745294946.0966
MEM 35.980469 1745294946.0978
MEM 35.726562 1745294946.0990
MEM 35.726562 1745294946.1002
MEM 35.726562 1745294946.1013
MEM 35.882812 1745294946.1024
MEM 35.882812 1745294946.1036
MEM 35.882812 1745294946.1048
MEM 36.039062 1745294946.1076
MEM 36.039062 1745294946.1088
MEM 36.195312 1745294946.1100
MEM 36.195312 1745294946.1111
MEM 36.195312 1745294946.1127
MEM 36.351562 1745294946.1138
MEM 36.351562 1745294946.1150
MEM 36.507812 1745294946.1162
MEM 36.507812 1745294946.1177
MEM 36.507812 1745294946.1189
MEM 36.820312 1745294946.1226
MEM 36.820312 1745294946.1238
MEM 36.820312 1745294946.1250
MEM 36.820312 1745294946.1262
MEM 36.976562 1745294946.1273
MEM 36.976562 1745294946.1285
MEM 36.976562 1745294946.1297
MEM 37.132812 1745294946.1313
MEM 37.132812 1745294946.1325
MEM 37.132812 1745294946.1337
MEM 37.289062 1745294946.1348
MEM 37.289062 1745294946.1360
MEM 37.445312 1745294946.1372
MEM 37.601562 1745294946.1385
MEM 37.601562 1745294946.1397
MEM 37.601562 1745294946.1410
MEM 37.757812 1745294946.1438
MEM 37.757812 1745294946.1450
MEM 37.757812 1745294946.1461
MEM 37.914062 1745294946.1473
MEM 37.914062 1745294946.1485
MEM 37.914062 1745294946.1496
MEM 37.914062 1745294946.1508
MEM 38.070312 1745294946.1520
MEM 38.382812 1745294946.1539
MEM 38.382812 1745294946.1550
MEM 38.382812 1745294946.1562
MEM 38.539062 1745294946.1577
MEM 38.539062 1745294946.1591
MEM 38.851562 1745294946.1629
MEM 38.851562 1745294946.1641
MEM 39.007812 1745294946.1653
MEM 39.320312 1745294946.1664
MEM 39.320312 1745294946.1676
MEM 39.320312 1745294946.1688
MEM 39.476562 1745294946.1699
MEM 39.476562 1745294946.1711
MEM 39.476562 1745294946.1723
MEM 39.476562 1745294946.1737
MEM 39.632812 1745294946.1749
MEM 39.632812 1745294946.1761
MEM 39.632812 1745294946.1773
MEM 39.789062 1745294946.1785
MEM 40.414062 1745294946.1828
MEM 40.414062 1745294946.1840
MEM 40.570312 1745294946.1851
MEM 40.570312 1745294946.1863
MEM 40.570312 1745294946.1874
MEM 40.570312 1745294946.1886
MEM 40.726562 1745294946.1898
MEM 40.726562 1745294946.1909
MEM 41.039062 1745294946.1921
MEM 41.039062 1745294946.1934
MEM 41.039062 1745294946.1950
MEM 41.039062 1745294946.1962
MEM 41.195312 1745294946.1975
MEM 41.351562 1745294946.1988
MEM 41.351562 1745294946.1999
MEM 41.664062 1745294946.2037
MEM 41.664062 1745294946.2049
MEM 41.820312 1745294946.2060
MEM 41.820312 1745294946.2072
MEM 41.820312 1745294946.2084
MEM 41.820312 1745294946.2095
MEM 41.820312 1745294946.2122
MEM 41.820312 1745294946.2134
MEM 41.976562 1745294946.2145
MEM 42.132812 1745294946.2157
MEM 42.132812 1745294946.2169
MEM 42.289062 1745294946.2180
MEM 42.289062 1745294946.2192
MEM 42.445312 1745294946.2204
MEM 42.445312 1745294946.2218
MEM 42.757812 1745294946.2247
MEM 42.757812 1745294946.2258
MEM 42.757812 1745294946.2270
MEM 42.757812 1745294946.2282
MEM 42.757812 1745294946.2293
MEM 42.914062 1745294946.2305
MEM 43.070312 1745294946.2317
MEM 43.070312 1745294946.2329
MEM 43.070312 1745294946.2340
MEM 43.226562 1745294946.2353
MEM 43.382812 1745294946.2365
MEM 43.382812 1745294946.2377
MEM 43.539062 1745294946.2389
MEM 43.695312 1745294946.2425
MEM 43.695312 1745294946.2437
MEM 43.851562 1745294946.2448
MEM 43.851562 1745294946.2460
MEM 43.851562 1745294946.2472
MEM 43.851562 1745294946.2484
MEM 44.007812 1745294946.2495
MEM 44.007812 1745294946.2507
MEM 44.164062 1745294946.2519
MEM 44.164062 1745294946.2530
MEM 44.320312 1745294946.2542
MEM 44.320312 1745294946.2553
MEM 44.476562 1745294946.2565
MEM 44.632812 1745294946.2576
MEM 44.632812 1745294946.2588
MEM 44.632812 1745294946.2599
MEM 44.789062 1745294946.2611
MEM 44.789062 1745294946.2623
MEM 44.945312 1745294946.2634
MEM 45.414062 1745294946.2646
MEM 45.925781 1745294946.2657
MEM 46.238281 1745294946.2705
MEM 46.238281 1745294946.2717
MEM 46.238281 1745294946.2728
MEM 46.394531 1745294946.2740
MEM 46.394531 1745294946.2752
MEM 46.550781 1745294946.2763
MEM 46.550781 1745294946.2775
MEM 46.550781 1745294946.2787
MEM 46.707031 1745294946.2799
MEM 46.707031 1745294946.2811
MEM 46.707031 1745294946.2822
MEM 46.707031 1745294946.2834
MEM 46.707031 1745294946.2846
MEM 46.863281 1745294946.2857
MEM 46.863281 1745294946.2869
MEM 46.863281 1745294946.2881
MEM 46.863281 1745294946.2892
MEM 46.863281 1745294946.2904
MEM 46.863281 1745294946.2916
MEM 47.019531 1745294946.2927
MEM 47.019531 1745294946.2939
MEM 47.019531 1745294946.2951
MEM 47.019531 1745294946.2962
MEM 47.019531 1745294946.2974
MEM 47.019531 1745294946.2986
MEM 47.019531 1745294946.2997
MEM 47.175781 1745294946.3025
MEM 47.175781 1745294946.3037
MEM 47.175781 1745294946.3048
MEM 47.175781 1745294946.3060
MEM 47.175781 1745294946.3071
MEM 47.175781 1745294946.3083
MEM 47.175781 1745294946.3095
MEM 47.175781 1745294946.3106
MEM 47.175781 1745294946.3118
MEM 47.175781 1745294946.3130
MEM 47.175781 1745294946.3141
MEM 47.175781 1745294946.3153
MEM 47.175781 1745294946.3165
MEM 47.175781 1745294946.3176
MEM 47.175781 1745294946.3188
MEM 47.175781 1745294946.3199
MEM 47.175781 1745294946.3211
MEM 47.175781 1745294946.3222
MEM 47.175781 1745294946.3234
MEM 47.175781 1745294946.3246
MEM 47.175781 1745294946.3257
MEM 47.175781 1745294946.3269
MEM 47.175781 1745294946.3305
MEM 47.175781 1745294946.3317
MEM 47.175781 1745294946.3328
MEM 47.175781 1745294946.3340
MEM 47.175781 1745294946.3351
MEM 47.175781 1745294946.3363
MEM 47.175781 1745294946.3374
MEM 47.175781 1745294946.3386
MEM 47.175781 1745294946.3397
MEM 47.175781 1745294946.3409
MEM 47.175781 1745294946.3420
MEM 47.332031 1745294946.3432
MEM 47.488281 1745294946.3444
MEM 47.644531 1745294946.3456
MEM 47.644531 1745294946.3467
MEM 47.800781 1745294946.3479
MEM 47.800781 1745294946.3491
MEM 47.800781 1745294946.3502
MEM 47.800781 1745294946.3514
MEM 47.800781 1745294946.3526
MEM 47.800781 1745294946.3537
MEM 48.269531 1745294946.3585
MEM 48.269531 1745294946.3597
MEM 48.269531 1745294946.3608
MEM 48.269531 1745294946.3620
MEM 48.269531 1745294946.3631
MEM 48.269531 1745294946.3643
MEM 48.269531 1745294946.3654
MEM 48.269531 1745294946.3666
MEM 48.425781 1745294946.3678
MEM 48.425781 1745294946.3689
MEM 48.425781 1745294946.3701
MEM 48.425781 1745294946.3713
MEM 48.425781 1745294946.3724
MEM 48.582031 1745294946.3736
MEM 48.582031 1745294946.3747
MEM 48.582031 1745294946.3759
MEM 48.582031 1745294946.3770
MEM 48.582031 1745294946.3782
MEM 48.582031 1745294946.3793
MEM 48.738281 1745294946.3805
MEM 48.738281 1745294946.3817
MEM 48.738281 1745294946.3828
MEM 48.894531 1745294946.3839
MEM 49.363281 1745294946.3851
MEM 49.988281 1745294946.3862
MEM 50.144531 1745294946.3874
MEM 50.144531 1745294946.3885
MEM 50.144531 1745294946.3897
MEM 50.144531 1745294946.3908
MEM 50.144531 1745294946.3920
MEM 50.144531 1745294946.3932
MEM 50.144531 1745294946.3943
MEM 50.144531 1745294946.3957
MEM 50.144531 1745294946.3969
MEM 50.144531 1745294946.3981
MEM 50.144531 1745294946.4017
MEM 50.144531 1745294946.4028
MEM 50.144531 1745294946.4040
MEM 50.144531 1745294946.4052
MEM 50.144531 1745294946.4063
MEM 50.144531 1745294946.4074
MEM 50.144531 1745294946.4087
MEM 50.144531 1745294946.4098
MEM 50.144531 1745294946.4110
MEM 50.144531 1745294946.4124
MEM 50.144531 1745294946.4136
MEM 50.144531 1745294946.4151
MEM 50.144531 1745294946.4163
MEM 50.144531 1745294946.4186
MEM 50.144531 1745294946.4197
MEM 50.144531 1745294946.4209
MEM 50.144531 1745294946.4220
MEM 50.144531 1745294946.4232
MEM 50.144531 1745294946.4253
MEM 50.144531 1745294946.4265
MEM 50.144531 1745294946.4276
MEM 50.144531 1745294946.4288
MEM 50.144531 1745294946.4299
MEM 50.144531 1745294946.4312
MEM 50.144531 1745294946.4324
MEM 50.144531 1745294946.4336
MEM 50.144531 1745294946.4375
MEM 50.144531 1745294946.4387
MEM 50.144531 1745294946.4398
MEM 50.144531 1745294946.4410
MEM 50.144531 1745294946.4422
MEM 50.144531 1745294946.4435
MEM 50.144531 1745294946.4448
MEM 50.144531 1745294946.4459
MEM 50.144531 1745294946.4471
MEM 50.144531 1745294946.4483
MEM 50.144531 1745294946.4495
MEM 50.144531 1745294946.4506
MEM 50.144531 1745294946.4534
MEM 50.144531 1745294946.4546
MEM 50.144531 1745294946.4558
MEM 50.144531 1745294946.4569
MEM 50.144531 1745294946.4581
MEM 50.144531 1745294946.4626
MEM 50.144531 1745294946.4637
MEM 50.144531 1745294946.4649
MEM 50.144531 1745294946.4661
MEM 50.144531 1745294946.4674
MEM 50.144531 1745294946.4685
MEM 50.144531 1745294946.4697
MEM 50.144531 1745294946.4709
MEM 50.144531 1745294946.4720
MEM 50.144531 1745294946.4732
MEM 50.144531 1745294946.4744
MEM 50.144531 1745294946.4757
MEM 50.144531 1745294946.4775
MEM 50.144531 1745294946.4787
MEM 50.144531 1745294946.4799
MEM 50.144531 1745294946.4811
MEM 50.144531 1745294946.4822
MEM 50.144531 1745294946.4839
MEM 50.144531 1745294946.4850
MEM 50.144531 1745294946.4862
MEM 50.144531 1745294946.4895
MEM 50.144531 1745294946.4907
MEM 50.144531 1745294946.4918
MEM 50.144531 1745294946.4930
MEM 50.144531 1745294946.4942
MEM 50.144531 1745294946.4955
MEM 50.144531 1745294946.4966
MEM 50.144531 1745294946.4978
MEM 50.144531 1745294946.4993
MEM 50.144531 1745294946.5005
MEM 50.144531 1745294946.5016
MEM 50.144531 1745294946.5029
MEM 50.144531 1745294946.5041
MEM 50.144531 1745294946.5053
MEM 50.144531 1745294946.5065
MEM 50.144531 1745294946.5077
MEM 50.144531 1745294946.5106
MEM 50.144531 1745294946.5118
MEM 50.144531 1745294946.5130
MEM 50.144531 1745294946.5141
MEM 50.144531 1745294946.5153
MEM 50.144531 1745294946.5164
MEM 50.144531 1745294946.5176
MEM 50.144531 1745294946.5188
MEM 50.144531 1745294946.5199
MEM 50.144531 1745294946.5211
MEM 50.144531 1745294946.5224
MEM 50.144531 1745294946.5241
MEM 50.144531 1745294946.5253
MEM 50.144531 1745294946.5264
MEM 50.144531 1745294946.5276
MEM 50.144531 1745294946.5287
MEM 50.144531 1745294946.5299
MEM 50.144531 1745294946.5310
MEM 50.144531 1745294946.5322
MEM 50.144531 1745294946.5333
MEM 50.144531 1745294946.5360
MEM 50.144531 1745294946.5371
MEM 50.144531 1745294946.5383
MEM 50.144531 1745294946.5395
MEM 50.144531 1745294946.5406
MEM 50.144531 1745294946.5418
MEM 50.144531 1745294946.5429
MEM 50.144531 1745294946.5441
MEM 50.144531 1745294946.5457
MEM 50.144531 1745294946.5471
MEM 50.144531 1745294946.5515
MEM 50.144531 1745294946.5527
MEM 49.324219 1745294946.5539
MEM 0.000000 1745294946.5551
MEM 0.000000 1745294946.5562
MEM 0.000000 1745294946.5574
