CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/754.py
MEM 37.031250 1745297047.5075
MEM 37.187500 1745297047.5086
MEM 37.343750 1745297047.5097
MEM 37.500000 1745297047.5108
MEM 37.656250 1745297047.5119
MEM 37.968750 1745297047.5130
MEM 38.125000 1745297047.5141
MEM 38.125000 1745297047.5152
MEM 38.281250 1745297047.5163
MEM 38.750000 1745297047.5174
MEM 38.906250 1745297047.5185
MEM 39.062500 1745297047.5196
MEM 39.218750 1745297047.5207
MEM 39.531250 1745297047.5218
MEM 39.843750 1745297047.5229
MEM 39.843750 1745297047.5240
MEM 40.000000 1745297047.5251
MEM 40.156250 1745297047.5262
MEM 40.472656 1745297047.5273
MEM 40.785156 1745297047.5284
MEM 40.785156 1745297047.5295
MEM 40.941406 1745297047.5306
MEM 41.253906 1745297047.5317
MEM 41.414062 1745297047.5328
MEM 41.570312 1745297047.5339
MEM 41.726562 1745297047.5350
MEM 41.882812 1745297047.5361
MEM 42.039062 1745297047.5372
MEM 42.195312 1745297047.5384
MEM 42.195312 1745297047.5395
MEM 42.351562 1745297047.5406
MEM 42.664062 1745297047.5417
MEM 42.820312 1745297047.5428
MEM 42.976562 1745297047.5440
MEM 43.132812 1745297047.5451
MEM 43.445312 1745297047.5462
MEM 43.601562 1745297047.5473
MEM 43.757812 1745297047.5484
MEM 43.914062 1745297047.5495
MEM 44.070312 1745297047.5506
MEM 44.070312 1745297047.5517
MEM 44.382812 1745297047.5528
MEM 44.382812 1745297047.5539
MEM 44.695312 1745297047.5550
MEM 44.851562 1745297047.5561
MEM 45.007812 1745297047.5573
MEM 45.164062 1745297047.5584
MEM 46.171875 1745297047.5595
MEM 46.328125 1745297047.5606
MEM 46.484375 1745297047.5617
MEM 46.640625 1745297047.5629
MEM 46.796875 1745297047.5640
MEM 46.953125 1745297047.5651
MEM 46.953125 1745297047.5662
MEM 47.109375 1745297047.5673
MEM 47.109375 1745297047.5684
MEM 47.265625 1745297047.5695
MEM 47.265625 1745297047.5706
MEM 47.265625 1745297047.5717
MEM 47.421875 1745297047.5728
MEM 47.421875 1745297047.5739
MEM 47.421875 1745297047.5751
MEM 47.421875 1745297047.5762
MEM 47.421875 1745297047.5772
MEM 47.421875 1745297047.5783
MEM 47.421875 1745297047.5794
MEM 47.421875 1745297047.5805
MEM 47.421875 1745297047.5816
MEM 47.421875 1745297047.5827
MEM 47.421875 1745297047.5838
MEM 47.421875 1745297047.5849
MEM 47.421875 1745297047.5860
MEM 47.421875 1745297047.5871
MEM 47.421875 1745297047.5882
MEM 47.421875 1745297047.5893
MEM 47.421875 1745297047.5904
MEM 47.421875 1745297047.5915
MEM 47.890625 1745297047.5926
MEM 48.046875 1745297047.5937
MEM 48.046875 1745297047.5948
MEM 48.203125 1745297047.5959
MEM 48.359375 1745297047.5970
MEM 48.359375 1745297047.5981
MEM 48.515625 1745297047.5992
MEM 48.515625 1745297047.6004
MEM 48.515625 1745297047.6015
MEM 48.671875 1745297047.6026
MEM 48.671875 1745297047.6037
MEM 48.828125 1745297047.6048
MEM 48.828125 1745297047.6059
MEM 48.984375 1745297047.6070
MEM 48.984375 1745297047.6081
MEM 49.921875 1745297047.6092
MEM 49.921875 1745297047.6103
MEM 49.921875 1745297047.6114
MEM 49.921875 1745297047.6125
MEM 49.921875 1745297047.6136
MEM 49.921875 1745297047.6147
MEM 49.921875 1745297047.6158
MEM 49.921875 1745297047.6169
MEM 49.921875 1745297047.6181
MEM 49.921875 1745297047.6192
MEM 49.921875 1745297047.6203
MEM 49.921875 1745297047.6214
MEM 49.921875 1745297047.6225
MEM 49.921875 1745297047.6236
MEM 49.921875 1745297047.6247
MEM 49.921875 1745297047.6258
MEM 49.921875 1745297047.6269
MEM 49.921875 1745297047.6281
MEM 49.921875 1745297047.6292
MEM 49.921875 1745297047.6303
MEM 49.921875 1745297047.6314
MEM 49.921875 1745297047.6325
MEM 49.921875 1745297047.6336
MEM 49.921875 1745297047.6348
MEM 49.921875 1745297047.6359
MEM 49.921875 1745297047.6370
MEM 49.921875 1745297047.6381
MEM 49.921875 1745297047.6393
MEM 49.921875 1745297047.6404
MEM 49.921875 1745297047.6415
MEM 49.921875 1745297047.6426
MEM 49.921875 1745297047.6437
MEM 49.921875 1745297047.6448
MEM 49.921875 1745297047.6459
MEM 49.921875 1745297047.6470
MEM 49.921875 1745297047.6482
MEM 49.921875 1745297047.6493
MEM 49.921875 1745297047.6504
MEM 49.921875 1745297047.6515
MEM 49.921875 1745297047.6526
MEM 49.921875 1745297047.6537
MEM 49.921875 1745297047.6548
MEM 49.921875 1745297047.6559
MEM 49.921875 1745297047.6571
MEM 49.921875 1745297047.6582
MEM 49.921875 1745297047.6593
MEM 49.921875 1745297047.6604
MEM 49.921875 1745297047.6615
MEM 49.921875 1745297047.6626
MEM 49.921875 1745297047.6637
MEM 49.921875 1745297047.6649
MEM 49.921875 1745297047.6660
MEM 49.921875 1745297047.6671
MEM 49.921875 1745297047.6682
MEM 49.921875 1745297047.6693
MEM 49.921875 1745297047.6704
MEM 49.921875 1745297047.6715
MEM 49.921875 1745297047.6726
MEM 49.921875 1745297047.6737
MEM 49.921875 1745297047.6748
MEM 49.921875 1745297047.6759
MEM 49.921875 1745297047.6770
MEM 49.921875 1745297047.6781
MEM 49.921875 1745297047.6792
MEM 49.921875 1745297047.6803
MEM 49.921875 1745297047.6814
MEM 49.921875 1745297047.6826
MEM 49.921875 1745297047.6837
MEM 49.921875 1745297047.6848
MEM 49.921875 1745297047.6859
MEM 49.921875 1745297047.6870
MEM 49.921875 1745297047.6881
MEM 49.921875 1745297047.6893
MEM 49.921875 1745297047.6904
MEM 49.921875 1745297047.6915
MEM 49.921875 1745297047.6926
MEM 49.921875 1745297047.6938
MEM 49.921875 1745297047.6949
MEM 49.921875 1745297047.6960
MEM 49.921875 1745297047.6971
MEM 49.921875 1745297047.6982
MEM 49.921875 1745297047.6993
MEM 49.921875 1745297047.7004
MEM 49.921875 1745297047.7015
MEM 49.921875 1745297047.7026
MEM 49.921875 1745297047.7038
MEM 49.921875 1745297047.7050
MEM 49.921875 1745297047.7061
MEM 49.921875 1745297047.7072
MEM 49.921875 1745297047.7086
MEM 49.921875 1745297047.7097
MEM 49.921875 1745297047.7109
MEM 49.921875 1745297047.7121
MEM 49.921875 1745297047.7135
MEM 49.921875 1745297047.7146
MEM 49.921875 1745297047.7158
MEM 49.921875 1745297047.7169
MEM 49.921875 1745297047.7181
MEM 49.921875 1745297047.7192
MEM 49.921875 1745297047.7204
MEM 49.921875 1745297047.7215
MEM 49.921875 1745297047.7225
MEM 49.921875 1745297047.7236
MEM 49.921875 1745297047.7248
MEM 49.921875 1745297047.7259
MEM 49.921875 1745297047.7270
MEM 49.921875 1745297047.7282
MEM 49.921875 1745297047.7293
MEM 49.921875 1745297047.7304
MEM 49.921875 1745297047.7316
MEM 49.921875 1745297047.7327
MEM 49.921875 1745297047.7338
MEM 49.921875 1745297047.7349
MEM 49.921875 1745297047.7360
MEM 49.921875 1745297047.7371
MEM 49.921875 1745297047.7383
MEM 49.921875 1745297047.7394
MEM 49.921875 1745297047.7405
MEM 49.921875 1745297047.7416
MEM 49.921875 1745297047.7427
MEM 49.921875 1745297047.7439
MEM 0.000000 1745297047.7450
MEM 0.000000 1745297047.7461
