CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/1150.py
MEM 81.953125 1745297046.7299
MEM 82.578125 1745297046.7311
MEM 83.203125 1745297046.7322
MEM 83.984375 1745297046.7335
MEM 83.984375 1745297046.7346
MEM 83.984375 1745297046.7358
MEM 83.984375 1745297046.7369
MEM 84.296875 1745297046.7381
MEM 85.078125 1745297046.7392
MEM 85.703125 1745297046.7404
MEM 86.171875 1745297046.7417
MEM 86.796875 1745297046.7428
MEM 87.578125 1745297046.7440
MEM 88.203125 1745297046.7452
MEM 88.828125 1745297046.7463
MEM 89.453125 1745297046.7474
MEM 90.078125 1745297046.7485
MEM 90.703125 1745297046.7497
MEM 91.328125 1745297046.7508
MEM 91.640625 1745297046.7519
MEM 91.640625 1745297046.7530
MEM 91.640625 1745297046.7542
MEM 91.640625 1745297046.7553
MEM 92.265625 1745297046.7565
MEM 92.421875 1745297046.7576
MEM 92.734375 1745297046.7588
MEM 91.894531 1745297046.7599
MEM 91.894531 1745297046.7613
MEM 88.921875 1745297046.7635
MEM 88.921875 1745297046.7646
MEM 88.921875 1745297046.7659
MEM 88.921875 1745297046.7671
MEM 88.921875 1745297046.7682
MEM 88.921875 1745297046.7694
MEM 89.390625 1745297046.7705
MEM 89.390625 1745297046.7717
MEM 89.703125 1745297046.7756
MEM 90.953125 1745297046.7768
MEM 90.953125 1745297046.7780
MEM 90.953125 1745297046.7791
MEM 90.953125 1745297046.7803
MEM 91.109375 1745297046.7815
MEM 91.109375 1745297046.7826
MEM 91.109375 1745297046.7838
MEM 91.109375 1745297046.7851
MEM 93.453125 1745297046.7863
MEM 92.281250 1745297046.7874
MEM 92.281250 1745297046.7886
MEM 92.281250 1745297046.7897
MEM 92.281250 1745297046.7909
MEM 92.281250 1745297046.7920
MEM 89.777344 1745297046.7933
MEM 89.777344 1745297046.7945
MEM 89.777344 1745297046.7957
MEM 89.777344 1745297046.7969
MEM 87.722656 1745297046.7980
MEM 84.773438 1745297046.7991
MEM 83.789062 1745297046.8003
MEM 83.789062 1745297046.8014
MEM 83.789062 1745297046.8026
MEM 81.820312 1745297046.8037
MEM 81.820312 1745297046.8049
MEM 81.820312 1745297046.8086
MEM 81.820312 1745297046.8099
MEM 81.820312 1745297046.8119
MEM 81.820312 1745297046.8130
MEM 81.820312 1745297046.8142
MEM 81.820312 1745297046.8154
MEM 81.820312 1745297046.8165
MEM 81.820312 1745297046.8177
MEM 81.820312 1745297046.8188
MEM 81.820312 1745297046.8200
MEM 81.820312 1745297046.8212
MEM 81.820312 1745297046.8223
MEM 81.820312 1745297046.8247
MEM 81.820312 1745297046.8259
MEM 81.820312 1745297046.8271
MEM 81.820312 1745297046.8283
MEM 81.820312 1745297046.8295
MEM 81.820312 1745297046.8307
MEM 81.820312 1745297046.8328
MEM 81.820312 1745297046.8340
MEM 81.820312 1745297046.8352
MEM 81.820312 1745297046.8363
MEM 81.820312 1745297046.8374
MEM 81.820312 1745297046.8386
MEM 81.820312 1745297046.8398
MEM 81.820312 1745297046.8409
MEM 81.820312 1745297046.8421
MEM 81.820312 1745297046.8432
MEM 81.820312 1745297046.8444
MEM 81.820312 1745297046.8455
MEM 81.820312 1745297046.8495
MEM 81.820312 1745297046.8507
MEM 81.820312 1745297046.8521
MEM 81.820312 1745297046.8533
MEM 81.820312 1745297046.8545
MEM 81.820312 1745297046.8557
MEM 81.820312 1745297046.8569
MEM 81.820312 1745297046.8581
MEM 81.820312 1745297046.8592
MEM 81.820312 1745297046.8604
MEM 81.820312 1745297046.8621
MEM 81.820312 1745297046.8632
MEM 80.195312 1745297046.8644
MEM 80.195312 1745297046.8656
MEM 80.195312 1745297046.8705
MEM 80.195312 1745297046.8717
MEM 80.195312 1745297046.8730
MEM 80.195312 1745297046.8743
MEM 80.195312 1745297046.8755
MEM 80.195312 1745297046.8767
MEM 80.195312 1745297046.8779
MEM 80.195312 1745297046.8790
MEM 80.195312 1745297046.8802
MEM 80.195312 1745297046.8814
MEM 80.195312 1745297046.8827
MEM 80.195312 1745297046.8839
MEM 80.195312 1745297046.8851
MEM 80.195312 1745297046.8863
MEM 80.195312 1745297046.8876
MEM 80.195312 1745297046.8887
MEM 80.195312 1745297046.8899
MEM 80.195312 1745297046.8910
MEM 80.195312 1745297046.8922
MEM 80.195312 1745297046.8934
MEM 80.195312 1745297046.8946
MEM 80.195312 1745297046.8958
MEM 80.195312 1745297046.8969
MEM 80.195312 1745297046.8983
MEM 80.195312 1745297046.9035
MEM 80.195312 1745297046.9047
MEM 80.195312 1745297046.9059
MEM 80.195312 1745297046.9071
MEM 80.195312 1745297046.9082
MEM 80.195312 1745297046.9094
MEM 80.195312 1745297046.9107
MEM 80.195312 1745297046.9119
MEM 80.195312 1745297046.9132
MEM 80.195312 1745297046.9143
MEM 80.195312 1745297046.9155
MEM 80.195312 1745297046.9166
MEM 80.195312 1745297046.9178
MEM 80.195312 1745297046.9190
MEM 80.195312 1745297046.9203
MEM 80.195312 1745297046.9215
MEM 80.195312 1745297046.9227
MEM 80.195312 1745297046.9240
MEM 80.195312 1745297046.9251
MEM 80.195312 1745297046.9263
MEM 80.195312 1745297046.9274
MEM 80.195312 1745297046.9287
MEM 80.195312 1745297046.9299
MEM 80.195312 1745297046.9311
MEM 80.195312 1745297046.9322
MEM 80.195312 1745297046.9334
MEM 80.195312 1745297046.9345
MEM 80.195312 1745297046.9357
MEM 80.195312 1745297046.9369
MEM 80.195312 1745297046.9381
MEM 80.195312 1745297046.9393
MEM 80.195312 1745297046.9404
MEM 80.195312 1745297046.9424
MEM 80.195312 1745297046.9436
MEM 80.195312 1745297046.9464
MEM 80.195312 1745297046.9478
MEM 80.195312 1745297046.9490
MEM 80.195312 1745297046.9501
MEM 80.195312 1745297046.9513
MEM 80.195312 1745297046.9524
MEM 80.195312 1745297046.9536
MEM 80.195312 1745297046.9547
MEM 80.195312 1745297046.9559
MEM 80.195312 1745297046.9570
MEM 80.195312 1745297046.9581
MEM 80.195312 1745297046.9625
MEM 80.195312 1745297046.9637
MEM 80.195312 1745297046.9648
MEM 80.195312 1745297046.9662
MEM 80.195312 1745297046.9674
MEM 80.195312 1745297046.9685
MEM 80.195312 1745297046.9697
MEM 80.195312 1745297046.9709
MEM 80.195312 1745297046.9720
MEM 80.195312 1745297046.9732
MEM 80.195312 1745297046.9743
MEM 80.195312 1745297046.9755
MEM 80.195312 1745297046.9767
MEM 80.195312 1745297046.9778
MEM 80.195312 1745297046.9790
MEM 80.195312 1745297046.9801
MEM 80.195312 1745297046.9814
MEM 80.195312 1745297046.9827
MEM 79.347656 1745297046.9838
MEM 78.304688 1745297046.9850
MEM 0.000000 1745297046.9862
MEM 0.000000 1745297046.9897
