CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/154.py
MEM 27.980469 1745297048.5953
MEM 27.980469 1745297048.5965
MEM 28.136719 1745297048.5977
MEM 28.136719 1745297048.6016
MEM 28.136719 1745297048.6028
MEM 28.136719 1745297048.6040
MEM 28.136719 1745297048.6052
MEM 28.136719 1745297048.6063
MEM 28.136719 1745297048.6075
MEM 28.136719 1745297048.6086
MEM 28.292969 1745297048.6098
MEM 28.292969 1745297048.6111
MEM 28.605469 1745297048.6124
MEM 28.605469 1745297048.6136
MEM 28.605469 1745297048.6147
MEM 28.605469 1745297048.6159
MEM 28.917969 1745297048.6185
MEM 28.917969 1745297048.6197
MEM 29.074219 1745297048.6209
MEM 29.074219 1745297048.6221
MEM 29.074219 1745297048.6233
MEM 29.230469 1745297048.6244
MEM 31.058594 1745297048.6256
MEM 31.394531 1745297048.6269
MEM 31.394531 1745297048.6282
MEM 31.394531 1745297048.6294
MEM 31.550781 1745297048.6306
MEM 31.707031 1745297048.6317
MEM 31.863281 1745297048.6329
MEM 32.019531 1745297048.6343
MEM 32.175781 1745297048.6355
MEM 32.644531 1745297048.6386
MEM 32.800781 1745297048.6397
MEM 33.113281 1745297048.6409
MEM 33.113281 1745297048.6421
MEM 33.113281 1745297048.6432
MEM 33.113281 1745297048.6444
MEM 33.113281 1745297048.6456
MEM 33.425781 1745297048.6469
MEM 33.582031 1745297048.6482
MEM 33.738281 1745297048.6493
MEM 33.738281 1745297048.6505
MEM 33.738281 1745297048.6516
MEM 33.738281 1745297048.6528
MEM 33.894531 1745297048.6540
MEM 34.726562 1745297048.6554
MEM 34.882812 1745297048.6585
MEM 34.882812 1745297048.6597
MEM 35.039062 1745297048.6610
MEM 35.039062 1745297048.6623
MEM 35.039062 1745297048.6634
MEM 35.039062 1745297048.6646
MEM 35.195312 1745297048.6658
MEM 35.195312 1745297048.6670
MEM 35.351562 1745297048.6681
MEM 36.132812 1745297048.6693
MEM 36.097656 1745297048.6705
MEM 36.410156 1745297048.6755
MEM 36.566406 1745297048.6767
MEM 36.722656 1745297048.6778
MEM 36.878906 1745297048.6790
MEM 36.878906 1745297048.6802
MEM 37.035156 1745297048.6814
MEM 37.035156 1745297048.6826
MEM 37.191406 1745297048.6839
MEM 37.347656 1745297048.6851
MEM 37.347656 1745297048.6863
MEM 37.503906 1745297048.6874
MEM 37.660156 1745297048.6886
MEM 37.660156 1745297048.6898
MEM 37.972656 1745297048.6911
MEM 38.128906 1745297048.6924
MEM 38.128906 1745297048.6936
MEM 38.128906 1745297048.6947
MEM 38.285156 1745297048.6959
MEM 38.285156 1745297048.6971
MEM 38.441406 1745297048.6983
MEM 38.753906 1745297048.7004
MEM 38.910156 1745297048.7016
MEM 38.910156 1745297048.7028
MEM 39.066406 1745297048.7040
MEM 39.222656 1745297048.7052
MEM 39.378906 1745297048.7063
MEM 39.847656 1745297048.7097
MEM 39.847656 1745297048.7108
MEM 40.003906 1745297048.7120
MEM 40.003906 1745297048.7132
MEM 40.160156 1745297048.7144
MEM 40.503906 1745297048.7155
MEM 40.660156 1745297048.7167
MEM 40.816406 1745297048.7179
MEM 40.816406 1745297048.7191
MEM 40.816406 1745297048.7217
MEM 41.285156 1745297048.7229
MEM 41.285156 1745297048.7241
MEM 41.457031 1745297048.7255
MEM 41.613281 1745297048.7267
MEM 41.769531 1745297048.7279
MEM 41.769531 1745297048.7291
MEM 41.925781 1745297048.7303
MEM 42.082031 1745297048.7336
MEM 42.238281 1745297048.7348
MEM 42.238281 1745297048.7360
MEM 42.394531 1745297048.7372
MEM 42.707031 1745297048.7384
MEM 42.707031 1745297048.7396
MEM 42.863281 1745297048.7408
MEM 43.019531 1745297048.7420
MEM 43.019531 1745297048.7431
MEM 43.175781 1745297048.7443
MEM 43.488281 1745297048.7458
MEM 43.488281 1745297048.7469
MEM 43.644531 1745297048.7481
MEM 43.957031 1745297048.7516
MEM 44.113281 1745297048.7527
MEM 44.113281 1745297048.7539
MEM 44.113281 1745297048.7551
MEM 44.269531 1745297048.7563
MEM 44.425781 1745297048.7575
MEM 44.582031 1745297048.7586
MEM 44.738281 1745297048.7598
MEM 44.894531 1745297048.7610
MEM 44.894531 1745297048.7621
MEM 45.050781 1745297048.7633
MEM 45.207031 1745297048.7645
MEM 45.675781 1745297048.7657
MEM 46.207031 1745297048.7668
MEM 46.363281 1745297048.7682
MEM 46.363281 1745297048.7694
MEM 46.519531 1745297048.7706
MEM 46.519531 1745297048.7718
MEM 46.675781 1745297048.7730
MEM 46.988281 1745297048.7765
MEM 46.988281 1745297048.7777
MEM 47.144531 1745297048.7789
MEM 47.144531 1745297048.7814
MEM 47.300781 1745297048.7827
MEM 47.300781 1745297048.7839
MEM 47.300781 1745297048.7850
MEM 47.300781 1745297048.7862
MEM 47.300781 1745297048.7874
MEM 47.457031 1745297048.7886
MEM 47.457031 1745297048.7898
MEM 47.457031 1745297048.7912
MEM 47.457031 1745297048.7923
MEM 47.457031 1745297048.7935
MEM 47.457031 1745297048.7947
MEM 47.457031 1745297048.7959
MEM 47.457031 1745297048.7970
MEM 47.457031 1745297048.8015
MEM 47.457031 1745297048.8027
MEM 47.457031 1745297048.8039
MEM 47.457031 1745297048.8051
MEM 47.457031 1745297048.8064
MEM 47.457031 1745297048.8076
MEM 47.457031 1745297048.8088
MEM 47.457031 1745297048.8100
MEM 47.457031 1745297048.8111
MEM 47.457031 1745297048.8123
MEM 47.457031 1745297048.8135
MEM 47.457031 1745297048.8146
MEM 47.457031 1745297048.8158
MEM 47.613281 1745297048.8169
MEM 47.925781 1745297048.8181
MEM 47.925781 1745297048.8192
MEM 48.082031 1745297048.8206
MEM 48.082031 1745297048.8218
MEM 48.082031 1745297048.8230
MEM 48.238281 1745297048.8242
MEM 48.394531 1745297048.8254
MEM 48.550781 1745297048.8266
MEM 48.550781 1745297048.8307
MEM 48.550781 1745297048.8318
MEM 48.550781 1745297048.8330
MEM 48.707031 1745297048.8342
MEM 48.707031 1745297048.8354
MEM 48.707031 1745297048.8366
MEM 48.707031 1745297048.8378
MEM 48.863281 1745297048.8392
MEM 48.863281 1745297048.8404
MEM 48.863281 1745297048.8416
MEM 48.863281 1745297048.8427
MEM 49.019531 1745297048.8439
MEM 49.019531 1745297048.8451
MEM 49.175781 1745297048.8463
MEM 50.113281 1745297048.8475
MEM 50.894531 1745297048.8501
MEM 50.894531 1745297048.8512
MEM 50.894531 1745297048.8524
MEM 50.894531 1745297048.8536
MEM 50.894531 1745297048.8547
MEM 50.894531 1745297048.8559
MEM 50.894531 1745297048.8570
MEM 50.894531 1745297048.8582
MEM 50.894531 1745297048.8625
MEM 50.894531 1745297048.8637
MEM 50.894531 1745297048.8649
MEM 50.894531 1745297048.8661
MEM 50.894531 1745297048.8673
MEM 50.894531 1745297048.8686
MEM 50.894531 1745297048.8697
MEM 50.894531 1745297048.8709
MEM 50.894531 1745297048.8720
MEM 50.894531 1745297048.8732
MEM 50.894531 1745297048.8744
MEM 50.894531 1745297048.8756
MEM 50.894531 1745297048.8768
MEM 50.894531 1745297048.8781
MEM 50.894531 1745297048.8794
MEM 50.894531 1745297048.8805
MEM 50.894531 1745297048.8817
MEM 50.894531 1745297048.8828
MEM 50.894531 1745297048.8840
MEM 50.894531 1745297048.8851
MEM 50.894531 1745297048.8863
MEM 50.894531 1745297048.8886
MEM 50.894531 1745297048.8898
MEM 50.894531 1745297048.8910
MEM 50.894531 1745297048.8921
MEM 50.894531 1745297048.8933
MEM 50.894531 1745297048.8945
MEM 50.894531 1745297048.8956
MEM 50.894531 1745297048.8968
MEM 50.894531 1745297048.8980
MEM 50.894531 1745297048.8991
MEM 50.894531 1745297048.9003
MEM 50.894531 1745297048.9015
MEM 50.894531 1745297048.9026
MEM 50.894531 1745297048.9043
MEM 50.894531 1745297048.9054
MEM 50.894531 1745297048.9066
MEM 50.894531 1745297048.9078
MEM 50.894531 1745297048.9091
MEM 50.894531 1745297048.9102
MEM 50.894531 1745297048.9115
MEM 50.894531 1745297048.9158
MEM 50.894531 1745297048.9170
MEM 50.894531 1745297048.9181
MEM 50.894531 1745297048.9193
MEM 50.894531 1745297048.9204
MEM 50.894531 1745297048.9216
MEM 50.894531 1745297048.9227
MEM 50.894531 1745297048.9239
MEM 50.894531 1745297048.9251
MEM 50.894531 1745297048.9262
MEM 50.894531 1745297048.9274
MEM 50.894531 1745297048.9285
MEM 50.894531 1745297048.9297
MEM 50.894531 1745297048.9309
MEM 50.894531 1745297048.9322
MEM 50.894531 1745297048.9333
MEM 50.894531 1745297048.9345
MEM 50.894531 1745297048.9356
MEM 50.894531 1745297048.9368
MEM 50.894531 1745297048.9386
MEM 50.894531 1745297048.9398
MEM 50.894531 1745297048.9409
MEM 50.894531 1745297048.9422
MEM 50.894531 1745297048.9435
MEM 50.894531 1745297048.9447
MEM 50.894531 1745297048.9458
MEM 50.894531 1745297048.9470
MEM 50.894531 1745297048.9481
MEM 50.894531 1745297048.9492
MEM 50.894531 1745297048.9504
MEM 50.894531 1745297048.9528
MEM 50.894531 1745297048.9539
MEM 50.894531 1745297048.9551
MEM 50.894531 1745297048.9562
MEM 50.894531 1745297048.9574
MEM 50.894531 1745297048.9586
MEM 50.894531 1745297048.9597
MEM 50.894531 1745297048.9609
MEM 50.894531 1745297048.9620
MEM 50.894531 1745297048.9632
MEM 50.894531 1745297048.9643
MEM 50.894531 1745297048.9655
MEM 50.894531 1745297048.9666
MEM 50.894531 1745297048.9678
MEM 50.894531 1745297048.9690
MEM 50.894531 1745297048.9702
MEM 50.894531 1745297048.9744
MEM 50.894531 1745297048.9756
MEM 50.894531 1745297048.9767
MEM 50.894531 1745297048.9779
MEM 50.894531 1745297048.9790
MEM 50.894531 1745297048.9803
MEM 50.894531 1745297048.9816
MEM 50.894531 1745297048.9828
MEM 50.894531 1745297048.9841
MEM 50.894531 1745297048.9853
MEM 50.894531 1745297048.9864
MEM 50.894531 1745297048.9876
MEM 50.894531 1745297048.9888
MEM 50.894531 1745297048.9899
MEM 50.894531 1745297048.9911
MEM 50.894531 1745297048.9954
MEM 50.003906 1745297048.9966
MEM 0.000000 1745297048.9978
MEM 0.000000 1745297048.9989
MEM 0.000000 1745297049.0001
