CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/Human/540.py
MEM 26.335938 1745297049.8934
MEM 26.335938 1745297049.8946
MEM 26.335938 1745297049.8957
MEM 26.492188 1745297049.8969
MEM 26.648438 1745297049.8981
MEM 26.648438 1745297049.8993
MEM 26.804688 1745297049.9005
MEM 26.804688 1745297049.9016
MEM 26.804688 1745297049.9028
MEM 26.960938 1745297049.9039
MEM 27.117188 1745297049.9051
MEM 27.117188 1745297049.9063
MEM 27.273438 1745297049.9075
MEM 27.429688 1745297049.9086
MEM 27.597656 1745297049.9098
MEM 27.753906 1745297049.9109
MEM 27.753906 1745297049.9121
MEM 27.753906 1745297049.9132
MEM 27.910156 1745297049.9144
MEM 27.910156 1745297049.9156
MEM 28.066406 1745297049.9168
MEM 28.066406 1745297049.9179
MEM 28.066406 1745297049.9191
MEM 28.066406 1745297049.9203
MEM 28.222656 1745297049.9214
MEM 28.222656 1745297049.9226
MEM 28.691406 1745297049.9237
MEM 28.691406 1745297049.9250
MEM 28.847656 1745297049.9261
MEM 29.003906 1745297049.9272
MEM 29.003906 1745297049.9284
MEM 29.003906 1745297049.9296
MEM 29.160156 1745297049.9307
MEM 30.804688 1745297049.9319
MEM 31.167969 1745297049.9331
MEM 31.324219 1745297049.9344
MEM 31.324219 1745297049.9355
MEM 31.480469 1745297049.9367
MEM 31.636719 1745297049.9378
MEM 31.636719 1745297049.9390
MEM 31.949219 1745297049.9401
MEM 31.949219 1745297049.9413
MEM 32.261719 1745297049.9424
MEM 32.417969 1745297049.9436
MEM 32.574219 1745297049.9447
MEM 32.730469 1745297049.9459
MEM 32.886719 1745297049.9470
MEM 33.042969 1745297049.9481
MEM 33.042969 1745297049.9492
MEM 33.042969 1745297049.9504
MEM 33.042969 1745297049.9515
MEM 33.355469 1745297049.9527
MEM 33.511719 1745297049.9538
MEM 33.511719 1745297049.9549
MEM 33.667969 1745297049.9561
MEM 33.667969 1745297049.9572
MEM 33.667969 1745297049.9583
MEM 33.667969 1745297049.9594
MEM 33.667969 1745297049.9606
MEM 33.824219 1745297049.9617
MEM 34.000000 1745297049.9628
MEM 34.714844 1745297049.9640
MEM 34.714844 1745297049.9651
MEM 34.871094 1745297049.9662
MEM 34.871094 1745297049.9674
MEM 34.871094 1745297049.9685
MEM 35.027344 1745297049.9696
MEM 35.027344 1745297049.9707
MEM 35.027344 1745297049.9719
MEM 35.027344 1745297049.9730
MEM 35.183594 1745297049.9741
MEM 35.183594 1745297049.9753
MEM 35.339844 1745297049.9764
MEM 35.652344 1745297049.9775
MEM 36.074219 1745297049.9786
MEM 36.230469 1745297049.9798
MEM 36.230469 1745297049.9809
MEM 36.386719 1745297049.9821
MEM 36.386719 1745297049.9832
MEM 36.386719 1745297049.9843
MEM 36.542969 1745297049.9855
MEM 36.542969 1745297049.9866
MEM 36.699219 1745297049.9878
MEM 36.699219 1745297049.9889
MEM 36.855469 1745297049.9901
MEM 37.011719 1745297049.9913
MEM 37.011719 1745297049.9924
MEM 37.167969 1745297049.9936
MEM 37.167969 1745297049.9947
MEM 37.324219 1745297049.9959
MEM 37.324219 1745297049.9970
MEM 37.480469 1745297049.9981
MEM 37.480469 1745297049.9992
MEM 37.636719 1745297050.0003
MEM 37.636719 1745297050.0014
MEM 37.949219 1745297050.0025
MEM 37.949219 1745297050.0037
MEM 38.105469 1745297050.0048
MEM 38.105469 1745297050.0059
MEM 38.105469 1745297050.0071
MEM 38.105469 1745297050.0082
MEM 38.261719 1745297050.0094
MEM 38.261719 1745297050.0105
MEM 38.574219 1745297050.0116
MEM 38.730469 1745297050.0128
MEM 38.886719 1745297050.0139
MEM 38.886719 1745297050.0150
MEM 39.042969 1745297050.0161
MEM 39.199219 1745297050.0173
MEM 39.199219 1745297050.0184
MEM 39.667969 1745297050.0195
MEM 39.667969 1745297050.0207
MEM 39.824219 1745297050.0218
MEM 39.824219 1745297050.0229
MEM 39.824219 1745297050.0240
MEM 39.980469 1745297050.0252
MEM 40.136719 1745297050.0263
MEM 40.136719 1745297050.0275
MEM 40.476562 1745297050.0286
MEM 40.632812 1745297050.0298
MEM 40.632812 1745297050.0310
MEM 40.789062 1745297050.0322
MEM 40.789062 1745297050.0333
MEM 40.789062 1745297050.0344
MEM 40.945312 1745297050.0356
MEM 41.257812 1745297050.0367
MEM 41.421875 1745297050.0379
MEM 41.578125 1745297050.0390
MEM 41.734375 1745297050.0402
MEM 41.734375 1745297050.0414
MEM 41.734375 1745297050.0426
MEM 41.890625 1745297050.0437
MEM 41.890625 1745297050.0449
MEM 42.046875 1745297050.0460
MEM 42.046875 1745297050.0472
MEM 42.046875 1745297050.0483
MEM 42.203125 1745297050.0495
MEM 42.203125 1745297050.0506
MEM 42.359375 1745297050.0517
MEM 42.515625 1745297050.0529
MEM 42.671875 1745297050.0540
MEM 42.671875 1745297050.0551
MEM 42.828125 1745297050.0562
MEM 42.984375 1745297050.0574
MEM 42.984375 1745297050.0585
MEM 43.140625 1745297050.0597
MEM 43.296875 1745297050.0608
MEM 43.453125 1745297050.0620
MEM 43.609375 1745297050.0632
MEM 43.609375 1745297050.0643
MEM 43.765625 1745297050.0655
MEM 43.765625 1745297050.0667
MEM 43.765625 1745297050.0678
MEM 43.921875 1745297050.0689
MEM 43.921875 1745297050.0701
MEM 44.078125 1745297050.0712
MEM 44.078125 1745297050.0723
MEM 44.078125 1745297050.0734
MEM 44.234375 1745297050.0745
MEM 44.390625 1745297050.0756
MEM 44.546875 1745297050.0768
MEM 44.703125 1745297050.0780
MEM 44.859375 1745297050.0791
MEM 44.859375 1745297050.0803
MEM 45.015625 1745297050.0814
MEM 45.171875 1745297050.0825
MEM 45.484375 1745297050.0836
MEM 46.421875 1745297050.0848
MEM 46.171875 1745297050.0860
MEM 46.171875 1745297050.0871
MEM 46.328125 1745297050.0883
MEM 46.328125 1745297050.0895
MEM 46.328125 1745297050.0906
MEM 46.484375 1745297050.0917
MEM 46.640625 1745297050.0929
MEM 46.640625 1745297050.0940
MEM 46.796875 1745297050.0951
MEM 46.953125 1745297050.0963
MEM 46.953125 1745297050.0975
MEM 46.953125 1745297050.0986
MEM 46.953125 1745297050.0997
MEM 47.109375 1745297050.1008
MEM 47.109375 1745297050.1019
MEM 47.109375 1745297050.1030
MEM 47.265625 1745297050.1041
MEM 47.265625 1745297050.1052
MEM 47.265625 1745297050.1063
MEM 47.265625 1745297050.1074
MEM 47.421875 1745297050.1085
MEM 47.421875 1745297050.1096
MEM 47.421875 1745297050.1108
MEM 47.421875 1745297050.1119
MEM 47.421875 1745297050.1131
MEM 47.421875 1745297050.1142
MEM 47.421875 1745297050.1154
MEM 47.421875 1745297050.1165
MEM 47.421875 1745297050.1177
MEM 47.421875 1745297050.1188
MEM 47.421875 1745297050.1201
MEM 47.421875 1745297050.1212
MEM 47.421875 1745297050.1223
MEM 47.421875 1745297050.1234
MEM 47.421875 1745297050.1245
MEM 47.421875 1745297050.1257
MEM 47.421875 1745297050.1268
MEM 47.421875 1745297050.1279
MEM 47.421875 1745297050.1291
MEM 47.421875 1745297050.1302
MEM 47.421875 1745297050.1314
MEM 47.421875 1745297050.1326
MEM 47.578125 1745297050.1337
MEM 47.734375 1745297050.1348
MEM 47.890625 1745297050.1360
MEM 47.890625 1745297050.1371
MEM 47.890625 1745297050.1382
MEM 48.046875 1745297050.1394
MEM 48.046875 1745297050.1405
MEM 48.359375 1745297050.1416
MEM 48.359375 1745297050.1427
MEM 48.359375 1745297050.1438
MEM 48.359375 1745297050.1450
MEM 48.515625 1745297050.1462
MEM 48.515625 1745297050.1474
MEM 48.671875 1745297050.1486
MEM 48.828125 1745297050.1498
MEM 48.828125 1745297050.1510
MEM 48.984375 1745297050.1522
MEM 49.765625 1745297050.1534
MEM 51.171875 1745297050.1545
MEM 52.578125 1745297050.1557
MEM 53.671875 1745297050.1568
MEM 54.921875 1745297050.1580
MEM 56.953125 1745297050.1591
MEM 57.890625 1745297050.1603
MEM 56.636719 1745297050.1615
MEM 53.832031 1745297050.1627
MEM 53.832031 1745297050.1638
MEM 53.832031 1745297050.1649
MEM 53.832031 1745297050.1661
MEM 53.832031 1745297050.1673
MEM 53.832031 1745297050.1684
MEM 53.832031 1745297050.1695
MEM 53.832031 1745297050.1707
MEM 53.832031 1745297050.1718
MEM 53.832031 1745297050.1730
MEM 53.832031 1745297050.1742
MEM 53.832031 1745297050.1753
MEM 53.832031 1745297050.1764
MEM 53.832031 1745297050.1776
MEM 53.832031 1745297050.1787
MEM 53.832031 1745297050.1799
MEM 53.832031 1745297050.1810
MEM 53.832031 1745297050.1821
MEM 53.832031 1745297050.1833
MEM 53.832031 1745297050.1844
MEM 53.832031 1745297050.1855
MEM 53.832031 1745297050.1866
MEM 53.832031 1745297050.1878
MEM 53.832031 1745297050.1889
MEM 53.832031 1745297050.1900
MEM 53.832031 1745297050.1911
MEM 53.832031 1745297050.1923
MEM 53.832031 1745297050.1934
MEM 53.832031 1745297050.1945
MEM 53.832031 1745297050.1956
MEM 53.832031 1745297050.1967
MEM 53.832031 1745297050.1979
MEM 53.832031 1745297050.1990
MEM 53.832031 1745297050.2002
MEM 53.832031 1745297050.2013
MEM 53.832031 1745297050.2024
MEM 53.832031 1745297050.2035
MEM 53.832031 1745297050.2046
MEM 53.832031 1745297050.2058
MEM 53.832031 1745297050.2069
MEM 53.832031 1745297050.2081
MEM 53.832031 1745297050.2093
MEM 53.832031 1745297050.2104
MEM 53.832031 1745297050.2115
MEM 53.832031 1745297050.2126
MEM 53.832031 1745297050.2137
MEM 53.832031 1745297050.2148
MEM 53.832031 1745297050.2161
MEM 53.832031 1745297050.2172
MEM 53.832031 1745297050.2184
MEM 53.832031 1745297050.2196
MEM 53.832031 1745297050.2207
MEM 53.832031 1745297050.2219
MEM 53.832031 1745297050.2231
MEM 53.832031 1745297050.2243
MEM 53.832031 1745297050.2255
MEM 53.832031 1745297050.2266
MEM 53.832031 1745297050.2278
MEM 53.832031 1745297050.2290
MEM 53.832031 1745297050.2302
MEM 53.832031 1745297050.2314
MEM 53.832031 1745297050.2326
MEM 53.832031 1745297050.2337
MEM 53.832031 1745297050.2348
MEM 52.457031 1745297050.2360
MEM 0.000000 1745297050.2372
MEM 0.000000 1745297050.2384
