CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/gpt-4-turbo/754.py
MEM 31.343750 1745294934.2032
MEM 31.500000 1745294934.2044
MEM 31.656250 1745294934.2055
MEM 31.812500 1745294934.2066
MEM 31.968750 1745294934.2077
MEM 32.437500 1745294934.2089
MEM 32.750000 1745294934.2100
MEM 32.906250 1745294934.2111
MEM 33.062500 1745294934.2122
MEM 33.218750 1745294934.2133
MEM 33.218750 1745294934.2144
MEM 33.687500 1745294934.2155
MEM 33.687500 1745294934.2166
MEM 33.843750 1745294934.2178
MEM 33.843750 1745294934.2189
MEM 34.562500 1745294934.2200
MEM 34.718750 1745294934.2211
MEM 34.718750 1745294934.2222
MEM 34.875000 1745294934.2234
MEM 34.875000 1745294934.2245
MEM 35.031250 1745294934.2256
MEM 35.187500 1745294934.2267
MEM 35.343750 1745294934.2279
MEM 36.058594 1745294934.2290
MEM 36.214844 1745294934.2302
MEM 36.371094 1745294934.2313
MEM 36.527344 1745294934.2324
MEM 36.683594 1745294934.2336
MEM 36.839844 1745294934.2347
MEM 36.996094 1745294934.2358
MEM 37.152344 1745294934.2369
MEM 37.308594 1745294934.2381
MEM 37.464844 1745294934.2392
MEM 37.464844 1745294934.2404
MEM 37.933594 1745294934.2415
MEM 37.933594 1745294934.2426
MEM 38.089844 1745294934.2437
MEM 38.246094 1745294934.2448
MEM 38.558594 1745294934.2459
MEM 38.714844 1745294934.2470
MEM 38.871094 1745294934.2482
MEM 39.027344 1745294934.2493
MEM 39.339844 1745294934.2505
MEM 39.496094 1745294934.2516
MEM 39.808594 1745294934.2527
MEM 39.808594 1745294934.2538
MEM 40.121094 1745294934.2549
MEM 40.605469 1745294934.2560
MEM 40.761719 1745294934.2572
MEM 40.761719 1745294934.2583
MEM 40.917969 1745294934.2595
MEM 41.230469 1745294934.2606
MEM 41.386719 1745294934.2617
MEM 41.546875 1745294934.2628
MEM 41.703125 1745294934.2640
MEM 42.015625 1745294934.2651
MEM 42.171875 1745294934.2663
MEM 42.171875 1745294934.2674
MEM 42.484375 1745294934.2685
MEM 42.640625 1745294934.2696
MEM 42.953125 1745294934.2708
MEM 43.109375 1745294934.2719
MEM 43.109375 1745294934.2730
MEM 43.421875 1745294934.2741
MEM 43.578125 1745294934.2753
MEM 43.734375 1745294934.2764
MEM 43.890625 1745294934.2775
MEM 44.046875 1745294934.2787
MEM 44.203125 1745294934.2798
MEM 44.359375 1745294934.2809
MEM 44.515625 1745294934.2820
MEM 44.828125 1745294934.2832
MEM 44.984375 1745294934.2843
MEM 45.140625 1745294934.2855
MEM 46.390625 1745294934.2866
MEM 46.222656 1745294934.2878
MEM 46.378906 1745294934.2889
MEM 46.535156 1745294934.2901
MEM 46.691406 1745294934.2912
MEM 46.847656 1745294934.2923
MEM 47.003906 1745294934.2934
MEM 47.003906 1745294934.2946
MEM 47.160156 1745294934.2957
MEM 47.160156 1745294934.2968
MEM 47.316406 1745294934.2980
MEM 47.316406 1745294934.2991
MEM 47.316406 1745294934.3003
MEM 47.472656 1745294934.3015
MEM 47.472656 1745294934.3026
MEM 47.472656 1745294934.3037
MEM 47.472656 1745294934.3049
MEM 47.472656 1745294934.3061
MEM 47.472656 1745294934.3073
MEM 47.472656 1745294934.3085
MEM 47.472656 1745294934.3096
MEM 47.472656 1745294934.3107
MEM 47.472656 1745294934.3119
MEM 47.472656 1745294934.3131
MEM 47.472656 1745294934.3143
MEM 47.472656 1745294934.3156
MEM 47.472656 1745294934.3168
MEM 47.472656 1745294934.3181
MEM 47.472656 1745294934.3196
MEM 47.941406 1745294934.3208
MEM 48.097656 1745294934.3220
MEM 48.097656 1745294934.3234
MEM 48.253906 1745294934.3247
MEM 48.566406 1745294934.3259
MEM 48.566406 1745294934.3272
MEM 48.566406 1745294934.3284
MEM 48.566406 1745294934.3296
MEM 48.722656 1745294934.3307
MEM 48.878906 1745294934.3319
MEM 48.878906 1745294934.3331
MEM 49.035156 1745294934.3344
MEM 49.035156 1745294934.3356
MEM 49.972656 1745294934.3368
MEM 49.972656 1745294934.3381
MEM 49.972656 1745294934.3393
MEM 49.972656 1745294934.3405
MEM 49.972656 1745294934.3418
MEM 49.972656 1745294934.3430
MEM 49.972656 1745294934.3442
MEM 49.972656 1745294934.3453
MEM 49.972656 1745294934.3465
MEM 49.972656 1745294934.3476
MEM 49.972656 1745294934.3488
MEM 49.972656 1745294934.3499
MEM 49.972656 1745294934.3510
MEM 49.972656 1745294934.3522
MEM 49.972656 1745294934.3533
MEM 49.972656 1745294934.3546
MEM 49.972656 1745294934.3557
MEM 49.972656 1745294934.3569
MEM 49.972656 1745294934.3580
MEM 49.972656 1745294934.3593
MEM 49.972656 1745294934.3605
MEM 49.972656 1745294934.3616
MEM 49.972656 1745294934.3628
MEM 49.972656 1745294934.3639
MEM 49.972656 1745294934.3651
MEM 49.972656 1745294934.3662
MEM 49.972656 1745294934.3676
MEM 49.972656 1745294934.3688
MEM 49.972656 1745294934.3700
MEM 49.972656 1745294934.3711
MEM 49.972656 1745294934.3724
MEM 49.972656 1745294934.3736
MEM 49.972656 1745294934.3747
MEM 49.972656 1745294934.3758
MEM 49.972656 1745294934.3771
MEM 49.972656 1745294934.3784
MEM 49.972656 1745294934.3796
MEM 49.972656 1745294934.3809
MEM 49.972656 1745294934.3821
MEM 49.972656 1745294934.3832
MEM 49.972656 1745294934.3843
MEM 49.972656 1745294934.3855
MEM 49.972656 1745294934.3866
MEM 49.972656 1745294934.3877
MEM 49.972656 1745294934.3889
MEM 49.972656 1745294934.3901
MEM 49.972656 1745294934.3912
MEM 49.972656 1745294934.3923
MEM 49.972656 1745294934.3935
MEM 49.972656 1745294934.3946
MEM 49.972656 1745294934.3957
MEM 49.972656 1745294934.3968
MEM 49.972656 1745294934.3980
MEM 49.972656 1745294934.3992
MEM 49.972656 1745294934.4003
MEM 49.972656 1745294934.4015
MEM 49.972656 1745294934.4027
MEM 49.972656 1745294934.4038
MEM 49.972656 1745294934.4049
MEM 49.972656 1745294934.4062
MEM 49.972656 1745294934.4074
MEM 49.972656 1745294934.4085
MEM 49.972656 1745294934.4096
MEM 49.972656 1745294934.4107
MEM 49.972656 1745294934.4118
MEM 49.972656 1745294934.4129
MEM 49.972656 1745294934.4141
MEM 49.972656 1745294934.4153
MEM 49.972656 1745294934.4164
MEM 49.972656 1745294934.4176
MEM 49.972656 1745294934.4187
MEM 49.972656 1745294934.4199
MEM 49.972656 1745294934.4210
MEM 49.972656 1745294934.4222
MEM 49.972656 1745294934.4234
MEM 49.972656 1745294934.4245
MEM 49.972656 1745294934.4257
MEM 49.972656 1745294934.4268
MEM 49.972656 1745294934.4280
MEM 49.972656 1745294934.4292
MEM 49.972656 1745294934.4303
MEM 49.972656 1745294934.4315
MEM 49.972656 1745294934.4327
MEM 49.972656 1745294934.4338
MEM 49.972656 1745294934.4350
MEM 49.972656 1745294934.4362
MEM 49.972656 1745294934.4373
MEM 49.972656 1745294934.4384
MEM 49.972656 1745294934.4396
MEM 49.972656 1745294934.4407
MEM 49.972656 1745294934.4418
MEM 49.972656 1745294934.4430
MEM 49.972656 1745294934.4442
MEM 49.972656 1745294934.4454
MEM 49.972656 1745294934.4465
MEM 49.972656 1745294934.4476
MEM 49.972656 1745294934.4488
MEM 49.972656 1745294934.4499
MEM 49.972656 1745294934.4511
MEM 49.972656 1745294934.4523
MEM 49.972656 1745294934.4535
MEM 49.972656 1745294934.4546
MEM 49.972656 1745294934.4557
MEM 49.972656 1745294934.4568
MEM 49.972656 1745294934.4580
MEM 49.972656 1745294934.4592
MEM 49.972656 1745294934.4603
MEM 49.972656 1745294934.4614
MEM 49.972656 1745294934.4625
MEM 49.972656 1745294934.4637
MEM 49.972656 1745294934.4649
MEM 49.972656 1745294934.4661
MEM 49.972656 1745294934.4672
MEM 49.972656 1745294934.4684
MEM 49.972656 1745294934.4698
MEM 49.972656 1745294934.4710
MEM 49.972656 1745294934.4722
MEM 49.972656 1745294934.4735
MEM 49.972656 1745294934.4746
MEM 49.972656 1745294934.4757
MEM 49.972656 1745294934.4769
MEM 49.972656 1745294934.4780
MEM 49.972656 1745294934.4793
MEM 49.054688 1745294934.4807
MEM 0.000000 1745294934.4819
MEM 0.000000 1745294934.4831
MEM 0.000000 1745294934.4843
