CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/gpt-4-turbo/1231.py
MEM 16.062500 1745294932.8437
MEM 16.062500 1745294932.8448
MEM 16.062500 1745294932.8460
MEM 16.062500 1745294932.8472
MEM 16.218750 1745294932.8496
MEM 16.375000 1745294932.8508
MEM 16.375000 1745294932.8519
MEM 16.375000 1745294932.8532
MEM 16.531250 1745294932.8545
MEM 16.531250 1745294932.8556
MEM 16.531250 1745294932.8568
MEM 16.531250 1745294932.8579
MEM 16.531250 1745294932.8591
MEM 16.531250 1745294932.8615
MEM 16.851562 1745294932.8627
MEM 16.851562 1745294932.8639
MEM 16.851562 1745294932.8651
MEM 16.851562 1745294932.8666
MEM 17.007812 1745294932.8705
MEM 17.164062 1745294932.8717
MEM 17.164062 1745294932.8729
MEM 17.320312 1745294932.8741
MEM 17.320312 1745294932.8753
MEM 17.476562 1745294932.8765
MEM 17.632812 1745294932.8777
MEM 17.632812 1745294932.8788
MEM 17.632812 1745294932.8800
MEM 17.632812 1745294932.8811
MEM 17.632812 1745294932.8823
MEM 17.632812 1745294932.8835
MEM 17.632812 1745294932.8846
MEM 17.632812 1745294932.8874
MEM 17.789062 1745294932.8886
MEM 17.945312 1745294932.8897
MEM 17.945312 1745294932.8911
MEM 18.101562 1745294932.8923
MEM 18.101562 1745294932.8935
MEM 18.257812 1745294932.8946
MEM 18.257812 1745294932.8958
MEM 18.414062 1745294932.8969
MEM 18.570312 1745294932.8981
MEM 18.726562 1745294932.8993
MEM 18.882812 1745294932.9046
MEM 18.882812 1745294932.9058
MEM 18.882812 1745294932.9071
MEM 19.039062 1745294932.9084
MEM 19.039062 1745294932.9095
MEM 19.039062 1745294932.9107
MEM 19.039062 1745294932.9118
MEM 19.386719 1745294932.9129
MEM 19.386719 1745294932.9141
MEM 19.386719 1745294932.9153
MEM 19.386719 1745294932.9165
MEM 19.386719 1745294932.9177
MEM 19.386719 1745294932.9188
MEM 19.386719 1745294932.9200
MEM 19.542969 1745294932.9211
MEM 19.542969 1745294932.9223
MEM 19.699219 1745294932.9235
MEM 19.699219 1745294932.9246
MEM 19.699219 1745294932.9258
MEM 19.867188 1745294932.9270
MEM 20.023438 1745294932.9281
MEM 20.023438 1745294932.9292
MEM 20.179688 1745294932.9304
MEM 20.179688 1745294932.9315
MEM 20.335938 1745294932.9327
MEM 20.335938 1745294932.9338
MEM 20.335938 1745294932.9350
MEM 20.335938 1745294932.9361
MEM 20.335938 1745294932.9373
MEM 20.335938 1745294932.9384
MEM 20.335938 1745294932.9397
MEM 20.335938 1745294932.9410
MEM 20.335938 1745294932.9421
MEM 20.335938 1745294932.9432
MEM 20.335938 1745294932.9444
MEM 20.492188 1745294932.9455
MEM 20.492188 1745294932.9466
MEM 20.492188 1745294932.9486
MEM 20.492188 1745294932.9497
MEM 20.492188 1745294932.9509
MEM 20.648438 1745294932.9521
MEM 20.648438 1745294932.9533
MEM 20.648438 1745294932.9565
MEM 20.648438 1745294932.9577
MEM 20.804688 1745294932.9602
MEM 20.804688 1745294932.9614
MEM 21.128906 1745294932.9626
MEM 21.128906 1745294932.9637
MEM 21.128906 1745294932.9648
MEM 21.128906 1745294932.9660
MEM 21.128906 1745294932.9671
MEM 21.285156 1745294932.9684
MEM 21.285156 1745294932.9695
MEM 21.285156 1745294932.9707
MEM 21.285156 1745294932.9718
MEM 21.597656 1745294932.9729
MEM 21.597656 1745294932.9745
MEM 21.753906 1745294932.9757
MEM 21.753906 1745294932.9768
MEM 21.753906 1745294932.9780
MEM 21.753906 1745294932.9791
MEM 21.753906 1745294932.9802
MEM 21.910156 1745294932.9815
MEM 22.222656 1745294932.9827
MEM 22.222656 1745294932.9838
MEM 22.222656 1745294932.9850
MEM 22.222656 1745294932.9861
MEM 22.222656 1745294932.9885
MEM 22.222656 1745294932.9898
MEM 22.222656 1745294932.9910
MEM 22.222656 1745294932.9922
MEM 22.222656 1745294932.9933
MEM 22.378906 1745294932.9965
MEM 22.378906 1745294932.9977
MEM 22.378906 1745294932.9988
MEM 22.378906 1745294933.0000
MEM 22.378906 1745294933.0011
MEM 22.535156 1745294933.0023
MEM 22.691406 1745294933.0034
MEM 22.691406 1745294933.0046
MEM 23.160156 1745294933.0059
MEM 23.160156 1745294933.0071
MEM 23.160156 1745294933.0083
MEM 23.160156 1745294933.0094
MEM 23.316406 1745294933.0106
MEM 23.316406 1745294933.0117
MEM 23.316406 1745294933.0129
MEM 23.316406 1745294933.0140
MEM 23.316406 1745294933.0152
MEM 23.472656 1745294933.0163
MEM 23.472656 1745294933.0174
MEM 23.628906 1745294933.0186
MEM 23.628906 1745294933.0198
MEM 23.628906 1745294933.0209
MEM 23.628906 1745294933.0221
MEM 23.628906 1745294933.0246
MEM 23.628906 1745294933.0258
MEM 23.628906 1745294933.0269
MEM 23.628906 1745294933.0281
MEM 23.628906 1745294933.0292
MEM 23.628906 1745294933.0304
MEM 23.628906 1745294933.0315
MEM 23.785156 1745294933.0327
MEM 23.785156 1745294933.0339
MEM 24.097656 1745294933.0366
MEM 24.097656 1745294933.0378
MEM 24.253906 1745294933.0390
MEM 24.253906 1745294933.0401
MEM 24.410156 1745294933.0413
MEM 24.410156 1745294933.0424
MEM 24.410156 1745294933.0437
MEM 24.410156 1745294933.0449
MEM 24.410156 1745294933.0461
MEM 24.410156 1745294933.0472
MEM 24.566406 1745294933.0484
MEM 24.566406 1745294933.0495
MEM 24.566406 1745294933.0508
MEM 24.566406 1745294933.0520
MEM 24.929688 1745294933.0532
MEM 25.085938 1745294933.0543
MEM 25.085938 1745294933.0555
MEM 25.085938 1745294933.0566
MEM 25.085938 1745294933.0578
MEM 25.242188 1745294933.0589
MEM 25.242188 1745294933.0601
MEM 25.242188 1745294933.0612
MEM 25.242188 1745294933.0624
MEM 25.398438 1745294933.0645
MEM 25.554688 1745294933.0657
MEM 25.867188 1745294933.0671
MEM 25.867188 1745294933.0682
MEM 26.023438 1745294933.0694
MEM 26.179688 1745294933.0705
MEM 26.492188 1745294933.0736
MEM 26.492188 1745294933.0749
MEM 26.492188 1745294933.0761
MEM 26.648438 1745294933.0773
MEM 26.804688 1745294933.0784
MEM 26.804688 1745294933.0796
MEM 26.804688 1745294933.0808
MEM 26.804688 1745294933.0819
MEM 26.804688 1745294933.0832
MEM 26.804688 1745294933.0844
MEM 26.960938 1745294933.0885
MEM 26.960938 1745294933.0896
MEM 26.960938 1745294933.0908
MEM 26.960938 1745294933.0920
MEM 26.960938 1745294933.0933
MEM 26.960938 1745294933.0945
MEM 26.960938 1745294933.0956
MEM 26.960938 1745294933.0968
MEM 27.117188 1745294933.0979
MEM 27.117188 1745294933.0992
MEM 27.117188 1745294933.1004
MEM 27.117188 1745294933.1016
MEM 27.273438 1745294933.1028
MEM 27.273438 1745294933.1039
MEM 27.273438 1745294933.1051
MEM 27.273438 1745294933.1063
MEM 27.273438 1745294933.1074
MEM 27.429688 1745294933.1086
MEM 27.429688 1745294933.1097
MEM 27.585938 1745294933.1109
MEM 27.585938 1745294933.1120
MEM 27.585938 1745294933.1132
MEM 27.585938 1745294933.1143
MEM 27.921875 1745294933.1166
MEM 27.921875 1745294933.1178
MEM 27.921875 1745294933.1189
MEM 27.921875 1745294933.1201
MEM 27.921875 1745294933.1212
MEM 27.921875 1745294933.1224
MEM 27.921875 1745294933.1244
MEM 27.921875 1745294933.1256
MEM 28.078125 1745294933.1267
MEM 28.078125 1745294933.1279
MEM 28.078125 1745294933.1290
MEM 28.078125 1745294933.1303
MEM 28.078125 1745294933.1315
MEM 28.078125 1745294933.1327
MEM 28.234375 1745294933.1339
MEM 28.234375 1745294933.1351
MEM 28.234375 1745294933.1362
MEM 28.234375 1745294933.1374
MEM 28.234375 1745294933.1387
MEM 28.234375 1745294933.1401
MEM 28.390625 1745294933.1436
MEM 28.390625 1745294933.1448
MEM 28.390625 1745294933.1460
MEM 28.390625 1745294933.1471
MEM 28.390625 1745294933.1483
MEM 28.390625 1745294933.1494
MEM 28.390625 1745294933.1506
MEM 28.703125 1745294933.1518
MEM 28.703125 1745294933.1531
MEM 28.703125 1745294933.1542
MEM 28.859375 1745294933.1554
MEM 28.859375 1745294933.1565
MEM 29.015625 1745294933.1577
MEM 29.015625 1745294933.1588
MEM 29.015625 1745294933.1600
MEM 29.015625 1745294933.1612
MEM 29.171875 1745294933.1625
MEM 29.171875 1745294933.1655
MEM 29.171875 1745294933.1667
MEM 29.171875 1745294933.1680
MEM 29.328125 1745294933.1692
MEM 29.503906 1745294933.1704
MEM 29.503906 1745294933.1715
MEM 29.503906 1745294933.1727
MEM 30.765625 1745294933.1739
MEM 30.765625 1745294933.1751
MEM 31.335938 1745294933.1765
MEM 31.492188 1745294933.1816
MEM 31.492188 1745294933.1828
MEM 31.492188 1745294933.1840
MEM 31.492188 1745294933.1851
MEM 31.492188 1745294933.1865
MEM 31.648438 1745294933.1878
MEM 31.648438 1745294933.1889
MEM 31.648438 1745294933.1901
MEM 31.804688 1745294933.1912
MEM 31.804688 1745294933.1924
MEM 31.804688 1745294933.1938
MEM 31.960938 1745294933.1950
MEM 31.960938 1745294933.1962
MEM 31.960938 1745294933.1973
MEM 32.117188 1745294933.1984
MEM 32.117188 1745294933.1996
MEM 32.429688 1745294933.2007
MEM 32.585938 1745294933.2019
MEM 32.585938 1745294933.2030
MEM 32.585938 1745294933.2042
MEM 32.585938 1745294933.2054
MEM 32.585938 1745294933.2065
MEM 32.585938 1745294933.2077
MEM 32.585938 1745294933.2088
MEM 32.742188 1745294933.2100
MEM 32.742188 1745294933.2111
MEM 32.898438 1745294933.2125
MEM 33.054688 1745294933.2165
MEM 33.210938 1745294933.2177
MEM 33.210938 1745294933.2188
MEM 33.210938 1745294933.2200
MEM 33.210938 1745294933.2212
MEM 33.210938 1745294933.2223
MEM 33.210938 1745294933.2238
MEM 33.210938 1745294933.2249
MEM 33.210938 1745294933.2261
MEM 33.210938 1745294933.2272
MEM 33.210938 1745294933.2284
MEM 33.367188 1745294933.2295
MEM 33.523438 1745294933.2307
MEM 33.679688 1745294933.2318
MEM 33.679688 1745294933.2330
MEM 33.679688 1745294933.2341
MEM 33.679688 1745294933.2352
MEM 33.835938 1745294933.2364
MEM 33.835938 1745294933.2384
MEM 33.835938 1745294933.2395
MEM 33.835938 1745294933.2407
MEM 33.835938 1745294933.2427
MEM 33.835938 1745294933.2439
MEM 33.835938 1745294933.2451
MEM 33.835938 1745294933.2463
MEM 33.835938 1745294933.2474
MEM 33.992188 1745294933.2517
MEM 33.992188 1745294933.2528
MEM 33.992188 1745294933.2540
MEM 34.750000 1745294933.2552
MEM 34.750000 1745294933.2564
MEM 34.750000 1745294933.2576
MEM 34.750000 1745294933.2588
MEM 34.906250 1745294933.2599
MEM 34.906250 1745294933.2611
MEM 34.906250 1745294933.2623
MEM 34.906250 1745294933.2637
MEM 34.906250 1745294933.2648
MEM 34.906250 1745294933.2660
MEM 34.906250 1745294933.2672
MEM 34.906250 1745294933.2683
MEM 34.906250 1745294933.2694
MEM 35.062500 1745294933.2706
MEM 35.062500 1745294933.2718
MEM 35.062500 1745294933.2729
MEM 35.062500 1745294933.2741
MEM 35.062500 1745294933.2754
MEM 35.062500 1745294933.2766
MEM 35.062500 1745294933.2778
MEM 35.062500 1745294933.2790
MEM 35.062500 1745294933.2826
MEM 35.062500 1745294933.2838
MEM 35.062500 1745294933.2850
MEM 35.062500 1745294933.2862
MEM 35.062500 1745294933.2874
MEM 35.062500 1745294933.2885
MEM 35.218750 1745294933.2900
MEM 35.218750 1745294933.2912
MEM 35.218750 1745294933.2923
MEM 35.375000 1745294933.2935
MEM 35.375000 1745294933.2947
MEM 35.375000 1745294933.2961
MEM 36.312500 1745294933.2972
MEM 36.066406 1745294933.2984
MEM 36.066406 1745294933.2996
MEM 36.066406 1745294933.3007
MEM 36.066406 1745294933.3019
MEM 36.222656 1745294933.3032
MEM 36.378906 1745294933.3044
MEM 36.378906 1745294933.3056
MEM 36.378906 1745294933.3075
MEM 36.378906 1745294933.3087
MEM 36.378906 1745294933.3098
MEM 36.378906 1745294933.3110
MEM 36.378906 1745294933.3124
MEM 36.378906 1745294933.3156
MEM 36.535156 1745294933.3168
MEM 36.535156 1745294933.3180
MEM 36.691406 1745294933.3195
MEM 36.691406 1745294933.3207
MEM 36.691406 1745294933.3219
MEM 36.847656 1745294933.3231
MEM 36.847656 1745294933.3243
MEM 37.003906 1745294933.3285
MEM 37.003906 1745294933.3297
MEM 37.160156 1745294933.3309
MEM 37.160156 1745294933.3320
MEM 37.160156 1745294933.3333
MEM 37.160156 1745294933.3346
MEM 37.160156 1745294933.3358
MEM 37.316406 1745294933.3371
MEM 37.316406 1745294933.3383
MEM 37.316406 1745294933.3395
MEM 37.316406 1745294933.3407
MEM 37.472656 1745294933.3419
MEM 37.472656 1745294933.3431
MEM 37.472656 1745294933.3443
MEM 37.472656 1745294933.3458
MEM 37.628906 1745294933.3495
MEM 37.628906 1745294933.3507
MEM 37.628906 1745294933.3519
MEM 37.785156 1745294933.3530
MEM 37.785156 1745294933.3542
MEM 37.941406 1745294933.3553
MEM 38.097656 1745294933.3564
MEM 38.097656 1745294933.3576
MEM 38.097656 1745294933.3588
MEM 38.097656 1745294933.3599
MEM 38.097656 1745294933.3611
MEM 38.097656 1745294933.3622
MEM 38.097656 1745294933.3634
MEM 38.097656 1745294933.3645
MEM 38.097656 1745294933.3657
MEM 38.097656 1745294933.3669
MEM 38.097656 1745294933.3680
MEM 38.253906 1745294933.3705
MEM 38.253906 1745294933.3717
MEM 38.253906 1745294933.3729
MEM 38.253906 1745294933.3740
MEM 38.253906 1745294933.3754
MEM 38.410156 1745294933.3766
MEM 38.566406 1745294933.3777
MEM 38.722656 1745294933.3795
MEM 38.722656 1745294933.3807
MEM 38.722656 1745294933.3819
MEM 38.722656 1745294933.3831
MEM 38.878906 1745294933.3842
MEM 38.878906 1745294933.3854
MEM 38.878906 1745294933.3874
MEM 38.878906 1745294933.3886
MEM 38.878906 1745294933.3898
MEM 38.878906 1745294933.3910
MEM 39.191406 1745294933.3946
MEM 39.191406 1745294933.3958
MEM 39.191406 1745294933.3970
MEM 39.503906 1745294933.3982
MEM 39.503906 1745294933.3993
MEM 39.660156 1745294933.4005
MEM 39.660156 1745294933.4016
MEM 39.660156 1745294933.4028
MEM 39.816406 1745294933.4040
MEM 39.816406 1745294933.4052
MEM 39.816406 1745294933.4065
MEM 39.816406 1745294933.4077
MEM 39.816406 1745294933.4090
MEM 39.816406 1745294933.4102
MEM 39.972656 1745294933.4113
MEM 39.972656 1745294933.4125
MEM 39.972656 1745294933.4137
MEM 39.972656 1745294933.4154
MEM 40.128906 1745294933.4166
MEM 40.128906 1745294933.4178
MEM 40.128906 1745294933.4197
MEM 40.128906 1745294933.4208
MEM 40.285156 1745294933.4220
MEM 40.449219 1745294933.4231
MEM 40.613281 1745294933.4243
MEM 40.769531 1745294933.4265
MEM 40.925781 1745294933.4276
MEM 40.925781 1745294933.4288
MEM 40.925781 1745294933.4301
MEM 40.925781 1745294933.4312
MEM 40.925781 1745294933.4324
MEM 40.925781 1745294933.4335
MEM 40.925781 1745294933.4347
MEM 41.082031 1745294933.4363
MEM 41.238281 1745294933.4374
MEM 41.394531 1745294933.4386
MEM 41.394531 1745294933.4397
MEM 41.394531 1745294933.4410
MEM 41.550781 1745294933.4421
MEM 41.707031 1745294933.4442
MEM 41.707031 1745294933.4453
MEM 41.863281 1745294933.4464
MEM 41.863281 1745294933.4475
MEM 42.019531 1745294933.4486
MEM 42.019531 1745294933.4497
MEM 42.019531 1745294933.4508
MEM 42.019531 1745294933.4522
MEM 42.175781 1745294933.4533
MEM 42.175781 1745294933.4544
MEM 42.332031 1745294933.4556
MEM 42.800781 1745294933.4598
MEM 42.800781 1745294933.4610
MEM 42.957031 1745294933.4623
MEM 42.957031 1745294933.4635
MEM 42.957031 1745294933.4646
MEM 43.113281 1745294933.4658
MEM 43.269531 1745294933.4669
MEM 43.425781 1745294933.4680
MEM 43.425781 1745294933.4691
MEM 43.582031 1745294933.4703
MEM 43.738281 1745294933.4714
MEM 43.738281 1745294933.4726
MEM 43.738281 1745294933.4737
MEM 43.894531 1745294933.4749
MEM 44.050781 1745294933.4778
MEM 44.050781 1745294933.4789
MEM 44.050781 1745294933.4800
MEM 44.207031 1745294933.4812
MEM 44.363281 1745294933.4824
MEM 44.363281 1745294933.4836
MEM 44.363281 1745294933.4848
MEM 44.519531 1745294933.4859
MEM 44.675781 1745294933.4874
MEM 44.832031 1745294933.4886
MEM 44.832031 1745294933.4897
MEM 44.988281 1745294933.4908
MEM 45.144531 1745294933.4931
MEM 45.457031 1745294933.4943
MEM 46.550781 1745294933.4954
MEM 46.128906 1745294933.4966
MEM 46.128906 1745294933.4977
MEM 46.285156 1745294933.4988
MEM 46.285156 1745294933.4999
MEM 46.441406 1745294933.5010
MEM 46.441406 1745294933.5022
MEM 46.597656 1745294933.5033
MEM 46.753906 1745294933.5071
MEM 46.753906 1745294933.5082
MEM 46.910156 1745294933.5094
MEM 46.910156 1745294933.5105
MEM 46.910156 1745294933.5116
MEM 46.910156 1745294933.5128
MEM 46.910156 1745294933.5139
MEM 47.066406 1745294933.5150
MEM 47.066406 1745294933.5162
MEM 47.066406 1745294933.5173
MEM 47.066406 1745294933.5184
MEM 47.066406 1745294933.5196
MEM 47.222656 1745294933.5207
MEM 47.222656 1745294933.5219
MEM 47.222656 1745294933.5230
MEM 47.222656 1745294933.5241
MEM 47.222656 1745294933.5252
MEM 47.222656 1745294933.5264
MEM 47.222656 1745294933.5275
MEM 47.378906 1745294933.5286
MEM 47.378906 1745294933.5317
MEM 47.378906 1745294933.5328
MEM 47.378906 1745294933.5339
MEM 47.378906 1745294933.5350
MEM 47.378906 1745294933.5361
MEM 47.378906 1745294933.5372
MEM 47.378906 1745294933.5384
MEM 47.378906 1745294933.5395
MEM 47.378906 1745294933.5406
MEM 47.378906 1745294933.5417
MEM 47.378906 1745294933.5428
MEM 47.378906 1745294933.5440
MEM 47.378906 1745294933.5452
MEM 47.378906 1745294933.5464
MEM 47.378906 1745294933.5476
MEM 47.378906 1745294933.5488
MEM 47.378906 1745294933.5499
MEM 47.378906 1745294933.5511
MEM 47.378906 1745294933.5522
MEM 47.378906 1745294933.5538
MEM 47.378906 1745294933.5550
MEM 47.378906 1745294933.5561
MEM 47.378906 1745294933.5605
MEM 47.378906 1745294933.5617
MEM 47.378906 1745294933.5628
MEM 47.378906 1745294933.5640
MEM 47.378906 1745294933.5652
MEM 47.378906 1745294933.5663
MEM 47.378906 1745294933.5675
MEM 47.378906 1745294933.5686
MEM 47.378906 1745294933.5698
MEM 47.378906 1745294933.5709
MEM 47.378906 1745294933.5722
MEM 47.378906 1745294933.5735
MEM 47.378906 1745294933.5747
MEM 47.378906 1745294933.5759
MEM 47.378906 1745294933.5770
MEM 47.378906 1745294933.5781
MEM 47.378906 1745294933.5793
MEM 47.691406 1745294933.5804
MEM 47.847656 1745294933.5816
MEM 48.003906 1745294933.5835
MEM 48.003906 1745294933.5847
MEM 48.003906 1745294933.5858
MEM 48.003906 1745294933.5870
MEM 48.160156 1745294933.5881
MEM 48.316406 1745294933.5893
MEM 48.316406 1745294933.5905
MEM 48.316406 1745294933.5916
MEM 48.316406 1745294933.5928
MEM 48.316406 1745294933.5939
MEM 48.472656 1745294933.5962
MEM 48.472656 1745294933.5975
MEM 48.472656 1745294933.5986
MEM 48.472656 1745294933.5998
MEM 48.472656 1745294933.6016
MEM 48.472656 1745294933.6028
MEM 48.472656 1745294933.6039
MEM 48.472656 1745294933.6050
MEM 48.628906 1745294933.6062
MEM 48.628906 1745294933.6074
MEM 48.628906 1745294933.6085
MEM 48.628906 1745294933.6097
MEM 48.785156 1745294933.6137
MEM 48.785156 1745294933.6149
MEM 48.941406 1745294933.6160
MEM 48.941406 1745294933.6172
MEM 48.941406 1745294933.6183
MEM 49.097656 1745294933.6194
MEM 49.566406 1745294933.6206
MEM 50.191406 1745294933.6217
MEM 50.347656 1745294933.6229
MEM 50.347656 1745294933.6240
MEM 50.347656 1745294933.6252
MEM 50.347656 1745294933.6263
MEM 50.347656 1745294933.6274
MEM 50.347656 1745294933.6286
MEM 50.347656 1745294933.6297
MEM 50.347656 1745294933.6309
MEM 50.347656 1745294933.6320
MEM 50.347656 1745294933.6332
MEM 50.347656 1745294933.6343
MEM 50.347656 1745294933.6355
MEM 50.347656 1745294933.6366
MEM 50.347656 1745294933.6378
MEM 50.347656 1745294933.6389
MEM 50.347656 1745294933.6401
MEM 50.347656 1745294933.6412
MEM 50.347656 1745294933.6424
MEM 50.347656 1745294933.6435
MEM 50.347656 1745294933.6447
MEM 50.347656 1745294933.6458
MEM 50.347656 1745294933.6470
MEM 50.347656 1745294933.6481
MEM 50.347656 1745294933.6517
MEM 50.347656 1745294933.6529
MEM 50.347656 1745294933.6541
MEM 50.347656 1745294933.6552
MEM 50.347656 1745294933.6563
MEM 50.347656 1745294933.6574
MEM 50.347656 1745294933.6586
MEM 50.347656 1745294933.6597
MEM 50.347656 1745294933.6608
MEM 50.347656 1745294933.6619
MEM 50.347656 1745294933.6630
MEM 50.347656 1745294933.6642
MEM 50.347656 1745294933.6653
MEM 50.347656 1745294933.6664
MEM 50.347656 1745294933.6676
MEM 50.347656 1745294933.6687
MEM 50.347656 1745294933.6699
MEM 50.347656 1745294933.6711
MEM 50.347656 1745294933.6723
MEM 50.347656 1745294933.6735
MEM 50.347656 1745294933.6747
MEM 50.347656 1745294933.6759
MEM 50.347656 1745294933.6770
MEM 50.347656 1745294933.6782
MEM 50.347656 1745294933.6807
MEM 50.347656 1745294933.6819
MEM 50.347656 1745294933.6831
MEM 50.347656 1745294933.6842
MEM 50.347656 1745294933.6854
MEM 50.347656 1745294933.6865
MEM 50.347656 1745294933.6877
MEM 50.347656 1745294933.6889
MEM 50.347656 1745294933.6900
MEM 50.347656 1745294933.6912
MEM 50.347656 1745294933.6925
MEM 50.347656 1745294933.6937
MEM 50.347656 1745294933.6948
MEM 50.347656 1745294933.6960
MEM 50.347656 1745294933.6972
MEM 50.347656 1745294933.6984
MEM 50.347656 1745294933.6996
MEM 50.347656 1745294933.7008
MEM 50.347656 1745294933.7019
MEM 50.347656 1745294933.7031
MEM 50.347656 1745294933.7044
MEM 50.347656 1745294933.7055
MEM 50.347656 1745294933.7095
MEM 50.347656 1745294933.7107
MEM 50.347656 1745294933.7118
MEM 50.347656 1745294933.7130
MEM 50.347656 1745294933.7141
MEM 50.347656 1745294933.7152
MEM 50.347656 1745294933.7164
MEM 50.347656 1745294933.7175
MEM 50.347656 1745294933.7187
MEM 50.347656 1745294933.7200
MEM 50.347656 1745294933.7212
MEM 50.347656 1745294933.7223
MEM 50.347656 1745294933.7234
MEM 50.347656 1745294933.7245
MEM 50.347656 1745294933.7257
MEM 50.347656 1745294933.7268
MEM 50.347656 1745294933.7279
MEM 50.347656 1745294933.7290
MEM 50.347656 1745294933.7302
MEM 50.347656 1745294933.7313
MEM 50.347656 1745294933.7325
MEM 50.347656 1745294933.7337
MEM 50.347656 1745294933.7348
MEM 50.347656 1745294933.7359
MEM 50.347656 1745294933.7371
MEM 50.347656 1745294933.7383
MEM 50.347656 1745294933.7395
MEM 50.347656 1745294933.7445
MEM 50.347656 1745294933.7457
MEM 50.347656 1745294933.7468
MEM 50.347656 1745294933.7480
MEM 50.347656 1745294933.7491
MEM 50.347656 1745294933.7503
MEM 50.347656 1745294933.7514
MEM 50.347656 1745294933.7525
MEM 50.347656 1745294933.7537
MEM 50.347656 1745294933.7548
MEM 50.347656 1745294933.7560
MEM 50.347656 1745294933.7571
MEM 50.347656 1745294933.7582
MEM 50.347656 1745294933.7594
MEM 50.347656 1745294933.7605
MEM 50.347656 1745294933.7616
MEM 50.347656 1745294933.7628
MEM 50.347656 1745294933.7639
MEM 50.347656 1745294933.7651
MEM 50.347656 1745294933.7662
MEM 50.347656 1745294933.7673
MEM 50.347656 1745294933.7686
MEM 50.347656 1745294933.7698
MEM 50.347656 1745294933.7713
MEM 50.347656 1745294933.7725
MEM 50.347656 1745294933.7736
MEM 50.347656 1745294933.7747
MEM 50.347656 1745294933.7758
MEM 50.347656 1745294933.7769
MEM 50.347656 1745294933.7781
MEM 50.347656 1745294933.7792
MEM 50.347656 1745294933.7803
MEM 50.347656 1745294933.7816
MEM 50.347656 1745294933.7835
MEM 50.347656 1745294933.7847
MEM 50.347656 1745294933.7858
MEM 50.347656 1745294933.7870
MEM 50.347656 1745294933.7881
MEM 50.347656 1745294933.7893
MEM 50.347656 1745294933.7905
MEM 50.347656 1745294933.7916
MEM 50.347656 1745294933.7928
MEM 0.000000 1745294933.7939
MEM 0.000000 1745294933.7951
MEM 0.000000 1745294933.7962
MEM 0.000000 1745294933.7974
MEM 0.000000 1745294933.7986
