CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/gpt-4-turbo/540.py
MEM 48.730469 1745294934.2228
MEM 48.730469 1745294934.2239
MEM 48.730469 1745294934.2250
MEM 48.730469 1745294934.2262
MEM 48.886719 1745294934.2274
MEM 49.042969 1745294934.2285
MEM 49.042969 1745294934.2297
MEM 49.042969 1745294934.2308
MEM 49.199219 1745294934.2319
MEM 49.667969 1745294934.2331
MEM 50.917969 1745294934.2342
MEM 52.480469 1745294934.2353
MEM 53.886719 1745294934.2364
MEM 54.980469 1745294934.2376
MEM 56.855469 1745294934.2387
MEM 57.949219 1745294934.2398
MEM 58.105469 1745294934.2410
MEM 54.164062 1745294934.2421
MEM 54.164062 1745294934.2432
MEM 54.164062 1745294934.2444
MEM 54.164062 1745294934.2455
MEM 54.164062 1745294934.2466
MEM 54.164062 1745294934.2478
MEM 54.164062 1745294934.2489
MEM 54.164062 1745294934.2500
MEM 54.164062 1745294934.2512
MEM 54.164062 1745294934.2523
MEM 54.164062 1745294934.2534
MEM 54.164062 1745294934.2546
MEM 54.164062 1745294934.2557
MEM 54.164062 1745294934.2568
MEM 54.164062 1745294934.2580
MEM 54.164062 1745294934.2591
MEM 54.164062 1745294934.2602
MEM 54.164062 1745294934.2614
MEM 54.164062 1745294934.2625
MEM 54.164062 1745294934.2636
MEM 54.164062 1745294934.2647
MEM 54.164062 1745294934.2659
MEM 54.164062 1745294934.2670
MEM 54.164062 1745294934.2681
MEM 54.164062 1745294934.2692
MEM 54.164062 1745294934.2704
MEM 54.164062 1745294934.2715
MEM 54.164062 1745294934.2727
MEM 54.164062 1745294934.2738
MEM 54.164062 1745294934.2750
MEM 54.164062 1745294934.2761
MEM 54.164062 1745294934.2772
MEM 54.164062 1745294934.2784
MEM 54.164062 1745294934.2795
MEM 54.164062 1745294934.2806
MEM 54.164062 1745294934.2818
MEM 54.164062 1745294934.2829
MEM 54.164062 1745294934.2840
MEM 54.164062 1745294934.2852
MEM 54.164062 1745294934.2864
MEM 54.164062 1745294934.2875
MEM 54.164062 1745294934.2887
MEM 54.164062 1745294934.2898
MEM 54.164062 1745294934.2910
MEM 54.164062 1745294934.2921
MEM 54.164062 1745294934.2933
MEM 54.164062 1745294934.2944
MEM 54.164062 1745294934.2956
MEM 54.164062 1745294934.2967
MEM 54.164062 1745294934.2979
MEM 54.164062 1745294934.2990
MEM 54.164062 1745294934.3002
MEM 54.164062 1745294934.3014
MEM 54.164062 1745294934.3026
MEM 54.164062 1745294934.3037
MEM 54.164062 1745294934.3049
MEM 54.164062 1745294934.3060
MEM 54.164062 1745294934.3072
MEM 54.164062 1745294934.3084
MEM 54.164062 1745294934.3096
MEM 54.164062 1745294934.3107
MEM 54.164062 1745294934.3119
MEM 54.164062 1745294934.3131
MEM 54.164062 1745294934.3143
MEM 54.164062 1745294934.3156
MEM 54.164062 1745294934.3168
MEM 54.164062 1745294934.3181
MEM 54.164062 1745294934.3196
MEM 54.164062 1745294934.3208
MEM 54.164062 1745294934.3220
MEM 52.773438 1745294934.3234
MEM 0.000000 1745294934.3246
MEM 0.000000 1745294934.3259
