CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/gpt-4-turbo/1064.py
MEM 31.464844 1745294932.8172
MEM 31.621094 1745294932.8184
MEM 31.777344 1745294932.8195
MEM 31.933594 1745294932.8207
MEM 31.933594 1745294932.8219
MEM 32.089844 1745294932.8230
MEM 32.246094 1745294932.8242
MEM 32.558594 1745294932.8254
MEM 32.714844 1745294932.8270
MEM 32.871094 1745294932.8281
MEM 33.027344 1745294932.8293
MEM 33.183594 1745294932.8305
MEM 33.183594 1745294932.8316
MEM 33.183594 1745294932.8328
MEM 33.183594 1745294932.8339
MEM 33.339844 1745294932.8351
MEM 33.496094 1745294932.8362
MEM 33.652344 1745294932.8374
MEM 33.808594 1745294932.8386
MEM 33.808594 1745294932.8399
MEM 33.808594 1745294932.8411
MEM 33.964844 1745294932.8423
MEM 33.964844 1745294932.8435
MEM 33.964844 1745294932.8446
MEM 34.621094 1745294932.8458
MEM 34.621094 1745294932.8469
MEM 34.933594 1745294932.8535
MEM 34.933594 1745294932.8547
MEM 34.933594 1745294932.8558
MEM 34.933594 1745294932.8570
MEM 35.089844 1745294932.8582
MEM 35.089844 1745294932.8594
MEM 35.246094 1745294932.8605
MEM 36.339844 1745294932.8617
MEM 36.015625 1745294932.8629
MEM 36.171875 1745294932.8641
MEM 36.171875 1745294932.8653
MEM 36.328125 1745294932.8665
MEM 36.328125 1745294932.8677
MEM 36.640625 1745294932.8715
MEM 36.640625 1745294932.8727
MEM 36.796875 1745294932.8738
MEM 36.796875 1745294932.8750
MEM 36.953125 1745294932.8762
MEM 37.109375 1745294932.8773
MEM 37.109375 1745294932.8784
MEM 37.109375 1745294932.8796
MEM 37.265625 1745294932.8807
MEM 37.265625 1745294932.8819
MEM 37.421875 1745294932.8830
MEM 37.421875 1745294932.8842
MEM 38.046875 1745294932.8885
MEM 38.046875 1745294932.8896
MEM 38.046875 1745294932.8908
MEM 38.203125 1745294932.8920
MEM 38.203125 1745294932.8932
MEM 38.203125 1745294932.8943
MEM 38.671875 1745294932.8955
MEM 38.671875 1745294932.8966
MEM 38.828125 1745294932.8978
MEM 38.828125 1745294932.8990
MEM 38.984375 1745294932.9002
MEM 38.984375 1745294932.9014
MEM 38.984375 1745294932.9026
MEM 39.140625 1745294932.9065
MEM 39.140625 1745294932.9077
MEM 39.140625 1745294932.9089
MEM 39.140625 1745294932.9101
MEM 39.296875 1745294932.9112
MEM 39.609375 1745294932.9124
MEM 39.609375 1745294932.9135
MEM 39.921875 1745294932.9175
MEM 39.921875 1745294932.9187
MEM 40.078125 1745294932.9199
MEM 40.234375 1745294932.9211
MEM 40.417969 1745294932.9223
MEM 40.574219 1745294932.9235
MEM 40.574219 1745294932.9246
MEM 40.730469 1745294932.9258
MEM 40.730469 1745294932.9269
MEM 40.730469 1745294932.9281
MEM 40.886719 1745294932.9292
MEM 41.199219 1745294932.9304
MEM 41.199219 1745294932.9316
MEM 41.546875 1745294932.9355
MEM 41.703125 1745294932.9367
MEM 41.703125 1745294932.9379
MEM 41.859375 1745294932.9391
MEM 41.859375 1745294932.9403
MEM 42.015625 1745294932.9414
MEM 42.015625 1745294932.9426
MEM 42.015625 1745294932.9438
MEM 42.015625 1745294932.9449
MEM 42.171875 1745294932.9461
MEM 42.328125 1745294932.9472
MEM 42.484375 1745294932.9484
MEM 42.640625 1745294932.9495
MEM 42.640625 1745294932.9507
MEM 42.796875 1745294932.9518
MEM 42.953125 1745294932.9530
MEM 42.953125 1745294932.9541
MEM 42.953125 1745294932.9553
MEM 43.109375 1745294932.9564
MEM 43.265625 1745294932.9576
MEM 43.421875 1745294932.9587
MEM 43.578125 1745294932.9598
MEM 43.734375 1745294932.9610
MEM 43.734375 1745294932.9621
MEM 43.734375 1745294932.9633
MEM 43.890625 1745294932.9644
MEM 43.890625 1745294932.9656
MEM 44.046875 1745294932.9695
MEM 44.203125 1745294932.9707
MEM 44.359375 1745294932.9719
MEM 44.515625 1745294932.9731
MEM 44.515625 1745294932.9742
MEM 44.671875 1745294932.9753
MEM 44.828125 1745294932.9764
MEM 44.828125 1745294932.9776
MEM 44.984375 1745294932.9787
MEM 45.140625 1745294932.9799
MEM 46.300781 1745294932.9835
MEM 46.300781 1745294932.9847
MEM 46.457031 1745294932.9858
MEM 46.613281 1745294932.9870
MEM 46.613281 1745294932.9882
MEM 46.769531 1745294932.9893
MEM 46.925781 1745294932.9905
MEM 46.925781 1745294932.9916
MEM 46.925781 1745294932.9928
MEM 46.925781 1745294932.9939
MEM 47.082031 1745294932.9951
MEM 47.082031 1745294932.9963
MEM 47.082031 1745294932.9974
MEM 47.082031 1745294932.9986
MEM 47.238281 1745294932.9998
MEM 47.394531 1745294933.0045
MEM 47.394531 1745294933.0057
MEM 47.394531 1745294933.0068
MEM 47.394531 1745294933.0080
MEM 47.394531 1745294933.0092
MEM 47.394531 1745294933.0104
MEM 47.394531 1745294933.0115
MEM 47.394531 1745294933.0127
MEM 47.394531 1745294933.0139
MEM 47.394531 1745294933.0185
MEM 47.394531 1745294933.0197
MEM 47.394531 1745294933.0209
MEM 47.394531 1745294933.0220
MEM 47.394531 1745294933.0232
MEM 47.394531 1745294933.0244
MEM 47.394531 1745294933.0256
MEM 47.394531 1745294933.0268
MEM 47.394531 1745294933.0279
MEM 47.394531 1745294933.0291
MEM 47.394531 1745294933.0303
MEM 47.394531 1745294933.0315
MEM 47.394531 1745294933.0326
MEM 47.394531 1745294933.0365
MEM 47.394531 1745294933.0377
MEM 47.707031 1745294933.0388
MEM 47.863281 1745294933.0400
MEM 47.863281 1745294933.0411
MEM 48.019531 1745294933.0423
MEM 48.019531 1745294933.0435
MEM 48.019531 1745294933.0447
MEM 48.175781 1745294933.0458
MEM 48.332031 1745294933.0470
MEM 48.488281 1745294933.0481
MEM 48.488281 1745294933.0515
MEM 48.488281 1745294933.0527
MEM 48.488281 1745294933.0538
MEM 48.488281 1745294933.0550
MEM 48.488281 1745294933.0562
MEM 48.488281 1745294933.0574
MEM 48.644531 1745294933.0585
MEM 48.644531 1745294933.0597
MEM 48.644531 1745294933.0609
MEM 48.644531 1745294933.0621
MEM 48.644531 1745294933.0640
MEM 48.644531 1745294933.0652
MEM 48.644531 1745294933.0664
MEM 48.800781 1745294933.0675
MEM 48.800781 1745294933.0687
MEM 48.957031 1745294933.0699
MEM 48.957031 1745294933.0710
MEM 48.957031 1745294933.0722
MEM 48.957031 1745294933.0733
MEM 48.957031 1745294933.0745
MEM 48.957031 1745294933.0756
MEM 48.957031 1745294933.0768
MEM 48.957031 1745294933.0779
MEM 48.957031 1745294933.0791
MEM 49.113281 1745294933.0802
MEM 49.113281 1745294933.0814
MEM 49.113281 1745294933.0826
MEM 55.050781 1745294933.0875
MEM 57.394531 1745294933.0887
MEM 59.582031 1745294933.0898
MEM 60.675781 1745294933.0910
MEM 54.972656 1745294933.0922
MEM 55.285156 1745294933.0933
MEM 56.222656 1745294933.0944
MEM 57.316406 1745294933.0956
MEM 58.410156 1745294933.0968
MEM 59.347656 1745294933.0979
MEM 60.285156 1745294933.0991
MEM 61.222656 1745294933.1002
MEM 62.003906 1745294933.1014
MEM 62.785156 1745294933.1026
MEM 63.097656 1745294933.1038
MEM 64.035156 1745294933.1049
MEM 64.660156 1745294933.1061
MEM 65.285156 1745294933.1072
MEM 68.097656 1745294933.1116
MEM 68.722656 1745294933.1128
MEM 69.347656 1745294933.1140
MEM 69.972656 1745294933.1152
MEM 70.441406 1745294933.1163
MEM 70.597656 1745294933.1175
MEM 71.378906 1745294933.1186
MEM 72.160156 1745294933.1198
MEM 72.785156 1745294933.1210
MEM 74.816406 1745294933.1221
MEM 75.441406 1745294933.1233
MEM 75.597656 1745294933.1245
MEM 76.066406 1745294933.1257
MEM 78.097656 1745294933.1295
MEM 78.410156 1745294933.1307
MEM 78.410156 1745294933.1318
MEM 78.722656 1745294933.1330
MEM 78.722656 1745294933.1342
MEM 78.722656 1745294933.1354
MEM 79.191406 1745294933.1365
MEM 80.285156 1745294933.1405
MEM 80.441406 1745294933.1417
MEM 80.910156 1745294933.1429
MEM 81.535156 1745294933.1440
MEM 81.847656 1745294933.1452
MEM 82.316406 1745294933.1464
MEM 82.472656 1745294933.1475
MEM 82.472656 1745294933.1487
MEM 82.941406 1745294933.1498
MEM 83.097656 1745294933.1510
MEM 83.878906 1745294933.1521
MEM 83.878906 1745294933.1533
MEM 84.816406 1745294933.1544
MEM 85.441406 1745294933.1556
MEM 87.472656 1745294933.1567
MEM 89.035156 1745294933.1579
MEM 89.503906 1745294933.1590
MEM 89.503906 1745294933.1602
MEM 89.503906 1745294933.1614
MEM 89.503906 1745294933.1625
MEM 89.503906 1745294933.1637
MEM 89.660156 1745294933.1648
MEM 89.660156 1745294933.1660
MEM 90.753906 1745294933.1672
MEM 90.753906 1745294933.1683
MEM 90.910156 1745294933.1695
MEM 90.910156 1745294933.1706
MEM 91.222656 1745294933.1718
MEM 91.378906 1745294933.1729
MEM 91.691406 1745294933.1741
MEM 92.003906 1745294933.1753
MEM 92.785156 1745294933.1765
MEM 93.253906 1745294933.1777
MEM 93.566406 1745294933.1825
MEM 93.566406 1745294933.1837
MEM 93.722656 1745294933.1848
MEM 94.191406 1745294933.1860
MEM 94.816406 1745294933.1871
MEM 95.441406 1745294933.1883
MEM 96.066406 1745294933.1894
MEM 96.378906 1745294933.1906
MEM 96.378906 1745294933.1918
MEM 96.535156 1745294933.1929
MEM 96.535156 1745294933.1941
MEM 96.535156 1745294933.1952
MEM 96.691406 1745294933.1964
MEM 97.160156 1745294933.1976
MEM 97.316406 1745294933.1987
MEM 97.628906 1745294933.1998
MEM 97.941406 1745294933.2010
MEM 99.191406 1745294933.2021
MEM 99.816406 1745294933.2033
MEM 99.816406 1745294933.2044
MEM 99.816406 1745294933.2055
MEM 99.816406 1745294933.2067
MEM 99.816406 1745294933.2078
MEM 99.972656 1745294933.2090
MEM 100.441406 1745294933.2101
MEM 100.597656 1745294933.2113
MEM 101.066406 1745294933.2124
MEM 101.066406 1745294933.2136
MEM 101.222656 1745294933.2147
MEM 102.003906 1745294933.2159
MEM 103.253906 1745294933.2170
MEM 103.253906 1745294933.2182
MEM 103.410156 1745294933.2193
MEM 103.410156 1745294933.2204
MEM 103.410156 1745294933.2216
MEM 103.566406 1745294933.2245
MEM 103.566406 1745294933.2257
MEM 103.566406 1745294933.2268
MEM 103.722656 1745294933.2280
MEM 104.347656 1745294933.2292
MEM 104.972656 1745294933.2303
MEM 105.128906 1745294933.2314
MEM 105.441406 1745294933.2326
MEM 105.753906 1745294933.2338
MEM 106.535156 1745294933.2349
MEM 107.472656 1745294933.2361
MEM 107.472656 1745294933.2372
MEM 107.628906 1745294933.2384
MEM 107.628906 1745294933.2396
MEM 107.628906 1745294933.2407
MEM 113.566406 1745294933.2455
MEM 115.128906 1745294933.2467
MEM 116.378906 1745294933.2479
MEM 117.785156 1745294933.2490
MEM 117.785156 1745294933.2502
MEM 117.785156 1745294933.2513
MEM 117.785156 1745294933.2525
MEM 117.785156 1745294933.2536
MEM 117.785156 1745294933.2548
MEM 117.941406 1745294933.2559
MEM 118.097656 1745294933.2571
MEM 118.253906 1745294933.2582
MEM 118.878906 1745294933.2594
MEM 119.972656 1745294933.2605
MEM 121.222656 1745294933.2617
MEM 121.378906 1745294933.2629
MEM 121.535156 1745294933.2640
MEM 121.535156 1745294933.2652
MEM 121.691406 1745294933.2663
MEM 122.316406 1745294933.2675
MEM 122.941406 1745294933.2686
MEM 123.410156 1745294933.2698
MEM 123.878906 1745294933.2709
MEM 125.128906 1745294933.2721
MEM 126.535156 1745294933.2732
MEM 126.691406 1745294933.2744
MEM 126.847656 1745294933.2756
MEM 127.003906 1745294933.2767
MEM 127.160156 1745294933.2779
MEM 127.785156 1745294933.2790
MEM 128.410156 1745294933.2801
MEM 128.878906 1745294933.2813
MEM 129.503906 1745294933.2824
MEM 132.628906 1745294933.2865
MEM 132.785156 1745294933.2877
MEM 132.941406 1745294933.2889
MEM 133.097656 1745294933.2900
MEM 133.097656 1745294933.2912
MEM 133.722656 1745294933.2924
MEM 134.347656 1745294933.2936
MEM 134.972656 1745294933.2947
MEM 135.753906 1745294933.2959
MEM 135.910156 1745294933.2971
MEM 136.691406 1745294933.2982
MEM 138.566406 1745294933.2994
MEM 139.347656 1745294933.3005
MEM 139.503906 1745294933.3017
MEM 139.660156 1745294933.3029
MEM 139.816406 1745294933.3040
MEM 139.972656 1745294933.3052
MEM 140.441406 1745294933.3063
MEM 141.066406 1745294933.3075
MEM 141.691406 1745294933.3088
MEM 141.691406 1745294933.3099
MEM 142.316406 1745294933.3111
MEM 146.222656 1745294933.3146
MEM 146.847656 1745294933.3158
MEM 147.003906 1745294933.3170
MEM 147.160156 1745294933.3182
MEM 147.316406 1745294933.3194
MEM 147.472656 1745294933.3205
MEM 147.472656 1745294933.3218
MEM 147.785156 1745294933.3232
MEM 148.410156 1745294933.3244
MEM 149.035156 1745294933.3256
MEM 149.660156 1745294933.3267
MEM 150.285156 1745294933.3279
MEM 150.910156 1745294933.3290
MEM 151.378906 1745294933.3302
MEM 152.628906 1745294933.3313
MEM 154.347656 1745294933.3324
MEM 155.285156 1745294933.3336
MEM 155.441406 1745294933.3347
MEM 155.441406 1745294933.3360
MEM 159.503906 1745294933.3385
MEM 161.847656 1745294933.3397
MEM 165.285156 1745294933.3411
MEM 167.628906 1745294933.3423
MEM 169.816406 1745294933.3435
MEM 172.160156 1745294933.3446
MEM 175.128906 1745294933.3457
MEM 175.597656 1745294933.3468
MEM 175.753906 1745294933.3479
MEM 175.753906 1745294933.3490
MEM 175.910156 1745294933.3501
MEM 176.066406 1745294933.3512
MEM 176.222656 1745294933.3524
MEM 176.535156 1745294933.3556
MEM 177.003906 1745294933.3568
MEM 177.628906 1745294933.3580
MEM 178.253906 1745294933.3592
MEM 178.878906 1745294933.3604
MEM 180.910156 1745294933.3616
MEM 182.785156 1745294933.3629
MEM 182.941406 1745294933.3641
MEM 183.097656 1745294933.3653
MEM 183.253906 1745294933.3664
MEM 183.410156 1745294933.3676
MEM 183.410156 1745294933.3687
MEM 183.722656 1745294933.3712
MEM 184.191406 1745294933.3725
MEM 184.816406 1745294933.3736
MEM 185.441406 1745294933.3748
MEM 186.066406 1745294933.3760
MEM 186.691406 1745294933.3772
MEM 186.847656 1745294933.3784
MEM 187.316406 1745294933.3796
MEM 188.410156 1745294933.3815
MEM 189.035156 1745294933.3827
MEM 190.753906 1745294933.3838
MEM 192.628906 1745294933.3850
MEM 193.566406 1745294933.3862
MEM 193.722656 1745294933.3874
MEM 193.878906 1745294933.3892
MEM 194.035156 1745294933.3903
MEM 194.191406 1745294933.3915
MEM 194.191406 1745294933.3926
MEM 195.441406 1745294933.3975
MEM 197.160156 1745294933.4005
MEM 197.785156 1745294933.4017
MEM 198.097656 1745294933.4029
MEM 198.566406 1745294933.4041
MEM 199.191406 1745294933.4053
MEM 199.972656 1745294933.4065
MEM 200.753906 1745294933.4077
MEM 202.472656 1745294933.4090
MEM 204.035156 1745294933.4102
MEM 205.597656 1745294933.4113
MEM 205.753906 1745294933.4125
MEM 205.910156 1745294933.4136
MEM 206.066406 1745294933.4148
MEM 206.066406 1745294933.4160
MEM 206.222656 1745294933.4172
MEM 206.378906 1745294933.4184
MEM 206.535156 1745294933.4196
MEM 206.535156 1745294933.4207
MEM 206.535156 1745294933.4219
MEM 206.535156 1745294933.4230
MEM 206.691406 1745294933.4242
MEM 206.847656 1745294933.4253
MEM 206.847656 1745294933.4264
MEM 207.160156 1745294933.4276
MEM 207.628906 1745294933.4287
MEM 208.097656 1745294933.4299
MEM 208.566406 1745294933.4310
MEM 209.191406 1745294933.4321
MEM 209.816406 1745294933.4333
MEM 210.285156 1745294933.4355
MEM 210.910156 1745294933.4367
MEM 211.535156 1745294933.4378
MEM 212.160156 1745294933.4390
MEM 212.628906 1745294933.4402
MEM 213.253906 1745294933.4414
MEM 214.503906 1745294933.4427
MEM 215.910156 1745294933.4439
MEM 219.191406 1745294933.4465
MEM 219.347656 1745294933.4477
MEM 219.503906 1745294933.4488
MEM 219.503906 1745294933.4500
MEM 219.503906 1745294933.4511
MEM 219.660156 1745294933.4523
MEM 219.816406 1745294933.4534
MEM 219.972656 1745294933.4546
MEM 220.128906 1745294933.4557
MEM 220.285156 1745294933.4569
MEM 220.285156 1745294933.4580
MEM 220.441406 1745294933.4592
MEM 220.597656 1745294933.4603
MEM 221.535156 1745294933.4636
MEM 222.003906 1745294933.4649
MEM 222.628906 1745294933.4661
MEM 223.253906 1745294933.4674
MEM 223.878906 1745294933.4686
MEM 224.347656 1745294933.4697
MEM 224.347656 1745294933.4709
MEM 224.660156 1745294933.4721
MEM 224.816406 1745294933.4733
MEM 224.816406 1745294933.4744
MEM 225.285156 1745294933.4756
MEM 225.285156 1745294933.4768
MEM 225.285156 1745294933.4780
MEM 226.222656 1745294933.4816
MEM 226.847656 1745294933.4828
MEM 227.316406 1745294933.4839
MEM 227.785156 1745294933.4850
MEM 227.785156 1745294933.4862
MEM 227.785156 1745294933.4873
MEM 227.941406 1745294933.4884
MEM 228.566406 1745294933.4895
MEM 229.191406 1745294933.4907
MEM 229.660156 1745294933.4918
MEM 230.285156 1745294933.4929
MEM 230.441406 1745294933.4940
MEM 230.441406 1745294933.4951
MEM 230.441406 1745294933.4963
MEM 230.753906 1745294933.4974
MEM 230.753906 1745294933.4985
MEM 230.910156 1745294933.4996
MEM 231.535156 1745294933.5007
MEM 232.003906 1745294933.5018
MEM 232.160156 1745294933.5029
MEM 232.160156 1745294933.5040
MEM 232.160156 1745294933.5051
MEM 232.628906 1745294933.5062
MEM 233.253906 1745294933.5074
MEM 234.972656 1745294933.5126
MEM 235.597656 1745294933.5139
MEM 235.910156 1745294933.5151
MEM 235.910156 1745294933.5163
MEM 235.910156 1745294933.5174
MEM 236.691406 1745294933.5241
MEM 236.691406 1745294933.5252
MEM 236.691406 1745294933.5264
MEM 237.316406 1745294933.5276
MEM 237.941406 1745294933.5288
MEM 238.097656 1745294933.5299
MEM 238.097656 1745294933.5310
MEM 238.566406 1745294933.5322
MEM 239.347656 1745294933.5333
MEM 240.128906 1745294933.5344
MEM 240.753906 1745294933.5355
MEM 240.910156 1745294933.5367
MEM 241.222656 1745294933.5378
MEM 241.691406 1745294933.5389
MEM 242.472656 1745294933.5400
MEM 243.097656 1745294933.5411
MEM 243.878906 1745294933.5423
MEM 244.503906 1745294933.5434
MEM 244.972656 1745294933.5445
MEM 246.066406 1745294933.5456
MEM 247.316406 1745294933.5467
MEM 248.410156 1745294933.5478
MEM 250.441406 1745294933.5489
MEM 252.941406 1745294933.5501
MEM 255.128906 1745294933.5512
MEM 258.097656 1745294933.5523
MEM 260.910156 1745294933.5534
MEM 273.410156 1745294933.5585
MEM 276.535156 1745294933.5597
MEM 279.503906 1745294933.5609
MEM 282.472656 1745294933.5621
MEM 285.285156 1745294933.5633
MEM 285.597656 1745294933.5645
MEM 285.753906 1745294933.5657
MEM 285.753906 1745294933.5669
MEM 285.910156 1745294933.5680
MEM 285.910156 1745294933.5692
MEM 286.066406 1745294933.5704
MEM 286.222656 1745294933.5716
MEM 286.378906 1745294933.5727
MEM 286.535156 1745294933.5739
MEM 287.160156 1745294933.5751
MEM 287.316406 1745294933.5763
MEM 287.785156 1745294933.5774
MEM 288.410156 1745294933.5786
MEM 290.441406 1745294933.5835
MEM 291.066406 1745294933.5847
MEM 291.535156 1745294933.5859
MEM 292.003906 1745294933.5871
MEM 292.160156 1745294933.5883
MEM 292.785156 1745294933.5894
MEM 293.253906 1745294933.5906
MEM 293.878906 1745294933.5918
MEM 294.347656 1745294933.5930
MEM 294.972656 1745294933.5942
MEM 295.441406 1745294933.5953
MEM 295.597656 1745294933.5965
MEM 296.378906 1745294933.5977
MEM 297.160156 1745294933.5988
MEM 297.628906 1745294933.6000
MEM 300.128906 1745294933.6045
MEM 300.753906 1745294933.6057
MEM 301.535156 1745294933.6068
MEM 302.316406 1745294933.6080
MEM 302.941406 1745294933.6092
MEM 303.722656 1745294933.6104
MEM 304.503906 1745294933.6115
MEM 304.503906 1745294933.6127
MEM 305.128906 1745294933.6138
MEM 305.910156 1745294933.6150
MEM 307.160156 1745294933.6195
MEM 307.160156 1745294933.6207
MEM 307.472656 1745294933.6219
MEM 308.253906 1745294933.6230
MEM 309.035156 1745294933.6242
MEM 309.816406 1745294933.6254
MEM 310.441406 1745294933.6266
MEM 311.066406 1745294933.6278
MEM 311.066406 1745294933.6289
MEM 311.066406 1745294933.6301
MEM 311.222656 1745294933.6313
MEM 311.378906 1745294933.6325
MEM 311.378906 1745294933.6336
MEM 311.378906 1745294933.6348
MEM 311.691406 1745294933.6360
MEM 313.097656 1745294933.6405
MEM 313.097656 1745294933.6417
MEM 313.722656 1745294933.6428
MEM 314.347656 1745294933.6440
MEM 314.972656 1745294933.6451
MEM 315.597656 1745294933.6463
MEM 316.222656 1745294933.6474
MEM 316.535156 1745294933.6486
MEM 317.003906 1745294933.6497
MEM 317.628906 1745294933.6509
MEM 318.253906 1745294933.6520
