CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/367.py
MEM 18.121094 1745297046.0226
MEM 18.746094 1745297046.0266
MEM 18.746094 1745297046.0277
MEM 18.746094 1745297046.0289
MEM 18.746094 1745297046.0301
MEM 18.746094 1745297046.0313
MEM 18.902344 1745297046.0325
MEM 19.441406 1745297046.0344
MEM 19.441406 1745297046.0356
MEM 19.441406 1745297046.0369
MEM 19.441406 1745297046.0382
MEM 19.597656 1745297046.0400
MEM 19.597656 1745297046.0411
MEM 19.597656 1745297046.0423
MEM 19.597656 1745297046.0434
MEM 19.753906 1745297046.0458
MEM 19.753906 1745297046.0470
MEM 19.910156 1745297046.0482
MEM 19.910156 1745297046.0494
MEM 19.910156 1745297046.0505
MEM 20.070312 1745297046.0516
MEM 20.230469 1745297046.0528
MEM 20.386719 1745297046.0539
MEM 20.386719 1745297046.0550
MEM 20.386719 1745297046.0595
MEM 20.386719 1745297046.0607
MEM 20.542969 1745297046.0620
MEM 20.542969 1745297046.0633
MEM 20.542969 1745297046.0645
MEM 20.542969 1745297046.0656
MEM 20.542969 1745297046.0668
MEM 20.699219 1745297046.0680
MEM 20.855469 1745297046.0693
MEM 20.855469 1745297046.0706
MEM 20.855469 1745297046.0719
MEM 21.167969 1745297046.0732
MEM 21.167969 1745297046.0743
MEM 21.167969 1745297046.0754
MEM 21.167969 1745297046.0766
MEM 21.167969 1745297046.0778
MEM 21.324219 1745297046.0790
MEM 21.480469 1745297046.0802
MEM 21.636719 1745297046.0814
MEM 21.636719 1745297046.0826
MEM 21.636719 1745297046.0846
MEM 21.792969 1745297046.0858
MEM 21.792969 1745297046.0869
MEM 22.261719 1745297046.0881
MEM 22.261719 1745297046.0893
MEM 22.261719 1745297046.0925
MEM 22.261719 1745297046.0937
MEM 22.417969 1745297046.0950
MEM 22.417969 1745297046.0962
MEM 22.417969 1745297046.0974
MEM 22.417969 1745297046.0986
MEM 22.417969 1745297046.0997
MEM 22.417969 1745297046.1009
MEM 22.417969 1745297046.1021
MEM 22.730469 1745297046.1033
MEM 22.730469 1745297046.1046
MEM 22.730469 1745297046.1058
MEM 22.730469 1745297046.1069
MEM 23.199219 1745297046.1081
MEM 23.355469 1745297046.1115
MEM 23.355469 1745297046.1127
MEM 23.511719 1745297046.1139
MEM 23.667969 1745297046.1152
MEM 23.667969 1745297046.1164
MEM 23.667969 1745297046.1176
MEM 23.667969 1745297046.1187
MEM 23.667969 1745297046.1199
MEM 23.667969 1745297046.1210
MEM 23.667969 1745297046.1223
MEM 23.824219 1745297046.1236
MEM 23.980469 1745297046.1247
MEM 23.980469 1745297046.1259
MEM 23.980469 1745297046.1271
MEM 23.980469 1745297046.1282
MEM 24.292969 1745297046.1294
MEM 24.449219 1745297046.1316
MEM 24.449219 1745297046.1328
MEM 24.449219 1745297046.1339
MEM 24.449219 1745297046.1351
MEM 24.449219 1745297046.1363
MEM 24.605469 1745297046.1375
MEM 24.605469 1745297046.1388
MEM 24.605469 1745297046.1400
MEM 24.605469 1745297046.1411
MEM 24.976562 1745297046.1423
MEM 25.132812 1745297046.1435
MEM 25.289062 1745297046.1446
MEM 25.289062 1745297046.1475
MEM 25.289062 1745297046.1487
MEM 25.445312 1745297046.1512
MEM 25.601562 1745297046.1523
MEM 25.601562 1745297046.1535
MEM 25.601562 1745297046.1546
MEM 25.601562 1745297046.1558
MEM 26.250000 1745297046.1594
MEM 26.250000 1745297046.1606
MEM 26.250000 1745297046.1618
MEM 26.250000 1745297046.1632
MEM 26.406250 1745297046.1643
MEM 26.718750 1745297046.1655
MEM 26.718750 1745297046.1667
MEM 26.718750 1745297046.1678
MEM 26.718750 1745297046.1690
MEM 26.718750 1745297046.1704
MEM 26.875000 1745297046.1716
MEM 26.875000 1745297046.1727
MEM 27.031250 1745297046.1739
MEM 27.031250 1745297046.1750
MEM 27.031250 1745297046.1762
MEM 27.031250 1745297046.1773
MEM 27.031250 1745297046.1795
MEM 27.031250 1745297046.1808
MEM 27.187500 1745297046.1821
MEM 27.187500 1745297046.1832
MEM 27.187500 1745297046.1844
MEM 27.187500 1745297046.1856
MEM 27.343750 1745297046.1875
MEM 27.343750 1745297046.1888
MEM 27.500000 1745297046.1900
MEM 27.500000 1745297046.1912
MEM 27.500000 1745297046.1924
MEM 27.656250 1745297046.1956
MEM 27.812500 1745297046.1967
MEM 27.812500 1745297046.1979
MEM 27.812500 1745297046.1990
MEM 27.812500 1745297046.2001
MEM 27.812500 1745297046.2012
MEM 27.968750 1745297046.2024
MEM 27.968750 1745297046.2036
MEM 27.968750 1745297046.2047
MEM 27.968750 1745297046.2059
MEM 27.968750 1745297046.2070
MEM 28.125000 1745297046.2082
MEM 28.125000 1745297046.2093
MEM 28.125000 1745297046.2105
MEM 28.125000 1745297046.2116
MEM 28.125000 1745297046.2128
MEM 28.281250 1745297046.2139
MEM 28.281250 1745297046.2151
MEM 28.281250 1745297046.2162
MEM 28.281250 1745297046.2205
MEM 28.281250 1745297046.2217
MEM 28.281250 1745297046.2228
MEM 28.437500 1745297046.2240
MEM 28.437500 1745297046.2252
MEM 28.593750 1745297046.2263
MEM 28.906250 1745297046.2274
MEM 28.906250 1745297046.2286
MEM 28.906250 1745297046.2298
MEM 28.906250 1745297046.2309
MEM 29.062500 1745297046.2321
MEM 29.062500 1745297046.2332
MEM 29.218750 1745297046.2344
MEM 29.218750 1745297046.2355
MEM 29.218750 1745297046.2367
MEM 29.218750 1745297046.2379
MEM 29.218750 1745297046.2390
MEM 29.218750 1745297046.2402
MEM 29.375000 1745297046.2413
MEM 30.683594 1745297046.2424
MEM 30.683594 1745297046.2436
MEM 30.683594 1745297046.2447
MEM 30.683594 1745297046.2459
MEM 31.406250 1745297046.2471
MEM 31.734375 1745297046.2482
MEM 31.734375 1745297046.2494
MEM 31.734375 1745297046.2506
MEM 31.734375 1745297046.2517
MEM 31.890625 1745297046.2555
MEM 32.046875 1745297046.2566
MEM 32.203125 1745297046.2578
MEM 32.359375 1745297046.2590
MEM 32.515625 1745297046.2601
MEM 32.671875 1745297046.2613
MEM 32.671875 1745297046.2625
MEM 32.671875 1745297046.2636
MEM 32.671875 1745297046.2648
MEM 32.828125 1745297046.2660
MEM 32.984375 1745297046.2671
MEM 33.140625 1745297046.2683
MEM 33.140625 1745297046.2695
MEM 33.140625 1745297046.2706
MEM 33.140625 1745297046.2718
MEM 33.140625 1745297046.2730
MEM 33.140625 1745297046.2741
MEM 33.140625 1745297046.2753
MEM 33.453125 1745297046.2765
MEM 33.453125 1745297046.2776
MEM 33.453125 1745297046.2788
MEM 33.453125 1745297046.2799
MEM 33.453125 1745297046.2811
MEM 33.453125 1745297046.2835
MEM 33.453125 1745297046.2846
MEM 33.765625 1745297046.2858
MEM 33.921875 1745297046.2870
MEM 34.078125 1745297046.2881
MEM 34.078125 1745297046.2893
MEM 34.078125 1745297046.2904
MEM 34.078125 1745297046.2916
MEM 34.078125 1745297046.2927
MEM 34.078125 1745297046.2939
MEM 34.078125 1745297046.2951
MEM 34.234375 1745297046.2975
MEM 34.234375 1745297046.2987
MEM 34.234375 1745297046.2998
MEM 34.390625 1745297046.3010
MEM 34.894531 1745297046.3022
MEM 35.050781 1745297046.3075
MEM 35.207031 1745297046.3087
MEM 35.207031 1745297046.3099
MEM 35.207031 1745297046.3110
MEM 35.207031 1745297046.3122
MEM 35.363281 1745297046.3134
MEM 35.363281 1745297046.3145
MEM 35.519531 1745297046.3157
MEM 35.675781 1745297046.3169
MEM 36.613281 1745297046.3180
MEM 36.574219 1745297046.3215
MEM 36.574219 1745297046.3227
MEM 36.574219 1745297046.3238
MEM 36.730469 1745297046.3250
MEM 36.886719 1745297046.3262
MEM 36.886719 1745297046.3273
MEM 37.042969 1745297046.3285
MEM 37.042969 1745297046.3297
MEM 37.511719 1745297046.3355
MEM 37.511719 1745297046.3367
MEM 37.667969 1745297046.3378
MEM 37.824219 1745297046.3390
MEM 37.824219 1745297046.3402
MEM 38.136719 1745297046.3414
MEM 38.292969 1745297046.3425
MEM 38.292969 1745297046.3437
MEM 38.292969 1745297046.3449
MEM 38.292969 1745297046.3461
MEM 38.449219 1745297046.3473
MEM 38.449219 1745297046.3485
MEM 38.605469 1745297046.3496
MEM 38.917969 1745297046.3508
MEM 38.917969 1745297046.3520
MEM 39.074219 1745297046.3531
MEM 39.074219 1745297046.3543
MEM 39.230469 1745297046.3555
MEM 39.386719 1745297046.3566
MEM 39.386719 1745297046.3578
MEM 39.542969 1745297046.3590
MEM 39.855469 1745297046.3601
MEM 40.011719 1745297046.3613
MEM 40.011719 1745297046.3625
MEM 40.480469 1745297046.3675
MEM 40.820312 1745297046.3687
MEM 40.820312 1745297046.3698
MEM 40.976562 1745297046.3710
MEM 40.976562 1745297046.3722
MEM 40.976562 1745297046.3733
MEM 41.132812 1745297046.3745
MEM 41.445312 1745297046.3757
MEM 41.445312 1745297046.3769
MEM 41.628906 1745297046.3781
MEM 41.785156 1745297046.3792
MEM 41.941406 1745297046.3804
MEM 41.941406 1745297046.3816
MEM 42.253906 1745297046.3855
MEM 42.253906 1745297046.3867
MEM 42.410156 1745297046.3879
MEM 42.410156 1745297046.3890
MEM 42.410156 1745297046.3902
MEM 42.566406 1745297046.3914
MEM 42.722656 1745297046.3926
MEM 42.878906 1745297046.3938
MEM 42.878906 1745297046.3950
MEM 43.035156 1745297046.3961
MEM 43.191406 1745297046.3995
MEM 43.347656 1745297046.4007
MEM 43.660156 1745297046.4019
MEM 43.660156 1745297046.4031
MEM 43.816406 1745297046.4043
MEM 43.972656 1745297046.4054
MEM 43.972656 1745297046.4066
MEM 44.128906 1745297046.4078
MEM 44.128906 1745297046.4089
MEM 44.285156 1745297046.4101
MEM 44.441406 1745297046.4135
MEM 44.597656 1745297046.4147
MEM 44.597656 1745297046.4158
MEM 44.753906 1745297046.4170
MEM 44.910156 1745297046.4182
MEM 45.066406 1745297046.4193
MEM 45.066406 1745297046.4205
MEM 45.222656 1745297046.4216
MEM 45.378906 1745297046.4228
MEM 46.542969 1745297046.4275
MEM 46.699219 1745297046.4287
MEM 46.699219 1745297046.4299
MEM 46.855469 1745297046.4310
MEM 46.855469 1745297046.4322
MEM 47.011719 1745297046.4334
MEM 47.167969 1745297046.4346
MEM 47.167969 1745297046.4357
MEM 47.167969 1745297046.4369
MEM 47.167969 1745297046.4380
MEM 47.324219 1745297046.4392
MEM 47.480469 1745297046.4445
MEM 47.480469 1745297046.4457
MEM 47.480469 1745297046.4469
MEM 47.480469 1745297046.4480
MEM 47.480469 1745297046.4492
MEM 47.636719 1745297046.4505
MEM 47.636719 1745297046.4516
MEM 47.636719 1745297046.4528
MEM 47.636719 1745297046.4540
MEM 47.636719 1745297046.4551
MEM 47.636719 1745297046.4563
MEM 47.636719 1745297046.4574
MEM 47.636719 1745297046.4586
MEM 47.636719 1745297046.4597
MEM 47.636719 1745297046.4609
MEM 47.636719 1745297046.4620
MEM 47.636719 1745297046.4655
MEM 47.636719 1745297046.4667
MEM 47.636719 1745297046.4678
MEM 47.636719 1745297046.4690
MEM 47.636719 1745297046.4702
MEM 47.636719 1745297046.4714
MEM 47.636719 1745297046.4726
MEM 47.636719 1745297046.4738
MEM 47.636719 1745297046.4749
MEM 47.636719 1745297046.4761
MEM 47.636719 1745297046.4795
MEM 47.636719 1745297046.4807
MEM 47.636719 1745297046.4819
MEM 47.636719 1745297046.4830
MEM 47.636719 1745297046.4842
MEM 47.636719 1745297046.4854
MEM 47.792969 1745297046.4866
MEM 48.105469 1745297046.4877
MEM 48.105469 1745297046.4889
MEM 48.261719 1745297046.4901
MEM 48.261719 1745297046.4912
MEM 48.261719 1745297046.4924
MEM 48.261719 1745297046.4936
MEM 48.417969 1745297046.4947
MEM 48.574219 1745297046.4958
MEM 48.574219 1745297046.4970
MEM 48.574219 1745297046.4982
MEM 48.574219 1745297046.4993
MEM 48.730469 1745297046.5005
MEM 48.730469 1745297046.5016
MEM 48.730469 1745297046.5028
MEM 48.730469 1745297046.5039
MEM 48.730469 1745297046.5051
MEM 48.886719 1745297046.5062
MEM 48.886719 1745297046.5105
MEM 49.042969 1745297046.5117
MEM 49.042969 1745297046.5129
MEM 49.042969 1745297046.5140
MEM 49.042969 1745297046.5152
MEM 49.042969 1745297046.5164
MEM 49.199219 1745297046.5176
MEM 49.199219 1745297046.5187
MEM 49.199219 1745297046.5198
MEM 49.824219 1745297046.5210
MEM 50.136719 1745297046.5221
MEM 50.136719 1745297046.5233
MEM 50.136719 1745297046.5245
MEM 50.136719 1745297046.5256
MEM 50.136719 1745297046.5268
MEM 50.136719 1745297046.5279
MEM 50.136719 1745297046.5291
MEM 50.136719 1745297046.5302
MEM 50.136719 1745297046.5314
MEM 50.136719 1745297046.5325
MEM 50.136719 1745297046.5337
MEM 50.136719 1745297046.5349
MEM 50.136719 1745297046.5360
MEM 50.136719 1745297046.5372
MEM 50.136719 1745297046.5384
MEM 50.136719 1745297046.5395
MEM 50.136719 1745297046.5425
MEM 50.136719 1745297046.5437
MEM 50.136719 1745297046.5449
MEM 50.136719 1745297046.5495
MEM 50.136719 1745297046.5507
MEM 50.136719 1745297046.5519
MEM 50.136719 1745297046.5530
MEM 50.136719 1745297046.5542
MEM 50.136719 1745297046.5554
MEM 50.136719 1745297046.5565
MEM 50.136719 1745297046.5577
MEM 50.136719 1745297046.5589
MEM 50.136719 1745297046.5600
MEM 50.136719 1745297046.5612
MEM 50.136719 1745297046.5624
MEM 50.136719 1745297046.5635
MEM 50.136719 1745297046.5647
MEM 50.136719 1745297046.5659
MEM 50.136719 1745297046.5670
MEM 50.136719 1745297046.5682
MEM 50.136719 1745297046.5693
MEM 50.136719 1745297046.5704
MEM 50.136719 1745297046.5716
MEM 50.136719 1745297046.5727
MEM 50.136719 1745297046.5739
MEM 50.136719 1745297046.5750
MEM 50.136719 1745297046.5761
MEM 50.136719 1745297046.5773
MEM 50.136719 1745297046.5785
MEM 50.136719 1745297046.5796
MEM 50.136719 1745297046.5845
MEM 50.136719 1745297046.5857
MEM 50.136719 1745297046.5869
MEM 50.136719 1745297046.5881
MEM 50.136719 1745297046.5892
MEM 50.136719 1745297046.5904
MEM 50.136719 1745297046.5916
MEM 50.136719 1745297046.5928
MEM 50.136719 1745297046.5939
MEM 50.136719 1745297046.5951
MEM 50.136719 1745297046.5962
MEM 50.136719 1745297046.5974
MEM 50.136719 1745297046.5985
MEM 50.136719 1745297046.5997
MEM 50.136719 1745297046.6008
MEM 50.136719 1745297046.6020
MEM 50.136719 1745297046.6031
MEM 50.136719 1745297046.6043
MEM 50.136719 1745297046.6054
MEM 50.136719 1745297046.6065
MEM 50.136719 1745297046.6077
MEM 50.136719 1745297046.6088
MEM 50.136719 1745297046.6100
MEM 50.136719 1745297046.6111
MEM 50.136719 1745297046.6122
MEM 50.136719 1745297046.6134
MEM 50.136719 1745297046.6145
MEM 50.136719 1745297046.6156
MEM 50.136719 1745297046.6168
MEM 50.136719 1745297046.6179
MEM 50.136719 1745297046.6190
MEM 50.136719 1745297046.6202
MEM 50.136719 1745297046.6213
MEM 50.136719 1745297046.6224
MEM 50.136719 1745297046.6236
MEM 50.136719 1745297046.6247
MEM 50.136719 1745297046.6258
MEM 50.136719 1745297046.6270
MEM 50.136719 1745297046.6295
MEM 50.136719 1745297046.6306
MEM 50.136719 1745297046.6318
MEM 50.136719 1745297046.6330
MEM 50.136719 1745297046.6341
MEM 50.136719 1745297046.6353
MEM 50.136719 1745297046.6364
MEM 50.136719 1745297046.6376
MEM 50.136719 1745297046.6387
MEM 50.136719 1745297046.6398
MEM 50.136719 1745297046.6410
MEM 50.136719 1745297046.6421
MEM 50.136719 1745297046.6433
MEM 50.136719 1745297046.6465
MEM 50.136719 1745297046.6477
MEM 50.136719 1745297046.6489
MEM 50.136719 1745297046.6501
MEM 50.136719 1745297046.6513
MEM 50.136719 1745297046.6525
MEM 50.136719 1745297046.6536
MEM 50.136719 1745297046.6548
MEM 50.136719 1745297046.6559
MEM 50.136719 1745297046.6571
MEM 50.136719 1745297046.6582
MEM 50.136719 1745297046.6594
MEM 50.136719 1745297046.6606
MEM 50.136719 1745297046.6617
MEM 50.136719 1745297046.6629
MEM 50.136719 1745297046.6641
MEM 50.136719 1745297046.6675
MEM 50.136719 1745297046.6687
MEM 50.136719 1745297046.6699
MEM 50.136719 1745297046.6710
MEM 50.136719 1745297046.6723
MEM 50.136719 1745297046.6735
MEM 50.136719 1745297046.6747
MEM 50.136719 1745297046.6759
MEM 50.136719 1745297046.6770
MEM 50.136719 1745297046.6782
MEM 50.136719 1745297046.6793
MEM 50.136719 1745297046.6804
MEM 50.136719 1745297046.6816
MEM 50.136719 1745297046.6827
MEM 50.136719 1745297046.6839
MEM 50.136719 1745297046.6850
MEM 50.136719 1745297046.6862
MEM 50.136719 1745297046.6873
MEM 50.136719 1745297046.6884
MEM 50.136719 1745297046.6925
MEM 50.136719 1745297046.6937
MEM 50.136719 1745297046.6949
MEM 50.136719 1745297046.6960
MEM 50.136719 1745297046.6972
MEM 50.136719 1745297046.6983
MEM 50.136719 1745297046.6994
MEM 50.136719 1745297046.7006
MEM 50.136719 1745297046.7017
MEM 50.136719 1745297046.7029
MEM 50.136719 1745297046.7040
MEM 50.136719 1745297046.7052
MEM 50.136719 1745297046.7063
MEM 50.136719 1745297046.7075
MEM 50.136719 1745297046.7086
MEM 50.136719 1745297046.7098
MEM 50.136719 1745297046.7109
MEM 0.000000 1745297046.7121
MEM 0.000000 1745297046.7132
MEM 0.000000 1745297046.7144
MEM 0.000000 1745297046.7155
