CMDLINE /home/hople/Downloads/miniconda3/yes/envs/algorithm/bin/python ./../dat_results/canonical_solution/540.py
MEM 22.558594 1745297047.3761
MEM 22.714844 1745297047.3772
MEM 23.183594 1745297047.3784
MEM 23.339844 1745297047.3795
MEM 23.339844 1745297047.3807
MEM 23.652344 1745297047.3818
MEM 23.652344 1745297047.3830
MEM 23.652344 1745297047.3842
MEM 23.652344 1745297047.3853
MEM 23.808594 1745297047.3864
MEM 24.277344 1745297047.3875
MEM 24.277344 1745297047.3886
MEM 24.433594 1745297047.3898
MEM 24.433594 1745297047.3909
MEM 24.589844 1745297047.3920
MEM 24.589844 1745297047.3932
MEM 25.109375 1745297047.3943
MEM 25.109375 1745297047.3954
MEM 25.265625 1745297047.3966
MEM 25.265625 1745297047.3978
MEM 25.265625 1745297047.3989
MEM 25.421875 1745297047.4001
MEM 25.578125 1745297047.4012
MEM 25.890625 1745297047.4023
MEM 25.890625 1745297047.4034
MEM 26.046875 1745297047.4045
MEM 26.359375 1745297047.4056
MEM 26.515625 1745297047.4068
MEM 26.515625 1745297047.4080
MEM 26.671875 1745297047.4091
MEM 26.671875 1745297047.4102
MEM 26.828125 1745297047.4114
MEM 26.828125 1745297047.4125
MEM 26.828125 1745297047.4136
MEM 26.984375 1745297047.4147
MEM 26.984375 1745297047.4159
MEM 27.140625 1745297047.4170
MEM 27.140625 1745297047.4181
MEM 27.296875 1745297047.4193
MEM 27.453125 1745297047.4204
MEM 27.453125 1745297047.4215
MEM 27.609375 1745297047.4226
MEM 27.609375 1745297047.4238
MEM 27.765625 1745297047.4249
MEM 27.765625 1745297047.4261
MEM 27.765625 1745297047.4272
MEM 27.921875 1745297047.4284
MEM 27.921875 1745297047.4295
MEM 27.921875 1745297047.4306
MEM 27.921875 1745297047.4317
MEM 28.234375 1745297047.4328
MEM 28.546875 1745297047.4340
MEM 28.546875 1745297047.4351
MEM 28.703125 1745297047.4362
MEM 28.859375 1745297047.4373
MEM 28.859375 1745297047.4384
MEM 28.859375 1745297047.4396
MEM 29.953125 1745297047.4407
MEM 31.042969 1745297047.4419
MEM 31.214844 1745297047.4430
MEM 31.214844 1745297047.4442
MEM 31.371094 1745297047.4453
MEM 31.683594 1745297047.4464
MEM 31.683594 1745297047.4476
MEM 31.839844 1745297047.4487
MEM 31.996094 1745297047.4499
MEM 32.308594 1745297047.4510
MEM 32.464844 1745297047.4522
MEM 32.621094 1745297047.4533
MEM 32.777344 1745297047.4545
MEM 32.933594 1745297047.4556
MEM 32.933594 1745297047.4567
MEM 33.089844 1745297047.4579
MEM 33.089844 1745297047.4590
MEM 33.558594 1745297047.4602
MEM 33.558594 1745297047.4613
MEM 33.558594 1745297047.4624
MEM 33.558594 1745297047.4635
MEM 33.558594 1745297047.4646
MEM 33.558594 1745297047.4658
MEM 33.714844 1745297047.4669
MEM 33.871094 1745297047.4680
MEM 34.433594 1745297047.4691
MEM 34.433594 1745297047.4703
MEM 34.433594 1745297047.4714
MEM 34.589844 1745297047.4725
MEM 34.589844 1745297047.4736
MEM 34.746094 1745297047.4747
MEM 34.746094 1745297047.4758
MEM 34.902344 1745297047.4769
MEM 35.058594 1745297047.4780
MEM 35.707031 1745297047.4792
MEM 35.863281 1745297047.4803
MEM 36.019531 1745297047.4814
MEM 36.175781 1745297047.4825
MEM 36.332031 1745297047.4837
MEM 36.488281 1745297047.4848
MEM 36.644531 1745297047.4859
MEM 36.800781 1745297047.4871
MEM 36.957031 1745297047.4883
MEM 37.113281 1745297047.4894
MEM 37.269531 1745297047.4905
MEM 37.582031 1745297047.4917
MEM 37.738281 1745297047.4928
MEM 37.738281 1745297047.4939
MEM 37.894531 1745297047.4950
MEM 37.894531 1745297047.4961
MEM 38.363281 1745297047.4972
MEM 38.519531 1745297047.4983
MEM 38.519531 1745297047.4994
MEM 38.832031 1745297047.5005
MEM 38.988281 1745297047.5016
MEM 39.300781 1745297047.5028
MEM 39.457031 1745297047.5039
MEM 39.457031 1745297047.5051
MEM 39.769531 1745297047.5062
MEM 39.925781 1745297047.5074
MEM 40.269531 1745297047.5085
MEM 40.425781 1745297047.5096
MEM 40.425781 1745297047.5108
MEM 40.894531 1745297047.5119
MEM 40.894531 1745297047.5131
MEM 41.210938 1745297047.5142
MEM 41.367188 1745297047.5154
MEM 41.523438 1745297047.5165
MEM 41.679688 1745297047.5176
MEM 41.835938 1745297047.5187
MEM 41.835938 1745297047.5198
MEM 42.148438 1745297047.5210
MEM 42.304688 1745297047.5221
MEM 42.460938 1745297047.5233
MEM 42.617188 1745297047.5244
MEM 42.929688 1745297047.5255
MEM 43.085938 1745297047.5266
MEM 43.242188 1745297047.5277
MEM 43.398438 1745297047.5289
MEM 43.554688 1745297047.5300
MEM 43.710938 1745297047.5312
MEM 43.710938 1745297047.5323
MEM 44.023438 1745297047.5334
MEM 44.179688 1745297047.5346
MEM 44.335938 1745297047.5357
MEM 44.492188 1745297047.5368
MEM 44.648438 1745297047.5380
MEM 44.960938 1745297047.5391
MEM 45.812500 1745297047.5403
MEM 45.968750 1745297047.5414
MEM 46.125000 1745297047.5425
MEM 46.281250 1745297047.5436
MEM 46.437500 1745297047.5448
MEM 46.593750 1745297047.5459
MEM 46.593750 1745297047.5471
MEM 46.750000 1745297047.5482
MEM 46.750000 1745297047.5494
MEM 46.906250 1745297047.5505
MEM 46.906250 1745297047.5516
MEM 46.906250 1745297047.5528
MEM 47.062500 1745297047.5539
MEM 47.062500 1745297047.5551
MEM 47.062500 1745297047.5562
MEM 47.062500 1745297047.5574
MEM 47.062500 1745297047.5585
MEM 47.062500 1745297047.5596
MEM 47.062500 1745297047.5607
MEM 47.062500 1745297047.5619
MEM 47.062500 1745297047.5630
MEM 47.062500 1745297047.5642
MEM 47.062500 1745297047.5653
MEM 47.062500 1745297047.5665
MEM 47.062500 1745297047.5676
MEM 47.062500 1745297047.5687
MEM 47.062500 1745297047.5698
MEM 47.062500 1745297047.5710
MEM 47.062500 1745297047.5721
MEM 47.062500 1745297047.5733
MEM 47.062500 1745297047.5744
MEM 47.062500 1745297047.5755
MEM 47.062500 1745297047.5766
MEM 47.062500 1745297047.5778
MEM 47.062500 1745297047.5789
MEM 47.375000 1745297047.5801
MEM 47.531250 1745297047.5812
MEM 47.687500 1745297047.5824
MEM 47.687500 1745297047.5835
MEM 47.687500 1745297047.5846
MEM 47.687500 1745297047.5857
MEM 47.843750 1745297047.5869
MEM 48.000000 1745297047.5880
MEM 48.156250 1745297047.5892
MEM 48.156250 1745297047.5903
MEM 48.156250 1745297047.5915
MEM 48.156250 1745297047.5926
MEM 48.156250 1745297047.5937
MEM 48.156250 1745297047.5948
MEM 48.156250 1745297047.5960
MEM 48.312500 1745297047.5971
MEM 48.312500 1745297047.5983
MEM 48.312500 1745297047.5994
MEM 48.468750 1745297047.6005
MEM 48.468750 1745297047.6016
MEM 48.468750 1745297047.6028
MEM 48.468750 1745297047.6039
MEM 48.625000 1745297047.6050
MEM 48.625000 1745297047.6062
MEM 48.625000 1745297047.6073
MEM 48.937500 1745297047.6084
MEM 49.718750 1745297047.6095
MEM 50.500000 1745297047.6107
MEM 51.281250 1745297047.6118
MEM 51.750000 1745297047.6130
MEM 52.687500 1745297047.6141
MEM 53.156250 1745297047.6152
MEM 53.625000 1745297047.6164
MEM 54.093750 1745297047.6175
MEM 54.562500 1745297047.6186
MEM 55.187500 1745297047.6198
MEM 56.437500 1745297047.6210
MEM 56.906250 1745297047.6221
MEM 57.375000 1745297047.6233
MEM 57.531250 1745297047.6245
MEM 57.531250 1745297047.6256
MEM 53.597656 1745297047.6267
MEM 53.597656 1745297047.6279
MEM 53.597656 1745297047.6291
MEM 53.597656 1745297047.6302
MEM 53.597656 1745297047.6314
MEM 53.597656 1745297047.6325
MEM 53.597656 1745297047.6336
MEM 53.597656 1745297047.6348
MEM 53.597656 1745297047.6359
MEM 53.597656 1745297047.6371
MEM 53.597656 1745297047.6382
MEM 53.597656 1745297047.6394
MEM 53.597656 1745297047.6405
MEM 53.597656 1745297047.6416
MEM 53.597656 1745297047.6428
MEM 53.597656 1745297047.6439
MEM 53.597656 1745297047.6451
MEM 53.597656 1745297047.6462
MEM 53.597656 1745297047.6474
MEM 53.597656 1745297047.6485
MEM 53.597656 1745297047.6496
MEM 53.597656 1745297047.6507
MEM 53.128906 1745297047.6518
MEM 53.128906 1745297047.6530
MEM 53.128906 1745297047.6541
MEM 53.128906 1745297047.6552
MEM 53.128906 1745297047.6563
MEM 53.128906 1745297047.6575
MEM 53.128906 1745297047.6586
MEM 53.128906 1745297047.6597
MEM 53.128906 1745297047.6608
MEM 53.128906 1745297047.6620
MEM 53.128906 1745297047.6632
MEM 53.128906 1745297047.6643
MEM 53.128906 1745297047.6654
MEM 53.128906 1745297047.6666
MEM 53.128906 1745297047.6678
MEM 53.128906 1745297047.6689
MEM 53.128906 1745297047.6701
MEM 53.128906 1745297047.6712
MEM 53.128906 1745297047.6723
MEM 53.128906 1745297047.6734
MEM 53.128906 1745297047.6746
MEM 53.128906 1745297047.6757
MEM 53.128906 1745297047.6769
MEM 53.128906 1745297047.6780
MEM 53.128906 1745297047.6792
MEM 53.128906 1745297047.6803
MEM 53.128906 1745297047.6814
MEM 53.128906 1745297047.6826
MEM 53.128906 1745297047.6837
MEM 53.128906 1745297047.6848
MEM 53.128906 1745297047.6860
MEM 53.128906 1745297047.6872
MEM 53.128906 1745297047.6883
MEM 53.128906 1745297047.6895
MEM 53.128906 1745297047.6906
MEM 53.128906 1745297047.6917
MEM 53.128906 1745297047.6928
MEM 53.128906 1745297047.6940
MEM 53.128906 1745297047.6951
MEM 53.128906 1745297047.6963
MEM 53.128906 1745297047.6974
MEM 53.128906 1745297047.6985
MEM 53.128906 1745297047.6997
MEM 53.128906 1745297047.7008
MEM 53.128906 1745297047.7020
MEM 53.128906 1745297047.7031
MEM 53.128906 1745297047.7042
MEM 53.128906 1745297047.7053
MEM 53.128906 1745297047.7065
MEM 53.128906 1745297047.7076
MEM 53.128906 1745297047.7087
MEM 53.128906 1745297047.7098
MEM 53.128906 1745297047.7109
MEM 53.128906 1745297047.7120
MEM 53.128906 1745297047.7132
MEM 53.128906 1745297047.7144
MEM 53.128906 1745297047.7155
MEM 53.128906 1745297047.7166
MEM 53.128906 1745297047.7177
MEM 53.128906 1745297047.7189
MEM 53.128906 1745297047.7201
MEM 0.000000 1745297047.7212
MEM 0.000000 1745297047.7224
